# Every line that begins with # is a comment
# File name format: graph_n_m.txt, where n: number of vertices and m: number of edges
# Landscape consists of 10 "squares" by 10 "squares" (like a chessboard), indexed from 0 through 9
# Each "square" is 100x100.
# Vertices: Index, SquareX, SquareY
Vertices
4,182,943
4,186,766
4,188,432
4,196,791
5,13,1058
5,28,678
5,32,828
5,34,169
5,40,331
5,43,1059
5,50,1021
5,55,397
5,59,624
5,61,360
5,63,1355
5,68,694
5,72,529
5,77,25
5,84,717
5,88,197
5,90,936
5,93,727
5,99,156
5,100,535
5,101,474
5,105,242
5,108,455
5,114,1092
5,117,1478
5,118,483
5,136,591
5,142,783
5,147,412
5,148,842
5,154,85
5,157,292
5,164,723
5,169,391
5,170,488
5,174,307
5,182,813
5,186,715
5,187,124
5,190,182
5,193,191
5,196,530
5,198,919
5,199,790
6,7,686
6,11,356
6,13,1263
6,17,705
6,18,732
6,19,806
6,21,739
6,36,329
6,38,723
6,40,331
6,43,892
6,50,1017
6,52,453
6,53,1007
6,54,759
6,55,451
6,58,787
6,60,193
6,63,743
6,64,973
6,65,509
6,66,1764
6,68,1012
6,69,632
6,77,65
6,82,1190
6,85,957
6,91,944
6,92,1022
6,93,530
6,97,590
6,100,489
6,102,1578
6,105,238
6,107,675
6,108,412
6,120,129
6,121,370
6,122,971
6,123,227
6,125,1005
6,127,1172
6,134,62
6,146,318
6,148,966
6,149,1022
6,150,328
6,153,602
6,154,55
6,159,757
6,166,413
6,167,345
6,171,1248
6,173,269
6,178,435
6,180,726
6,185,708
6,187,147
6,190,228
6,191,546
6,195,139
7,11,1267
7,15,768
7,17,859
7,24,823
7,27,177
7,34,814
7,36,447
7,37,501
7,41,886
7,45,800
7,47,216
7,53,137
7,63,680
7,69,203
7,71,448
7,74,438
7,75,555
7,77,734
7,78,268
7,80,351
7,81,1907
7,86,946
7,88,759
7,93,1500
7,105,808
7,108,499
7,110,686
7,112,254
7,113,484
7,121,734
7,122,1128
7,123,480
7,124,982
7,131,908
7,132,258
7,136,803
7,145,826
7,148,262
7,149,1156
7,155,781
7,158,1042
7,162,441
7,164,130
7,168,1609
7,170,909
7,174,766
7,175,930
7,176,92
7,178,1170
7,187,778
7,190,935
7,192,1226
7,193,1244
8,10,648
8,21,626
8,24,263
8,30,317
8,37,478
8,41,142
8,42,735
8,45,181
8,46,558
8,50,191
8,52,344
8,54,816
8,56,800
8,57,451
8,64,381
8,73,673
8,75,411
8,77,1126
8,85,750
8,86,595
8,90,452
8,91,1032
8,94,93
8,95,752
8,99,890
8,100,313
8,113,630
8,119,731
8,122,162
8,125,771
8,137,1417
8,143,294
8,147,1708
8,150,800
8,153,211
8,158,122
8,166,1284
8,168,510
8,175,217
8,177,805
8,179,886
8,183,1010
8,188,739
8,191,717
8,193,935
8,194,31
8,196,1533
8,197,486
8,199,841
9,11,892
9,12,285
9,14,662
9,15,484
9,17,394
9,19,588
9,21,356
9,27,503
9,29,580
9,34,1300
9,38,516
9,40,1149
9,41,451
9,43,241
9,46,456
9,56,350
9,57,158
9,63,275
9,68,1047
9,77,839
9,79,1415
9,87,534
9,92,423
9,99,766
9,100,248
9,107,17
9,109,338
9,110,357
9,114,351
9,118,593
9,121,499
9,122,240
9,125,513
9,126,577
9,127,586
9,129,545
9,133,941
9,137,949
9,141,376
9,142,508
9,144,659
9,148,576
9,151,433
9,166,589
9,170,773
9,171,301
9,172,334
9,173,681
9,176,1066
9,183,249
9,186,90
9,190,854
9,194,467
9,199,501
10,16,287
10,40,1116
10,41,1249
10,42,849
10,44,1147
10,45,781
10,46,691
10,55,526
10,64,487
10,65,585
10,68,1178
10,75,488
10,76,870
10,77,842
10,99,1032
10,100,972
10,107,355
10,109,505
10,110,584
10,112,308
10,116,1153
10,117,249
10,119,490
10,123,721
10,126,1001
10,132,180
10,133,1363
10,134,775
10,136,797
10,143,829
10,147,1019
10,149,1297
10,156,955
10,157,1004
10,163,963
10,166,555
10,169,1647
10,171,214
10,172,366
10,175,776
10,178,995
10,180,865
10,188,865
10,191,1267
10,195,1318
11,16,978
11,25,499
11,26,623
11,30,986
11,32,846
11,35,799
11,39,842
11,41,1581
11,44,1142
11,47,1004
11,48,429
11,53,858
11,54,829
11,57,717
11,61,590
11,63,995
11,75,1015
11,78,565
11,79,967
11,82,1082
11,83,524
11,84,637
11,89,547
11,97,350
11,104,633
11,105,816
11,110,1094
11,111,563
11,113,795
11,119,513
11,121,948
11,123,553
11,126,1626
11,130,947
11,131,685
11,132,1275
11,136,1643
11,137,73
11,143,1141
11,147,374
11,148,756
11,149,1744
11,152,1156
11,153,1378
11,157,499
11,161,670
11,162,1021
11,169,32
11,174,323
11,178,720
11,179,549
11,180,1987
11,181,1103
11,187,354
11,189,1282
11,196,305
12,17,694
12,20,366
12,28,414
12,29,1008
12,30,218
12,31,615
12,35,830
12,44,973
12,47,542
12,58,428
12,59,992
12,64,334
12,65,1276
12,68,1012
12,71,199
12,79,1395
12,84,790
12,89,1135
12,96,1138
12,101,413
12,104,656
12,105,1487
12,111,821
12,112,498
12,115,918
12,117,104
12,125,373
12,126,1136
12,128,585
12,134,765
12,135,611
12,137,2080
12,144,852
12,146,1041
12,152,448
12,155,391
12,158,435
12,164,563
12,166,659
12,167,1276
12,175,651
12,186,313
12,187,1187
12,192,499
13,15,331
13,19,76
13,24,273
13,27,861
13,34,1679
13,39,1008
13,43,762
13,45,293
13,47,743
13,48,1041
13,52,501
13,53,819
13,55,798
13,59,744
13,60,902
13,73,704
13,79,1047
13,84,491
13,88,775
13,94,127
13,98,386
13,100,532
13,101,634
13,106,808
13,109,384
13,110,735
13,111,575
13,113,665
13,115,689
13,116,1289
13,120,815
13,122,380
13,127,1650
13,134,739
13,137,1100
13,143,537
13,144,595
13,150,1009
13,161,820
13,168,478
13,170,582
13,176,938
13,178,771
13,179,1386
13,181,454
13,184,836
13,186,269
13,187,958
13,189,174
13,192,464
13,195,918
13,196,1077
14,16,535
14,21,633
14,22,836
14,28,746
14,34,912
14,36,623
14,37,583
14,38,249
14,41,123
14,53,1071
14,56,706
14,57,463
14,58,302
14,59,951
14,61,477
14,67,475
14,68,1006
14,73,709
14,74,1140
14,84,512
14,88,1495
14,95,409
14,96,1682
14,98,634
14,99,1290
14,101,572
14,113,738
14,114,97
14,119,983
14,121,610
14,122,237
14,126,405
14,127,988
14,131,476
14,132,825
14,134,801
14,137,1491
14,143,312
14,144,622
14,145,1349
14,147,1738
14,149,800
14,152,503
14,153,259
14,159,1123
14,162,628
14,163,776
14,164,962
14,169,2100
14,173,1682
14,174,815
14,176,892
14,177,1354
14,178,786
14,179,981
14,183,621
14,185,214
14,191,755
14,197,416
14,199,761
15,16,341
15,20,757
15,22,944
15,23,650
15,28,633
15,29,966
15,31,1302
15,42,1535
15,44,960
15,52,642
15,55,729
15,57,686
15,58,242
15,62,1032
15,64,58
15,65,904
15,69,742
15,71,416
15,74,736
15,76,811
15,85,855
15,96,1086
15,110,192
15,112,643
15,119,1584
15,121,936
15,124,1247
15,127,908
15,128,160
15,134,923
15,135,1658
15,138,778
15,139,234
15,140,609
15,141,341
15,144,824
15,147,1445
15,149,862
15,151,480
15,155,438
15,160,1782
15,162,418
15,165,1103
15,174,974
15,179,970
15,185,734
15,189,364
15,192,99
15,194,344
15,196,990
15,199,605
16,18,680
16,21,271
16,25,571
16,26,1234
16,27,974
16,28,288
16,29,748
16,33,296
16,34,936
16,36,693
16,37,248
16,42,764
16,43,132
16,48,587
16,57,272
16,61,828
16,63,542
16,65,636
16,68,1359
16,71,99
16,72,577
16,78,551
16,79,1490
16,82,489
16,89,1165
16,90,54
16,92,462
16,96,1391
16,98,477
16,99,908
16,100,421
16,103,374
16,107,317
16,109,382
16,111,915
16,120,1441
16,122,317
16,125,343
16,131,510
16,132,363
16,134,1195
16,136,958
16,138,365
16,141,84
16,144,1249
16,145,982
16,146,1067
16,151,840
16,152,389
16,160,652
16,166,643
16,167,650
16,168,848
16,171,127
16,184,686
16,191,951
16,195,1021
16,197,694
16,198,568
17,19,459
17,21,578
17,24,590
17,28,623
17,31,870
17,34,715
17,35,343
17,37,460
17,43,665
17,44,274
17,48,538
17,50,468
17,63,403
17,67,731
17,72,994
17,74,495
17,77,611
17,78,709
17,79,423
17,80,485
17,85,331
17,88,859
17,97,723
17,109,578
17,113,517
17,114,473
17,121,236
17,124,1123
17,125,712
17,126,210
17,128,605
17,133,353
17,138,872
17,141,625
17,147,807
17,151,604
17,154,521
17,155,276
17,160,807
17,162,706
17,167,679
17,168,345
17,169,1248
17,170,240
17,171,917
17,178,505
17,181,498
17,186,399
17,188,212
17,198,925
18,23,499
18,26,716
18,27,254
18,28,495
18,32,796
18,34,1038
18,35,508
18,36,345
18,37,657
18,42,796
18,43,1088
18,46,502
18,49,407
18,50,1175
18,55,432
18,56,650
18,67,988
18,68,1097
18,70,724
18,71,609
18,77,619
18,88,537
18,91,572
18,96,344
18,99,698
18,102,454
18,104,368
18,105,652
18,107,1112
18,110,1174
18,112,394
18,119,200
18,125,763
18,128,906
18,131,568
18,132,831
18,135,157
18,136,1434
18,137,473
18,138,600
18,139,781
18,140,783
18,141,723
18,142,1126
18,144,536
18,145,639
18,150,173
18,152,525
18,159,774
18,160,159
18,163,735
18,164,504
18,166,41
18,167,89
18,171,749
18,172,1267
18,179,27
18,184,362
18,186,703
18,194,890
18,195,506
18,197,1005
18,198,353
18,199,473
19,28,1015
19,34,1063
19,43,346
19,47,850
19,53,765
19,55,688
19,56,914
19,57,446
19,61,539
19,64,455
19,66,259
19,68,656
19,69,615
19,71,496
19,72,1532
19,74,757
19,75,308
19,80,1111
19,81,677
19,82,152
19,95,514
19,96,927
19,97,892
19,101,451
19,103,625
19,105,719
19,106,737
19,108,657
19,109,260
19,111,582
19,113,694
19,114,47
19,123,926
19,128,391
19,129,837
19,130,341
19,131,430
19,132,788
19,141,485
19,142,190
19,149,566
19,151,202
19,158,136
19,171,476
19,172,369
19,179,1304
19,183,1065
19,186,224
19,188,847
19,189,118
20,26,888
20,33,141
20,35,334
20,37,150
20,39,491
20,40,561
20,42,797
20,52,411
20,56,447
20,57,66
20,58,330
20,60,871
20,62,492
20,66,717
20,71,368
20,74,185
20,75,260
20,82,867
20,84,112
20,91,615
20,93,512
20,94,401
20,104,230
20,107,178
20,109,507
20,112,238
20,115,486
20,122,258
20,123,499
20,124,1021
20,126,472
20,127,725
20,133,664
20,135,476
20,136,354
20,141,345
20,142,756
20,145,791
20,147,793
20,148,274
20,149,921
20,150,435
20,156,917
20,160,533
20,162,558
20,171,457
20,173,551
20,180,910
20,183,296
20,185,439
20,191,789
20,196,481
20,197,406
20,198,785
20,199,377
21,26,684
21,28,117
21,30,655
21,33,258
21,34,1100
21,39,449
21,41,662
21,42,724
21,45,615
21,46,534
21,49,1086
21,57,320
21,62,650
21,68,942
21,78,386
21,79,1809
21,84,372
21,87,1043
21,91,331
21,96,633
21,103,279
21,106,130
21,108,396
21,110,449
21,123,755
21,127,568
21,130,475
21,132,276
21,137,889
21,138,250
21,139,398
21,144,579
21,146,533
21,147,755
21,148,61
21,154,636
21,157,1300
21,163,693
21,164,424
21,168,796
21,170,1245
21,172,428
21,177,396
21,179,388
21,184,488
21,193,745
21,197,770
21,198,508
22,26,959
22,27,443
22,30,797
22,43,719
22,45,804
22,46,738
22,54,235
22,55,803
22,60,812
22,63,679
22,66,920
22,67,534
22,68,1292
22,69,228
22,76,604
22,78,278
22,79,1575
22,82,979
22,94,748
22,101,706
22,104,543
22,111,712
22,115,804
22,118,1472
22,122,636
22,133,1304
22,134,721
22,136,1114
22,140,596
22,144,988
22,146,680
22,149,1623
22,150,462
22,155,606
22,159,275
22,160,271
22,162,369
22,164,158
22,165,639
22,168,1336
22,175,833
22,178,1002
22,179,447
22,180,933
22,183,242
22,188,663
22,192,833
22,197,832
23,31,487
23,35,155
23,36,205
23,37,346
23,38,424
23,39,539
23,41,821
23,42,368
23,43,778
23,47,399
23,50,1119
23,52,245
23,53,853
23,55,77
23,57,169
23,60,470
23,62,350
23,64,619
23,66,548
23,67,393
23,68,600
23,69,376
23,72,757
23,73,379
23,74,293
23,76,191
23,77,451
23,81,740
23,87,326
23,88,522
23,89,422
23,90,480
23,91,999
23,92,386
23,93,704
23,95,448
23,101,102
23,107,274
23,113,251
23,114,900
23,116,509
23,122,305
23,125,745
23,126,650
23,128,738
23,129,625
23,132,726
23,136,281
23,141,903
23,147,512
23,153,552
23,154,394
23,158,317
23,161,418
23,162,621
23,172,512
23,174,572
23,176,572
23,177,463
23,182,548
23,191,547
23,193,964
23,194,613
23,196,630
24,35,681
24,38,705
24,43,263
24,44,693
24,49,1611
24,50,218
24,61,552
24,65,786
24,68,1009
24,69,530
24,73,1217
24,75,344
24,80,553
24,83,718
24,84,500
24,85,869
24,91,698
24,94,290
24,101,473
24,102,1009
24,104,609
24,105,820
24,108,588
24,112,521
24,113,805
24,120,868
24,127,1068
24,133,1387
24,134,796
24,135,1366
24,137,1402
24,144,878
24,147,883
24,149,1004
24,150,830
24,152,470
24,155,306
24,157,926
24,164,798
24,165,1343
24,166,825
24,167,798
24,168,737
24,170,1068
24,174,808
24,177,1372
24,182,603
24,183,419
24,184,1492
24,186,182
24,192,215
24,197,625
25,28,470
25,29,214
25,34,446
25,35,191
25,39,477
25,48,86
25,49,404
25,51,808
25,54,417
25,55,114
25,57,244
25,65,197
25,69,333
25,72,357
25,74,137
25,75,318
25,77,398
25,81,599
25,87,267
25,88,349
25,89,406
25,92,443
25,93,816
25,94,836
25,97,332
25,98,295
25,107,776
25,110,862
25,115,503
25,116,486
25,121,372
25,124,858
25,133,637
25,136,581
25,152,202
25,155,699
25,156,1229
25,160,697
25,163,597
25,166,313
25,172,850
25,175,644
25,176,549
25,177,357
25,178,647
25,180,615
25,184,361
25,191,523
25,195,590
25,198,582
26,27,884
26,31,1176
26,32,1306
26,36,466
26,38,610
26,45,438
26,47,647
26,51,506
26,52,394
26,59,347
26,63,587
26,71,1021
26,72,825
26,73,301
26,75,434
26,77,472
26,79,383
26,81,147
26,85,308
26,96,485
26,100,380
26,102,1821
26,105,166
26,108,386
26,109,851
26,110,1269
26,111,295
26,120,241
26,121,132
26,129,1150
26,130,364
26,131,412
26,133,247
26,142,544
26,143,449
26,145,487
26,146,207
26,153,383
26,158,541
26,161,795
26,167,915
26,175,794
26,178,253
26,179,909
26,183,757
26,184,452
26,185,411
26,187,384
26,188,233
26,193,588
26,194,566
26,199,759
27,37,532
27,47,105
27,49,851
27,51,896
27,52,698
27,53,288
27,56,339
27,60,476
27,62,675
27,64,959
27,66,973
27,68,1990
27,75,562
27,76,462
27,77,549
27,80,259
27,83,62
27,86,802
27,93,984
27,95,889
27,98,695
27,100,705
27,103,281
27,112,224
27,118,744
27,119,197
27,122,960
27,123,311
27,127,98
27,128,912
27,129,366
27,130,1021
27,131,538
27,133,1063
27,136,749
27,140,490
27,141,642
27,142,1674
27,148,243
27,149,1479
27,153,760
27,156,1679
27,174,508
27,180,1157
27,184,346
27,187,880
27,189,1137
27,192,942
28,33,495
28,36,402
28,37,177
28,41,660
28,51,847
28,54,127
28,56,90
28,58,537
28,59,1453
28,60,635
28,64,547
28,65,650
28,66,498
28,74,295
28,81,873
28,94,623
28,96,634
28,99,1177
28,105,736
28,106,167
28,107,571
28,109,544
28,119,338
28,120,780
28,124,803
28,125,113
28,127,322
28,128,906
28,133,1037
28,136,674
28,137,1214
28,142,686
28,146,987
28,155,769
28,156,928
28,157,1132
28,162,232
28,164,627
28,167,405
28,175,1043
28,176,280
28,186,476
28,190,814
28,191,1379
28,194,968
28,197,689
29,31,443
29,34,309
29,38,693
29,40,563
29,44,849
29,47,363
29,55,286
29,58,749
29,59,849
29,63,996
29,64,1012
29,66,969
29,70,562
29,72,404
29,76,205
29,77,175
29,81,1104
29,87,390
29,88,391
29,89,749
29,99,230
29,101,427
29,105,354
29,106,871
29,107,1021
29,111,274
29,114,886
29,116,251
29,117,1253
29,118,428
29,119,294
29,126,917
29,127,621
29,132,776
29,134,109
29,140,448
29,147,401
29,151,843
29,153,621
29,155,682
29,157,474
29,162,968
29,166,261
29,167,210
29,168,677
29,170,556
29,172,1424
29,174,96
29,177,475
29,179,288
29,180,756
29,184,26
29,191,794
29,195,216
30,33,139
30,35,603
30,36,483
30,39,1037
30,42,1102
30,52,487
30,56,413
30,57,525
30,59,1267
30,60,1218
30,62,1323
30,67,31
30,72,1092
30,73,1053
30,78,612
30,81,1507
30,84,381
30,86,654
30,88,803
30,91,575
30,94,274
30,97,805
30,101,621
30,102,710
30,105,1148
30,107,177
30,110,172
30,113,798
30,117,219
30,119,765
30,120,980
30,122,203
30,133,801
30,134,1340
30,137,1590
30,146,639
30,147,1149
30,152,356
30,153,414
30,157,913
30,160,681
30,163,586
30,167,653
30,174,677
30,175,373
30,182,401
30,188,479
30,191,829
30,197,577
30,198,658
31,36,384
31,37,504
31,38,904
31,39,311
31,42,679
31,43,829
31,45,1228
31,46,529
31,50,980
31,54,305
31,61,775
31,63,792
31,68,1062
31,74,314
31,75,998
31,78,63
31,85,975
31,86,828
31,91,603
31,100,694
31,101,685
31,107,647
31,108,500
31,109,923
31,113,260
31,114,910
31,117,864
31,136,1004
31,137,810
31,145,576
31,147,144
31,149,1507
31,160,75
31,164,429
31,165,333
31,169,717
31,172,819
31,176,318
31,179,67
31,183,448
31,189,1386
31,192,1031
31,198,330
31,199,669
32,33,596
32,34,957
32,38,1417
32,39,159
32,40,971
32,42,986
32,45,1072
32,49,828
32,53,215
32,59,1279
32,60,1031
32,64,1117
32,67,684
32,68,1275
32,73,736
32,76,1327
32,85,1221
32,86,1086
32,87,967
32,88,1618
32,89,1009
32,91,207
32,92,1503
32,94,1502
32,97,567
32,100,756
32,106,342
32,107,803
32,108,1143
32,110,765
32,111,972
32,113,665
32,116,924
32,125,615
32,132,234
32,143,1429
32,146,1393
32,152,649
32,154,854
32,155,739
32,156,1218
32,158,830
32,160,284
32,161,480
32,162,488
32,164,117
32,165,712
32,166,470
32,168,1265
32,170,1180
32,175,1048
32,177,335
32,182,1579
32,186,710
32,188,825
32,189,904
32,192,974
32,197,983
33,43,284
33,45,402
33,46,447
33,48,486
33,49,987
33,55,299
33,56,327
33,59,890
33,61,316
33,66,436
33,69,295
33,72,640
33,90,320
33,91,522
33,95,166
33,96,663
33,101,341
33,110,252
33,115,651
33,120,698
33,124,803
33,127,585
33,144,496
33,159,274
33,161,608
33,162,302
33,166,829
33,169,1038
33,171,323
33,175,492
33,177,460
33,178,1293
33,184,999
33,185,565
33,186,145
33,188,511
33,189,341
33,195,954
33,197,477
33,198,570
34,39,1393
34,43,1686
34,46,449
34,47,639
34,49,188
34,56,1266
34,62,388
34,63,866
34,64,1187
34,65,462
34,66,1449
34,67,1039
34,69,717
34,73,298
34,74,562
34,78,1082
34,82,1246
34,84,641
34,86,785
34,88,207
34,100,1103
34,105,264
34,109,1171
34,110,1724
34,112,850
34,114,967
34,121,456
34,122,799
34,123,565
34,130,638
34,134,359
34,135,752
34,140,603
34,142,985
34,143,947
34,145,201
34,148,905
34,150,477
34,151,1337
34,154,154
34,155,764
34,156,763
34,159,1493
34,163,466
34,174,511
34,176,1245
34,179,678
34,184,332
34,185,856
34,186,829
34,189,1628
34,194,907
34,195,135
34,198,1517
35,37,349
35,40,282
35,43,664
35,49,721
35,50,862
35,53,907
35,57,309
35,64,801
35,67,559
35,69,383
35,70,350
35,81,564
35,83,389
35,87,198
35,88,342
35,96,324
35,98,195
35,106,557
35,107,740
35,108,186
35,112,362
35,114,949
35,118,277
35,121,203
35,122,749
35,133,734
35,139,656
35,144,175
35,146,133
35,147,474
35,157,362
35,158,777
35,163,254
35,166,591
35,168,466
35,170,388
35,173,404
35,177,464
35,179,463
35,180,659
35,182,542
35,184,463
35,186,452
35,188,123
35,190,451
35,193,424
35,195,503
35,197,298
36,41,731
36,42,399
36,44,889
36,48,98
36,50,1427
36,54,258
36,56,476
36,60,445
36,66,1037
36,68,746
36,74,93
36,80,180
36,81,1002
36,82,675
36,83,373
36,84,146
36,89,610
36,92,661
36,94,513
36,97,283
36,99,654
36,106,317
36,110,966
36,111,251
36,112,222
36,113,155
36,115,425
36,116,583
36,117,796
36,120,547
36,121,377
36,123,197
36,124,477
36,126,575
36,129,518
36,140,280
36,141,962
36,143,666
36,148,306
36,152,184
36,154,343
36,157,713
36,160,364
36,165,556
36,167,225
36,175,532
36,181,739
36,183,379
36,184,220
36,186,780
36,187,717
36,192,1492
36,196,252
36,198,479
36,199,407
37,38,695
37,39,679
37,41,570
37,42,649
37,44,1350
37,47,349
37,48,618
37,50,576
37,54,194
37,56,237
37,63,466
37,67,490
37,68,1204
37,70,381
37,72,384
37,73,412
37,77,590
37,78,397
37,79,1005
37,82,581
37,87,628
37,92,444
37,96,651
37,99,737
37,101,135
37,102,612
37,103,177
37,108,208
37,111,423
37,112,214
37,113,198
37,125,346
37,133,1244
37,138,388
37,141,337
37,142,547
37,144,677
37,154,556
37,158,531
37,159,249
37,164,546
37,174,728
37,178,709
37,180,1138
37,183,262
37,185,704
37,186,339
38,39,1176
38,42,822
38,47,828
38,48,629
38,50,518
38,52,326
38,53,896
38,59,799
38,63,296
38,68,427
38,72,835
38,73,553
38,74,594
38,75,383
38,76,693
38,79,899
38,82,296
38,85,336
38,93,746
38,98,282
38,102,1090
38,104,497
38,109,468
38,115,686
38,117,674
38,123,817
38,128,560
38,129,1408
38,133,786
38,138,1251
38,140,311
38,146,650
38,149,323
38,151,171
38,156,250
38,159,1097
38,160,1703
38,161,824
38,165,875
38,168,424
38,169,1160
38,172,528
38,175,50
38,178,491
38,188,581
38,189,287
38,194,150
38,198,1292
39,43,709
39,46,803
