# Every line that begins with # is a comment
# File name format: graph_n_m.txt, where n: number of vertices and m: number of edges
# Landscape consists of 10 "squares" by 10 "squares" (like a chessboard), indexed from 0 through 9
# Each "square" is 100x100.
# Vertices: Index, SquareX, SquareY
Vertices
7,68,558
7,70,501
7,71,634
7,76,667
7,77,147
7,79,1199
7,81,702
7,82,265
7,85,215
7,86,1031
7,88,658
7,90,514
7,96,1031
7,99,968
8,12,835
8,13,573
8,14,651
8,15,881
8,16,314
8,18,441
8,21,412
8,23,40
8,28,793
8,36,1227
8,37,607
8,40,759
8,42,614
8,44,675
8,47,182
8,50,384
8,59,1291
8,60,640
8,63,444
8,68,736
8,71,504
8,72,367
8,75,657
8,76,934
8,77,79
8,78,334
8,83,299
8,84,1413
8,87,462
8,92,857
8,93,372
8,95,341
8,97,393
9,11,1139
9,13,707
9,17,887
9,18,780
9,19,631
9,20,304
9,21,895
9,22,640
9,23,778
9,25,446
9,27,590
9,30,739
9,32,556
9,36,1755
9,37,270
9,38,420
9,39,978
9,43,193
9,47,677
9,48,666
9,54,453
9,58,1466
9,60,985
9,62,1243
9,65,323
9,67,916
9,69,231
9,71,344
9,73,413
9,75,672
9,79,1065
9,86,592
9,91,852
9,92,378
9,93,1418
9,96,776
10,11,354
10,12,624
10,13,1911
10,14,218
10,15,1513
10,17,671
10,18,167
10,24,539
10,27,689
10,29,888
10,30,640
10,31,729
10,36,115
10,40,1260
10,41,1012
10,53,929
10,55,966
10,58,695
10,59,1152
10,65,989
10,67,119
10,69,785
10,70,699
10,73,821
10,74,759
10,79,584
10,84,1635
10,85,693
10,87,406
10,90,691
10,92,791
10,93,591
10,95,597
10,99,688
11,14,337
11,15,979
11,18,224
11,19,827
11,23,1031
11,38,1092
11,41,1017
11,44,619
11,45,427
11,47,408
11,49,592
11,56,1282
11,57,543
11,63,1213
11,67,325
11,69,914
11,71,634
11,73,1109
11,76,743
11,77,594
11,80,624
11,81,746
11,82,701
11,83,327
11,90,816
11,91,221
11,92,1235
11,97,516
12,15,272
12,17,872
12,20,41
12,21,684
12,22,272
12,28,415
12,31,522
12,34,520
12,35,341
12,39,901
12,40,208
12,41,793
12,44,418
12,45,1040
12,56,380
12,57,270
12,59,145
12,64,537
12,65,204
12,68,343
12,69,118
12,70,197
12,71,177
12,72,545
12,74,377
12,76,209
12,81,131
12,84,338
12,86,465
12,87,839
12,89,225
12,91,660
12,97,907
12,98,79
13,14,994
13,15,1065
13,16,737
13,19,1162
13,21,937
13,23,541
13,25,824
13,26,464
13,29,559
13,31,550
13,32,414
13,37,366
13,38,702
13,40,1393
13,41,51
13,42,818
13,43,653
13,44,922
13,45,1256
13,51,206
13,54,711
13,55,312
13,58,1882
13,60,1915
13,61,614
13,62,1293
13,64,1258
13,68,521
13,69,699
13,70,689
13,72,151
13,74,541
13,76,1162
13,81,601
13,83,1028
13,85,719
13,86,1048
13,87,1164
13,88,625
13,94,999
13,96,1022
14,16,388
14,17,798
14,21,287
14,22,324
14,23,614
14,24,611
14,25,640
14,27,630
14,28,119
14,36,221
14,38,283
14,43,573
14,45,227
14,46,702
14,47,442
14,48,609
14,50,695
14,53,805
14,58,445
14,68,1190
14,69,936
14,70,435
14,71,517
14,72,958
14,76,500
14,77,636
14,78,640
14,82,606
14,83,214
14,88,525
14,92,559
14,94,193
14,97,876
14,99,467
15,16,627
15,19,583
15,20,239
15,23,1144
15,24,1318
15,25,259
15,27,586
15,29,218
15,30,302
15,31,609
15,32,432
15,33,842
15,35,463
15,37,362
15,39,1536
15,40,99
15,41,1093
15,43,299
15,46,1111
15,48,533
15,54,423
15,55,1242
15,58,1048
15,59,114
15,67,901
15,68,434
15,70,379
15,74,605
15,79,823
15,80,451
15,81,335
15,87,1149
15,96,770
15,97,1084
16,17,670
16,18,429
16,21,393
16,22,295
16,24,400
16,28,268
16,35,603
16,36,761
16,38,126
16,42,204
16,43,323
16,48,488
16,50,394
16,52,381
16,55,488
16,56,468
16,57,38
16,59,535
16,63,603
16,64,328
16,65,351
16,67,645
16,68,332
16,69,518
16,73,859
16,81,294
16,84,1094
16,85,299
16,86,628
16,88,81
16,92,380
16,96,332
16,97,795
17,18,399
17,19,906
17,20,933
17,23,435
17,25,908
17,26,666
17,29,895
17,33,578
17,34,767
17,35,1051
17,37,775
17,39,687
17,40,1508
17,41,751
17,42,461
17,43,1404
17,45,573
17,46,197
17,47,228
17,50,844
17,51,645
17,56,628
17,57,471
17,59,887
17,63,1002
17,64,468
17,65,1032
17,66,581
17,68,633
17,70,606
17,72,601
17,77,622
17,78,182
17,80,597
17,85,480
17,89,904
17,90,945
17,91,769
17,93,26
17,96,385
17,99,952
18,20,600
18,23,623
18,26,784
18,29,750
18,30,1000
18,31,604
18,32,669
18,33,239
18,35,614
18,39,311
18,42,228
18,43,676
18,44,398
18,45,284
18,51,1005
18,52,436
18,53,938
18,55,697
18,59,760
18,60,102
18,61,440
18,75,262
18,76,749
18,81,531
18,84,922
18,96,15
18,98,728
19,26,1145
19,27,703
19,29,635
19,30,308
19,31,1336
19,32,718
19,35,296
19,36,454
19,37,823
19,39,516
19,45,696
19,46,1021
19,50,823
19,53,980
19,54,514
19,55,1076
19,56,692
19,62,653
19,63,1901
19,65,353
19,69,1137
19,75,483
19,76,325
19,77,840
19,84,955
19,87,844
19,90,632
19,91,685
19,93,849
19,96,478
20,22,234
20,23,960
20,24,613
20,26,220
20,27,473
20,29,135
20,30,552
20,31,412
20,32,426
20,35,450
20,36,1252
20,40,260
20,42,461
20,43,64
20,52,489
20,55,683
20,60,785
20,64,597
20,78,836
20,80,436
20,81,103
20,85,601
20,88,335
20,89,290
20,90,119
20,92,226
20,95,368
20,97,846
20,98,71
21,22,528
21,23,401
21,25,1350
21,26,694
21,27,635
21,28,343
21,36,496
21,41,855
21,42,200
21,46,410
21,51,749
21,53,673
21,54,774
21,56,592
21,57,511
21,58,217
21,60,243
21,61,454
21,62,82
21,68,834
21,72,915
21,73,811
21,75,337
21,76,618
21,78,424
21,81,936
21,87,189
21,90,969
21,91,221
21,98,902
22,23,589
22,25,326
22,26,724
22,27,422
22,30,521
22,33,469
22,35,269
22,36,712
22,41,755
22,43,276
22,45,482
22,49,579
22,55,712
22,57,252
22,58,1010
22,59,425
22,60,490
22,61,433
22,65,181
22,66,477
22,69,543
22,70,239
22,71,113
22,73,362
22,74,334
22,75,287
22,76,160
22,79,252
22,80,80
22,85,510
22,93,905
22,97,837
22,99,212
23,28,681
23,29,1030
23,31,263
23,41,919
23,42,595
23,43,648
23,45,746
23,46,351
23,48,1251
23,54,565
23,57,374
23,60,600
23,61,186
23,64,547
23,65,1272
23,66,443
23,71,1024
23,74,253
23,76,1069
23,77,160
23,79,1179
23,81,492
23,82,138
23,83,397
23,84,1664
23,91,872
23,98,645
23,99,565
24,25,1206
24,31,376
24,33,734
24,34,514
24,35,841
24,37,687
24,40,977
24,42,309
24,44,1236
24,46,272
24,50,534
24,52,195
24,54,492
24,61,292
24,62,242
24,64,524
24,65,713
24,69,621
24,70,508
24,71,743
24,72,676
24,74,382
24,76,645
24,77,378
24,79,1002
24,81,729
24,82,160
24,83,291
24,84,969
24,85,358
24,86,626
24,90,587
24,91,603
24,92,727
24,95,347
24,96,376
24,98,710
25,26,475
25,31,645
25,32,909
25,35,278
25,39,837
25,40,119
25,43,211
25,48,353
25,49,1032
25,52,805
25,53,752
25,55,1123
25,57,419
25,60,987
25,61,720
25,62,866
25,67,932
25,75,546
25,76,186
25,80,337
25,82,862
25,86,628
25,88,705
25,90,337
25,97,1027
26,28,506
26,30,628
26,31,259
26,36,834
26,45,860
26,48,698
26,49,330
26,51,212
26,54,367
26,57,349
26,61,326
26,63,557
26,65,622
26,69,140
26,74,408
26,76,449
26,80,467
26,85,214
26,87,832
26,93,825
26,97,1175
26,99,409
27,28,791
27,30,798
27,33,1227
27,36,903
27,37,221
27,41,363
27,43,336
27,44,584
27,45,1033
27,46,830
27,48,999
27,51,312
27,55,337
27,56,27
27,61,249
27,62,544
27,64,704
27,68,77
27,73,570
27,74,233
27,76,417
27,79,1136
27,80,701
27,82,468
27,85,85
27,86,682
27,93,554
27,95,188
27,96,741
28,29,643
28,32,511
28,34,121
28,36,335
28,38,169
28,44,348
28,45,423
28,54,177
28,55,687
28,56,462
28,59,555
28,60,211
28,64,145
28,68,636
28,71,227
28,72,701
28,73,482
28,82,866
28,83,197
28,84,709
28,85,692
28,86,267
28,88,227
28,90,537
28,91,345
28,93,618
28,95,465
28,96,374
28,98,765
28,99,311
29,34,681
29,37,195
29,38,352
29,41,779
29,51,673
29,55,734
29,58,931
29,60,777
29,64,1072
29,67,857
29,69,72
29,70,255
29,71,291
29,73,344
29,75,584
29,76,280
29,78,1130
29,79,644
29,81,308
29,82,731
29,86,711
29,88,776
29,89,352
29,91,884
29,92,307
29,93,802
30,32,610
30,33,663
30,35,131
30,37,1076
30,40,317
30,51,781
30,54,744
30,55,1224
30,56,1059
30,60,728
30,61,700
30,64,696
30,65,181
30,69,717
30,73,120
30,74,764
30,78,1162
30,79,326
30,81,402
30,83,629
30,84,315
30,85,1140
30,90,552
30,95,882
30,97,1757
30,98,314
31,32,216
31,33,978
31,35,1172
31,36,830
31,38,414
31,39,916
31,43,468
31,47,358
31,48,1016
31,49,215
31,56,163
31,58,994
31,61,218
31,64,741
31,77,164
31,78,562
31,80,541
31,84,1026
31,86,827
31,87,767
31,90,567
31,92,561
31,93,529
31,97,1015
31,98,535
31,99,468
32,33,1025
32,34,1037
32,37,244
32,39,1066
32,40,462
32,41,393
32,42,492
32,43,422
32,46,756
32,50,127
32,52,353
32,55,366
32,56,74
32,58,827
32,60,670
32,61,509
32,62,1160
32,65,921
32,69,224
32,70,212
32,71,636
32,78,826
32,80,475
32,82,484
32,88,601
32,89,448
32,92,479
32,98,359
33,34,191
33,36,118
33,38,471
33,39,118
33,44,450
33,46,749
33,48,445
33,49,663
33,50,879
33,52,696
33,53,899
33,57,1000
33,60,145
33,64,206
33,65,580
33,66,774
33,67,70
33,68,1138
33,70,907
33,72,1101
33,74,592
33,75,247
33,78,768
33,82,716
33,85,753
33,86,535
33,89,468
33,99,605
34,39,399
34,41,893
34,49,762
34,53,716
34,55,1472
34,57,317
34,60,96
34,65,563
34,66,1094
34,70,462
34,72,781
34,74,407
34,76,440
34,79,511
34,82,834
34,84,781
34,92,506
34,95,515
34,99,438
35,36,655
35,46,1061
35,47,659
35,48,152
35,52,1024
35,56,721
35,60,522
35,63,869
35,65,143
35,66,1065
35,68,633
35,71,293
35,72,866
35,74,582
35,75,426
35,76,216
35,77,972
35,80,285
35,87,877
35,89,284
35,91,656
35,92,216
35,94,318
35,97,1116
35,99,299
36,38,500
36,41,1211
36,42,516
36,43,776
36,44,830
36,51,932
36,52,615
36,54,637
36,59,861
36,61,1148
36,62,350
36,63,1626
36,64,243
36,68,1363
36,69,993
36,70,668
36,72,1640
36,73,886
36,74,649
36,75,451
36,76,835
36,77,759
36,79,808
36,80,448
36,81,712
36,83,574
36,85,1076
36,88,677
36,91,240
36,93,963
36,94,417
37,39,1040
37,40,536
37,42,741
37,46,933
37,47,602
37,48,761
37,52,528
37,58,1527
37,62,781
37,64,841
37,65,871
37,66,368
37,68,191
37,71,499
37,73,961
37,75,683
37,76,741
37,77,666
37,80,828
37,82,881
37,84,928
37,85,304
37,86,824
37,90,244
37,92,430
37,96,775
38,39,582
38,40,417
38,41,677
38,45,705
38,52,370
38,54,18
38,58,614
38,62,409
38,63,602
38,66,346
38,74,225
38,76,234
38,77,426
38,80,156
38,81,275
38,82,524
38,83,299
38,88,272
38,90,381
38,91,470
38,93,804
38,95,229
38,96,476
38,99,235
39,42,457
39,44,578
39,48,540
39,53,1013
39,65,765
39,67,136
39,68,1185
39,71,775
39,72,1707
39,73,1013
39,74,685
39,76,751
39,79,461
39,80,513
39,81,719
39,84,1514
39,85,867
39,86,407
39,88,580
39,90,1602
39,92,798
39,94,626
39,96,432
39,97,1329
39,98,1071
40,41,744
40,42,1014
40,51,575
40,55,1043
40,59,109
40,62,814
40,63,855
40,64,803
40,65,355
40,66,558
40,68,494
40,75,1059
40,79,492
40,81,421
40,85,556
40,91,843
40,97,1281
41,43,626
41,45,1273
41,46,947
41,49,479
41,52,524
41,53,273
41,55,284
41,56,409
41,58,973
41,65,804
41,68,372
41,71,991
41,72,144
41,75,968
41,78,903
41,79,988
41,80,835
41,81,642
41,82,530
41,84,1078
41,86,927
41,87,1010
41,90,541
41,92,1310
41,94,999
41,95,512
42,43,545
42,44,385
42,46,637
42,47,217
42,51,635
42,52,307
42,54,278
42,58,382
42,62,157
42,63,669
42,64,252
42,65,922
42,67,363
42,69,516
42,71,335
42,73,1188
42,77,367
42,81,726
42,85,415
42,90,614
42,93,522
42,97,694
42,98,529
42,99,412
43,45,806
43,50,536
43,55,986
43,56,334
43,58,871
43,60,612
43,62,757
43,64,719
43,69,169
43,73,363
43,76,159
43,81,151
43,82,703
43,87,1688
43,89,260
43,92,147
43,93,773
43,98,26
43,99,138
44,47,500
44,49,587
44,52,595
44,53,1069
44,54,237
44,55,864
44,56,897
44,60,328
44,61,581
44,62,552
44,63,819
44,64,491
44,68,615
44,72,1030
44,73,333
44,77,1192
44,79,103
44,82,975
44,84,716
44,86,91
44,89,325
44,90,886
44,93,728
44,94,248
44,98,403
45,46,753
45,47,491
45,48,592
45,51,949
45,53,1238
45,57,527
45,58,525
45,59,862
45,63,1332
45,64,231
45,65,1178
45,72,977
45,76,883
45,78,711
45,79,437
45,82,784
45,86,643
45,89,783
45,93,802
45,94,490
45,96,434
45,99,641
46,48,1036
46,52,711
46,53,1020
46,57,1168
46,61,509
46,64,650
46,65,1818
46,67,714
46,74,708
46,75,1026
46,78,43
46,82,281
46,85,619
46,86,1140
46,87,403
46,88,565
46,92,980
46,93,206
46,97,175
46,98,997
46,99,903
47,50,513
47,54,346
47,58,668
47,62,192
47,67,819
47,68,590
47,69,549
47,72,948
47,81,435
47,83,190
47,87,373
47,88,163
47,94,591
47,95,279
47,97,439
48,49,712
48,53,1080
48,54,391
48,56,737
48,57,470
48,60,441
48,62,776
48,63,1064
48,64,445
48,65,286
48,66,741
48,74,633
48,75,568
48,77,1549
48,78,1363
48,79,145
48,88,610
48,91,607
48,92,362
48,93,925
48,95,1021
48,96,807
48,99,527
49,50,272
49,52,92
49,58,544
49,60,652
49,61,10
49,62,358
49,64,460
49,67,692
49,69,411
49,71,410
49,72,571
49,76,620
49,77,95
49,79,1047
49,81,341
49,83,315
49,84,820
49,87,542
49,90,383
49,92,538
49,96,672
49,97,463
49,98,498
49,99,451
50,53,127
50,56,138
50,57,624
50,58,816
50,60,751
50,61,443
50,62,1189
50,63,145
50,67,941
50,74,571
50,75,682
50,77,576
50,79,861
50,81,361
50,83,588
50,85,154
50,87,1211
50,88,656
50,91,750
50,92,535
50,94,745
50,96,827
50,99,435
51,55,299
51,58,857
51,60,988
51,64,1025
51,65,754
51,67,995
51,73,665
51,74,342
51,75,1011
51,86,1153
51,87,857
51,89,559
51,90,444
51,91,830
51,92,577
51,93,967
51,97,673
52,55,359
52,58,835
52,59,639
52,62,354
52,65,966
52,68,406
52,73,815
52,76,547
52,81,759
52,86,927
52,88,314
52,90,449
52,94,474
53,55,230
53,56,210
53,59,936
53,60,1076
53,61,258
53,64,716
53,65,855
53,70,404
53,72,71
53,74,499
53,77,250
53,81,894
53,83,1030
53,84,1202
53,85,171
53,87,785
53,92,659
53,95,284
53,96,721
53,99,536
54,55,653
54,60,364
54,61,463
54,62,419
54,63,796
54,66,354
54,67,888
54,68,383
54,71,128
54,72,590
54,76,181
54,79,396
54,83,333
54,84,519
54,86,320
54,87,1202
54,91,409
54,93,771
54,95,232
54,96,541
54,97,711
54,99,151
55,56,369
55,58,1060
55,61,337
55,68,651
55,69,567
55,70,572
55,75,702
55,76,1191
55,77,191
55,79,904
55,80,763
55,82,289
55,84,1020
55,87,694
55,90,522
55,91,836
55,92,1000
55,93,831
55,95,658
55,97,439
56,65,588
56,68,100
56,73,901
56,74,288
56,79,633
56,80,441
56,83,551
56,85,74
56,86,592
56,92,823
56,93,918
56,96,653
56,99,399
57,59,412
57,63,1017
57,72,502
57,73,458
57,74,147
57,75,451
57,76,309
57,77,353
57,79,547
57,83,225
57,85,271
57,94,307
57,96,366
57,98,389
57,99,393
58,59,1058
58,60,403
58,63,1552
58,65,887
58,66,951
58,70,717
58,73,1098
58,74,790
58,77,545
58,78,318
58,79,732
58,80,631
58,81,1449
58,83,592
58,85,1161
58,87,11
58,96,304
58,97,467
58,99,772
59,62,789
59,66,870
59,67,1077
59,68,489
59,71,453
59,73,293
59,76,274
59,78,993
59,82,824
59,88,579
59,90,202
59,92,195
59,95,431
59,96,1438
59,97,976
59,98,152
60,61,515
60,62,383
60,66,639
60,68,822
60,69,1056
60,70,500
60,71,426
60,73,656
60,74,452
60,75,222
60,76,894
60,78,631
60,79,557
60,87,382
60,88,495
60,89,474
60,91,90
60,93,565
60,95,582
60,96,145
60,98,1104
60,99,712
61,65,544
61,70,285
61,72,371
61,73,659
61,75,831
61,78,794
61,80,449
61,81,396
61,85,224
61,88,350
61,93,626
61,96,479
61,98,524
62,63,903
62,67,441
62,73,786
62,74,344
62,78,637
62,79,566
62,80,463
62,81,680
62,82,457
62,83,225
62,86,746
62,88,298
62,91,226
62,92,672
62,94,398
62,96,161
62,99,567
63,66,261
63,68,323
63,71,879
63,72,76
63,75,820
63,79,906
63,80,722
63,82,745
63,83,735
63,85,265
63,86,1415
63,88,581
63,89,650
63,97,1338
63,98,566
64,67,379
64,68,766
64,73,779
64,75,154
64,77,533
64,80,277
64,81,439
64,82,716
64,83,167
64,85,616
64,88,457
64,89,621
64,93,453
64,96,89
64,97,614
65,66,540
65,70,323
65,71,328
65,72,1192
65,73,151
65,80,207
65,83,491
65,85,857
65,90,540
65,95,513
65,99,284
66,70,262
66,72,217
66,73,619
66,75,519
66,79,731
66,80,785
66,81,415
66,82,376
66,84,934
66,85,10
66,90,516
66,91,695
66,97,602
67,68,875
67,72,1149
67,75,287
67,79,616
67,81,1067
67,83,387
67,84,1167
67,85,804
67,86,519
67,87,465
67,91,169
67,93,598
68,70,253
68,74,499
68,75,580
68,76,546
68,82,841
68,87,1435
68,88,382
68,93,766
68,94,569
68,99,474
69,71,319
69,73,348
69,74,411
69,77,482
69,79,1087
69,85,311
69,89,375
69,91,936
69,96,796
69,98,199
69,99,197
70,71,178
70,75,385
70,76,211
70,78,763
70,82,587
70,85,252
70,87,1015
70,90,149
70,97,964
71,73,478
71,74,336
71,75,300
71,76,135
71,77,703
71,80,141
71,82,600
71,85,376
71,90,285
71,91,476
71,94,217
72,76,1047
72,77,578
72,82,513
72,87,1437
72,90,423
72,91,822
72,95,343
72,96,941
73,74,575
73,75,538
73,81,365
73,84,271
73,87,1332
73,91,821
73,92,132
73,94,458
73,95,539
73,97,1061
73,98,261
74,77,206
74,78,714
74,80,347
74,87,577
74,88,108
74,89,593
74,90,538
74,93,487
74,95,63
74,96,420
75,80,183
75,81,427
75,82,567
75,85,510
75,86,184
75,94,149
76,78,1403
76,82,748
76,87,815
76,89,119
76,90,521
76,91,595
76,95,591
76,96,598
76,98,200
77,78,444
77,87,612
77,89,509
77,91,556
77,92,806
77,93,398
77,94,512
77,96,770
77,98,602
78,83,832
78,88,790
78,91,1012
78,95,567
78,97,77
79,83,479
79,84,744
79,88,615
79,90,634
79,97,929
80,84,506
80,86,238
80,88,284
80,90,435
80,92,356
80,93,642
80,95,566
80,97,862
80,98,474
80,99,363
81,82,1018
81,83,649
81,85,378
81,88,312
81,91,618
81,93,910
81,95,213
81,96,488
81,97,842
81,99,86
82,83,391
82,85,347
82,93,227
82,95,363
82,96,491
82,97,195
82,99,645
83,90,765
83,91,221
83,92,510
83,93,370
83,96,181
83,98,537
83,99,424
84,87,1333
84,92,307
84,96,1396
84,99,449
85,87,1268
85,88,263
85,91,611
85,92,503
85,96,906
85,97,647
86,89,305
86,90,573
86,92,394
86,93,684
86,97,1416
87,90,827
87,92,906
87,93,265
87,94,842
87,95,604
87,96,358
87,99,822
88,89,262
88,98,487
89,90,507
89,93,634
89,96,681
90,91,997
90,93,1141
90,98,271
90,99,225
91,94,339
91,95,604
91,96,113
91,99,891
92,96,610
93,96,479
93,98,913
94,99,231
95,97,1007
95,98,351
96,98,816
97,98,981
97,99,888
