# All lines that begin with # are a comment
# Vertices: Index, SquareX, SquareY
Vertices
1,54,5528
1,55,9670
1,58,8482
1,60,3893
1,64,7577
1,69,5321
1,72,6526
1,73,4833
1,74,2018
1,77,9952
1,79,7460
1,80,1368
1,83,4063
1,84,7198
1,88,2119
1,95,3146
1,100,7078
1,101,14315
1,103,2716
1,104,2125
1,107,5877
1,108,3494
1,110,3883
1,112,7705
1,114,2639
1,115,12421
1,117,10130
1,119,8949
1,122,6083
1,124,2942
1,125,9848
1,126,5557
1,127,10581
1,133,10455
1,139,6615
1,141,4671
1,143,7860
1,149,1054
1,150,5065
1,151,2705
1,155,11581
1,161,5096
1,162,9117
1,167,8169
1,168,6416
1,169,9604
1,170,3739
1,172,11545
1,173,1123
1,178,610
1,179,3396
1,180,7464
1,181,5610
1,182,10736
1,184,4113
1,185,2675
1,187,9408
1,191,7599
1,192,5949
1,196,5399
2,3,9625
2,4,4509
2,5,9322
2,7,1913
2,8,4948
2,12,10023
2,20,7412
2,21,3083
2,34,3399
2,35,2780
2,37,8560
2,38,8514
2,42,11527
2,45,9063
2,47,8321
2,48,9330
2,49,6987
2,52,8195
2,53,4270
2,54,6830
2,57,7347
2,61,3051
2,62,6527
2,63,10005
2,65,8017
2,67,14824
2,68,3370
2,71,9953
2,72,5770
2,75,4804
2,78,2353
2,81,3264
2,84,4744
2,85,2508
2,89,4036
2,90,6824
2,91,8688
2,95,4320
2,97,11604
2,101,7165
2,103,6093
2,106,1958
2,107,10312
2,108,8620
2,111,4670
2,116,2099
2,117,7903
2,120,10806
2,121,4069
2,122,9154
2,124,7985
2,126,2048
2,129,5442
2,130,3560
2,133,1339
2,137,8956
2,138,5548
2,144,9016
2,150,7954
2,155,7858
2,156,2910
2,157,5343
2,160,2353
2,161,2102
2,162,7319
2,163,10171
2,164,6011
2,169,2620
2,171,6953
2,172,6194
2,173,6993
2,179,3636
2,180,9681
2,185,5498
2,187,12309
2,192,6535
2,195,3610
2,196,11684
2,197,3445
3,6,8250
3,8,5946
3,9,12810
3,11,10715
3,12,1802
3,15,6906
3,18,6853
3,21,8533
3,28,10898
3,32,12752
3,33,9268
3,35,10580
3,36,6031
3,43,9340
3,44,7651
3,45,7533
3,46,13832
3,49,2785
3,51,3571
3,55,8865
3,56,4865
3,60,6778
3,63,2233
3,66,8700
3,67,3531
3,68,9532
3,69,10860
3,70,5358
3,71,5200
3,72,4765
3,75,6225
3,82,1278
3,86,10051
3,87,4740
3,89,10447
3,94,4389
3,95,11932
3,96,4196
3,99,11288
3,102,8261
3,106,10683
3,109,4823
3,111,4700
3,112,3020
3,120,1662
3,123,6324
3,124,7692
3,125,1432
3,128,3507
3,129,7535
3,132,6790
3,134,6236
3,136,8305
3,137,6119
3,138,11521
3,140,7155
3,144,3420
3,146,7581
3,148,10249
3,151,7497
3,153,614
3,154,8447
3,157,4954
3,161,10859
3,162,5352
3,163,5922
3,167,11620
3,170,4483
3,172,8631
3,175,6724
3,178,10874
3,180,4826
3,181,6756
3,182,13294
3,186,6350
3,187,933
3,190,5712
3,191,11927
3,197,11590
3,198,5936
4,6,5973
4,9,1475
4,12,5841
4,13,2075
4,16,5875
4,17,3734
4,18,1930
4,20,4635
4,23,798
4,24,5386
4,29,7487
4,32,8120
4,34,3708
4,38,4496
4,40,4215
4,42,9277
4,43,9374
4,44,9362
4,49,5863
4,50,12702
4,51,5738
4,52,7556
4,54,5126
4,55,11696
4,57,5282
4,61,2309
4,65,5002
4,66,4084
4,67,8258
4,69,4986
4,71,5157
4,73,3161
4,74,3517
4,75,5610
4,78,5080
4,80,3711
4,83,2969
4,84,5133
4,86,5883
4,87,4586
4,89,4241
4,90,4617
4,92,1448
4,93,7985
4,94,4006
4,95,2403
4,96,8576
4,98,6442
4,102,12746
4,104,471
4,105,7952
4,113,2263
4,120,10059
4,124,3103
4,128,7787
4,129,7249
4,136,822
4,137,7395
4,139,6667
4,143,4213
4,144,6736
4,145,3332
4,146,1092
4,150,5815
4,151,2552
4,154,2774
4,157,5956
4,164,2335
4,166,6677
4,169,6879
4,172,7190
4,173,1183
4,178,2684
4,179,1158
4,180,8736
4,181,2089
4,184,3521
4,186,3942
4,188,9394
4,190,6513
4,191,5833
5,8,3552
5,11,4602
5,13,8528
5,17,12722
5,21,11778
5,27,557
5,31,6100
5,34,5938
5,36,9704
5,38,8549
5,40,11843
5,41,14532
5,44,290
5,46,10906
5,51,5673
5,55,1107
5,56,9148
5,59,10194
5,64,7450
5,65,13556
5,67,11666
5,68,11419
5,73,11485
5,74,16389
5,76,10416
5,77,5633
5,78,10942
5,79,9546
5,81,4994
5,83,8189
5,84,4716
5,86,8880
5,87,11731
5,90,5406
5,91,6208
5,93,6491
5,96,4218
5,100,6458
5,101,347
5,102,1420
5,103,7554
5,105,14017
5,107,9464
5,108,14515
5,111,5558
5,114,12668
5,115,934
5,117,2477
5,118,5434
5,119,3645
5,120,8947
5,123,3928
5,124,12807
5,126,6232
5,135,9917
5,141,11907
5,143,4854
5,144,6896
5,146,12327
5,149,11061
5,151,10130
5,153,9061
5,155,401
5,157,4534
5,160,8948
5,162,4023
5,163,2397
5,165,11372
5,168,5741
5,169,9058
5,171,3700
5,172,2934
5,174,4962
5,179,11335
5,190,12367
6,7,6711
6,8,1335
6,10,4126
6,12,6175
6,15,7111
6,21,6049
6,26,2020
6,29,2136
6,30,6915
6,37,9522
6,42,7259
6,45,3600
6,46,6109
6,47,2549
6,51,2697
6,53,5430
6,55,3081
6,61,8633
6,65,9832
6,67,12954
6,68,7618
6,74,9032
6,75,433
6,76,8360
6,80,9025
6,82,8884
6,86,3561
6,90,2957
6,101,3787
6,102,5611
6,103,4719
6,104,7061
6,108,8963
6,110,6441
6,118,3299
6,120,7984
6,125,8905
6,126,2890
6,130,1909
6,133,5432
6,140,5168
6,141,4825
6,142,8400
6,145,4535
6,155,4957
6,156,8905
6,157,2462
6,159,2291
6,163,5036
6,164,5624
6,165,6312
6,168,1878
6,170,4822
6,171,3098
6,173,7159
6,177,3397
6,178,9891
6,182,6458
6,183,8835
6,189,7994
6,191,2919
6,195,4095
6,198,7490
7,8,9634
7,18,7383
7,19,10442
7,20,6595
7,24,9218
7,28,9480
7,29,8613
7,30,8432
7,32,3592
7,33,3473
7,34,5813
7,36,6014
7,38,8022
7,44,13116
7,50,9748
7,53,6230
7,54,7618
7,56,9533
7,57,7828
7,59,13571
7,60,5894
7,61,3216
7,62,3694
7,63,12611
7,65,7797
7,67,13111
7,69,1398
7,74,7983
7,78,374
7,83,4849
7,84,6921
7,85,3796
7,87,8400
7,88,6233
7,90,7146
7,92,5812
7,95,3622
7,100,11840
7,104,4986
7,110,2280
7,111,7395
7,115,8325
7,117,9218
7,119,5973
7,120,11286
7,121,4426
7,123,7941
7,130,5148
7,131,9501
7,135,6949
7,136,4499
7,138,4689
7,140,4458
7,145,3061
7,147,10533
7,148,2714
7,152,13335
7,154,5572
7,155,10929
7,156,1077
7,158,5143
7,162,11028
7,168,8427
7,172,6702
7,179,4668
7,181,5710
7,182,3131
7,183,5562
7,184,7867
7,186,8913
7,187,15171
7,190,9253
7,192,8605
7,194,13028
7,196,10276
7,199,3902
8,9,7527
8,10,3447
8,19,1504
8,20,4258
8,21,6105
8,22,8607
8,23,6897
8,24,1300
8,25,7111
8,27,3248
8,31,3927
8,32,5294
8,36,4905
8,40,12123
8,42,5139
8,43,2865
8,45,1871
8,46,8861
8,50,3686
8,57,10492
8,60,4877
8,61,7920
8,63,3730
8,66,11531
8,71,6897
8,79,9876
8,82,7983
8,83,3778
8,85,6138
8,86,5328
8,87,8451
8,90,2991
8,91,5969
8,99,5135
8,101,3318
8,103,5741
8,105,7130
8,109,1604
8,112,3246
8,114,5757
8,116,3496
8,117,2686
8,118,2283
8,119,1376
8,123,1504
8,126,3267
8,129,839
8,130,3306
8,132,5447
8,137,1226
8,138,7313
8,139,6069
8,148,5379
8,149,8804
8,150,6185
8,155,2973
8,158,5473
8,162,2100
8,167,7002
8,169,9735
8,170,4276
8,174,3386
8,175,1015
8,176,1856
8,177,4445
8,180,7603
8,181,4200
8,185,5438
8,187,7923
8,190,11943
8,191,4743
8,192,2179
8,194,8327
8,195,3826
8,196,10963
8,199,3516
9,10,3874
9,15,3153
9,16,6651
9,20,6209
9,22,5485
9,25,4967
9,28,3803
9,30,5887
9,34,4635
9,41,5175
9,44,10504
9,45,8882
9,47,8661
9,48,3253
9,49,8938
9,53,3060
9,54,5438
9,55,9521
9,58,8976
9,60,5392
9,61,1600
9,64,5945
9,66,4005
9,67,9812
9,69,4311
9,75,9124
9,76,2944
9,77,7421
9,78,4297
9,81,5710
9,82,11896
9,85,2910
9,86,6131
9,89,1608
9,90,6047
9,92,3703
9,93,8499
9,94,5655
9,96,11941
9,97,7498
9,99,5708
9,100,8283
9,106,4295
9,107,9894
9,109,10642
9,113,3766
9,114,1777
9,116,5746
9,117,9814
9,118,10583
9,119,6665
9,123,9272
9,125,12244
9,126,5563
9,127,9482
9,128,9261
9,130,7093
9,131,7609
9,133,7453
9,134,7066
9,138,816
9,139,8385
9,140,3128
9,142,4820
9,145,2865
9,147,6136
9,149,3549
9,152,8349
9,160,5174
9,163,13134
9,167,9210
9,168,7070
9,169,7546
9,170,4221
9,175,6936
9,176,8569
9,182,6358
9,183,1346
9,184,5145
9,186,4695
9,190,5941
9,193,7874
9,197,1572
9,198,4577
10,11,3816
10,15,3845
10,16,4919
10,17,6599
10,18,1845
10,19,5198
10,21,3452
10,23,3108
10,24,3106
10,25,2987
10,26,2458
10,27,6632
10,28,6014
10,31,4584
10,33,4067
10,34,1770
10,35,4039
10,36,1945
10,40,6063
10,41,5461
10,43,7160
10,44,8423
10,46,5692
10,48,3387
10,49,3004
10,60,1388
10,63,3913
10,70,5597
10,71,5158
10,76,3805
10,79,6928
10,81,3010
10,83,1257
10,86,5142
10,87,4673
10,89,5617
10,91,5715
10,92,1246
10,93,6125
10,99,4099
10,103,1082
10,104,4024
10,106,5491
10,112,4601
10,120,7210
10,121,2883
10,123,5390
10,124,4388
10,127,3776
10,128,3273
10,132,2311
10,134,5871
10,146,3661
10,149,4012
10,150,4736
10,153,6233
10,156,8822
10,158,798
10,160,7170
10,165,5286
10,166,5504
10,170,1218
10,171,5864
10,172,4693
10,174,5237
10,175,4128
10,177,1559
10,178,5926
10,182,8443
10,183,4918
10,186,4796
10,187,5715
10,189,5307
10,190,5784
10,191,4884
10,193,3959
10,194,6379
10,195,613
10,196,7699
10,199,3540
11,13,6613
11,14,13088
11,16,714
11,19,3774
11,21,5156
11,23,6164
11,24,3560
11,26,3131
11,27,4346
11,28,11039
11,29,3645
11,31,7270
11,32,2862
11,40,11611
11,42,7492
11,43,5528
11,44,4943
11,47,3956
11,53,4916
11,57,11584
11,59,8858
11,61,7884
11,63,8189
11,69,5835
11,71,9216
11,72,3699
11,73,6993
11,74,9193
11,75,1706
11,77,4414
11,82,11851
11,84,1051
11,90,4892
11,94,5361
11,96,5083
11,98,2406
11,102,5782
11,108,7472
11,109,4230
11,110,5089
11,114,5346
11,115,4053
11,118,4997
11,125,10753
11,126,2225
11,129,2435
11,131,8347
11,134,9076
11,137,4800
11,139,7076
11,142,11474
11,143,1769
11,144,5936
11,150,10606
11,152,8913
11,156,6849
11,157,3151
11,160,5889
11,164,5325
11,170,6831
11,171,5176
11,172,2073
11,174,7535
11,176,4313
11,177,2830
11,179,4431
11,181,3415
11,184,5047
11,192,4531
11,194,8696
11,195,3971
11,196,10338
11,198,11169
11,199,1697
12,13,5395
12,15,5084
12,17,7157
12,18,5772
12,20,3399
12,22,3759
12,23,6179
12,24,6270
12,25,3877
12,27,8908
12,30,3404
12,32,12108
12,35,11295
12,40,8519
12,43,9606
12,45,8673
12,46,10153
12,48,6119
12,51,3406
12,52,345
12,53,4835
12,60,3989
12,62,10030
12,63,2014
12,66,7630
12,70,3910
12,71,2554
12,75,8625
12,76,5305
12,77,3725
12,78,10991
12,79,11231
12,82,1177
12,87,2440
12,93,1813
12,99,7225
12,101,9077
12,103,5061
12,106,13297
12,109,7013
12,111,4357
12,113,4394
12,115,10766
12,116,9961
12,117,8336
12,118,5173
12,123,5922
12,124,5112
12,125,1833
12,127,6149
12,129,6294
12,131,1821
12,132,3402
12,134,4211
12,136,6374
12,137,7265
12,138,6893
12,146,7694
12,148,8479
12,150,2960
12,160,11149
12,163,7337
12,170,3947
12,171,7030
12,173,5276
12,175,4731
12,176,7726
12,177,5691
12,179,9549
12,183,7756
12,184,3926
12,185,5430
12,188,3206
12,189,655
12,192,3802
12,193,2686
12,197,7060
13,16,7013
13,18,325
13,19,8460
13,20,2297
13,22,4112
13,26,4498
13,29,5399
13,33,4148
13,34,2907
13,40,4539
13,41,3979
13,43,8600
13,52,5141
13,53,851
13,54,2674
13,55,10357
13,58,4962
13,64,5226
13,67,7381
13,68,3555
13,70,3216
13,71,3845
13,77,4514
13,82,6457
13,84,5261
13,87,2802
13,88,1326
13,92,749
13,96,6856
13,100,4784
13,101,8543
13,105,5292
13,107,4776
13,111,3170
13,113,640
13,117,6777
13,120,5217
13,126,3640
13,131,2872
13,133,6922
13,135,1434
13,136,1655
13,140,1576
13,145,3061
13,146,2264
13,147,2813
13,150,4396
13,151,1908
13,156,7497
13,160,5824
13,166,6854
13,167,7160
13,168,3749
13,171,5478
13,173,2284
13,174,6951
13,179,2302
13,180,4455
13,183,3766
13,184,2117
13,185,1175
13,186,3470
13,189,6510
13,193,4186
13,198,3514
13,199,4222
14,15,3507
14,16,12484
14,17,1289
14,22,5793
14,23,3591
14,24,8471
14,26,9406
14,27,14207
14,29,9986
14,32,9063
14,35,6842
14,42,11415
14,52,9540
14,55,14524
14,56,5145
14,57,4661
14,58,8082
14,60,6034
14,61,4509
14,62,3162
14,63,10771
14,66,1861
14,67,10314
14,69,8095
14,70,4635
14,71,5094
14,72,8486
14,74,212
14,77,12525
14,78,7883
14,79,7767
14,81,11213
14,85,5347
14,86,12384
14,89,5330
14,93,8247
14,94,8193
14,97,8095
14,101,12359
14,103,4655
14,106,7489
14,108,6373
14,109,13932
14,110,5286
14,112,13931
14,114,3586
14,115,12802
14,117,12006
14,131,7994
14,132,4253
14,135,3902
14,142,3078
14,143,8406
14,145,8182
14,148,6770
14,150,4967
14,151,5263
14,154,6667
14,155,11786
14,157,8035
14,160,7925
14,163,16229
14,168,7916
14,169,12509
14,171,14630
14,172,11435
14,173,3686
14,174,11165
14,180,6695
14,182,9093
14,186,3958
14,187,8227
14,188,8966
14,192,7431
14,193,8706
14,195,8261
14,198,3720
15,16,6683
15,20,4398
15,23,1995
15,32,9411
15,35,6681
15,37,2465
15,38,5454
15,48,382
15,51,6103
15,56,2130
15,57,1717
15,60,1837
15,65,5410
15,69,5706
15,70,2826
15,71,3286
15,74,2741
15,77,8384
15,82,6611
15,83,4112
15,85,4963
15,86,7947
15,87,3187
15,92,2406
15,93,6895
15,94,3310
15,95,3540
15,96,9251
15,97,4252
15,100,7513
15,101,9471
15,102,9611
15,104,3178
15,106,8362
15,112,7927
15,113,1411
15,114,2378
15,119,7315
15,121,3656
15,123,6663
15,127,8132
15,129,8567
15,132,1713
15,134,2961
15,135,920
15,140,4164
15,141,5478
15,142,2701
15,143,7841
15,145,4974
15,152,3957
15,153,6235
15,156,9260
15,160,6848
15,162,10375
15,165,6029
15,166,8961
15,167,7973
15,170,2536
15,178,2105
15,184,4474
15,186,2543
15,190,2337
15,192,6105
15,196,6007
15,198,1025
16,17,7480
16,19,5629
16,20,5414
16,25,5982
16,34,1956
16,37,11076
16,38,6028
16,40,8608
16,42,7726
16,43,6448
16,45,5565
16,46,4823
16,51,4925
16,53,4322
16,54,3668
16,56,6898
16,60,5289
16,61,6259
16,62,6585
16,64,1346
16,67,9877
16,69,3255
16,70,8280
16,71,8093
16,83,3103
16,86,2375
16,88,6601
16,89,8046
16,90,5108
16,91,7159
16,96,5704
16,97,8428
16,99,1033
16,100,5390
16,103,6241
16,105,12281
16,106,6150
16,108,8900
16,109,4499
16,110,4129
16,111,3259
16,112,6529
16,116,794
16,125,9252
16,128,5103
16,131,8137
16,132,6376
16,134,8908
16,136,5529
16,141,4035
16,142,12437
16,144,4993
16,149,9509
16,150,7142
16,155,4670
16,157,3305
16,159,109
16,161,5001
16,166,1912
16,167,2165
16,170,4804
16,171,7200
16,172,2224
16,177,2861
16,181,3820
16,186,11193
16,189,9469
16,190,9149
16,191,1186
16,192,4112
16,193,6588
16,196,11558
17,23,2636
17,26,7780
17,28,928
17,29,9094
17,30,3234
17,32,9670
17,34,8144
17,35,5370
17,37,845
17,38,8061
17,39,4613
17,41,2702
17,42,9823
17,46,6875
17,47,8325
17,48,1542
17,53,5159
17,57,3463
17,62,3139
17,63,9619
17,66,1043
17,68,5694
17,69,6620
17,70,4619
17,74,925
17,87,3575
17,88,3681
17,90,6495
17,92,3546
17,95,3331
17,99,7888
17,102,10992
17,103,3586
17,105,6224
17,108,4466
17,114,2876
17,116,8127
17,124,3301
17,129,10033
17,130,10454
17,134,3728
17,135,2895
17,141,6122
17,142,3114
17,143,7588
17,148,5846
17,149,1699
17,151,3301
17,153,7744
17,154,5416
17,155,14547
17,156,9916
17,157,9437
17,158,4995
17,164,3520
17,168,9889
17,170,5847
17,173,1926
17,175,8167
17,177,6312
17,178,770
17,182,8275
17,183,2723
17,187,7169
17,189,8490
17,193,9855
17,195,5333
17,197,4758
18,22,4563
18,24,4473
18,30,3152
18,31,4216
18,32,6790
18,37,5047
18,42,6705
18,43,9297
18,44,8934
18,45,8189
18,47,4268
18,48,2507
18,53,952
18,55,7114
18,56,1960
18,64,6118
18,66,4804
18,70,2973
18,75,5283
18,79,6510
18,81,4454
18,82,5706
18,85,3868
18,87,2497
18,88,1930
18,89,4425
18,91,7423
18,95,3636
18,96,5653
18,97,3969
18,98,8742
18,105,3876
18,109,7385
18,110,4979
18,112,6378
18,115,10145
18,117,9273
18,118,7432
18,119,7429
18,121,2069
18,122,5867
18,126,5034
18,131,3659
18,134,4207
18,137,9104
18,141,4611
18,143,5581
18,150,2708
18,152,4365
18,154,2274
18,158,1230
18,161,5073
18,162,9067
18,165,4981
18,170,1272
18,173,1517
18,176,7201
18,177,2519
18,178,2718
18,179,2729
18,180,5706
18,183,3824
18,184,2110
18,186,3679
18,188,5731
18,196,6134
18,197,2891
18,199,5198
19,23,9295
19,24,2249
19,25,9652
19,27,2237
19,31,5576
19,34,4238
19,35,7407
19,36,6283
19,37,9917
19,38,5231
19,40,11917
19,44,2345
19,46,8027
19,47,3041
19,54,3678
19,55,842
19,58,5528
19,68,8194
19,70,7722
19,74,11957
19,75,2398
19,76,11508
19,79,9509
19,82,10138
19,83,6093
19,84,4207
19,87,7286
19,88,6815
19,90,4066
19,91,4823
19,92,6350
19,93,5204
19,94,5610
19,96,3959
19,98,5074
19,99,4920
19,105,8606
19,107,10227
19,111,3870
19,113,6897
19,115,1963
19,117,1563
19,122,9161
19,125,8824
19,126,5473
19,128,3245
19,129,1316
19,130,4877
19,132,6581
19,134,8052
19,135,8588
19,138,8883
19,140,5403
19,141,7863
19,143,3756
19,145,8942
19,148,5627
19,149,10845
19,156,9144
19,158,5716
19,159,5684
19,162,1753
19,166,3471
19,167,8042
19,170,7098
19,172,3128
19,178,11509
19,181,6414
19,184,5129
19,190,9661
19,191,4939
19,192,3778
19,193,5282
19,194,10926
19,196,11302
19,199,6304
20,21,4085
20,22,4996
20,25,2704
20,26,2376
20,28,6067
20,29,4461
20,31,3885
20,32,8210
20,33,6675
20,35,5697
20,36,1651
20,39,5795
20,44,9233
20,45,6556
20,46,5889
20,49,2039
20,52,3391
20,53,2739
20,54,1794
20,55,7076
20,63,3527
20,65,6662
20,66,6127
20,67,7807
20,71,3903
20,72,2559
20,73,1419
20,75,5827
20,78,9195
20,81,3155
20,83,2093
20,85,5275
20,90,1614
20,91,4327
20,96,5058
20,100,3817
20,101,6405
20,104,4666
20,106,6912
20,108,4649
20,110,4517
20,111,2693
20,112,4395
20,114,3856
20,117,5594
20,118,4552
20,121,3990
20,123,4280
20,126,3196
20,127,3687
20,128,3343
20,132,2482
20,134,4726
20,136,3000
20,137,6490
20,139,2017
20,143,3870
20,145,5543
20,149,3632
20,150,3263
20,151,2416
20,155,6381
20,156,9093
20,159,5762
20,160,9501
20,161,6560
20,163,7056
20,164,1352
20,165,6249
20,167,8819
20,168,3553
20,170,587
20,171,4003
20,172,5220
20,177,2572
20,183,5838
20,184,431
20,187,4470
20,193,3270
21,25,3977
21,27,12120
21,30,4934
21,32,5484
21,33,1984
21,34,2946
21,35,2284
21,37,4965
21,39,3004
21,40,4693
21,41,4755
21,44,8761
21,46,2585
21,50,12325
21,53,1381
21,55,7420
21,60,2870
21,63,5771
21,64,4615
21,66,5960
21,67,8919
21,73,4205
21,75,6014
21,76,4742
21,78,3415
21,81,5016
21,84,5986
21,85,1191
21,90,6747
21,91,8478
21,93,9667
21,94,4819
21,95,2172
21,96,6823
21,97,6889
21,102,10287
21,109,7228
21,110,1704
21,113,2926
21,114,667
21,118,7960
21,121,355
21,125,10467
21,126,2940
21,127,7718
21,129,7293
21,135,2194
21,144,6416
21,145,1527
21,153,10741
21,155,10278
21,156,6412
21,158,1617
21,160,4907
21,163,7841
21,164,2627
21,165,2223
21,167,7090
21,168,4870
21,169,7813
21,170,3459
21,171,8067
21,173,2108
21,175,7388
21,183,2917
21,184,4424
21,185,890
21,186,6190
21,187,11148
21,188,7022
21,189,7289
21,192,6484
21,193,8322
21,195,2741
21,196,6607
21,199,3035
22,25,1942
22,31,5327
22,36,3349
22,40,4425
22,41,2050
22,42,6368
22,43,10844
22,47,5180
22,50,14981
22,53,5550
22,55,11151
22,57,1341
22,58,4291
22,60,3002
22,62,6064
22,63,5177
22,69,7813
22,71,533
22,72,6489
22,75,7438
22,79,12816
22,81,7056
22,83,6085
22,87,912
22,91,5931
22,94,4322
22,95,8158
22,98,10798
22,110,7222
22,111,8172
22,112,6163
22,117,8045
22,120,3518
22,122,881
22,126,9375
22,129,9694
22,132,2215
22,135,3020
22,138,5026
22,139,2978
22,140,5185
22,141,10426
22,142,2172
22,143,7579
22,147,3729
22,152,1613
22,153,5455
22,155,9457
22,158,6085
22,165,10811
22,168,5735
22,169,10336
22,173,5196
22,176,10615
22,177,7235
22,178,4967
22,180,1633
22,184,3489
22,186,2066
22,188,5524
22,189,4622
22,190,1720
22,191,11572
22,198,1690
23,26,5966
23,27,9277
23,29,7232
23,30,4153
23,32,5914
23,34,4938
23,38,5332
23,44,10668
23,45,9986
23,49,6887
23,52,6287
23,53,1789
23,55,11936
23,60,2631
23,61,3250
23,62,1779
23,63,6663
23,64,5344
23,65,4316
23,66,2950
23,69,4574
23,70,5617
23,72,7465
23,76,2021
23,79,5458
23,83,3653
23,92,2337
23,93,9772
23,95,1884
23,96,10456
23,97,7417
23,100,7737
23,101,10491
23,104,579
23,105,5664
23,109,8246
23,111,5436
23,112,9961
23,113,2208
23,115,11464
23,117,8684
23,118,7400
23,119,8340
23,124,4008
23,129,8297
23,130,6546
23,131,6711
23,132,3179
23,135,2239
23,138,1393
23,139,5239
23,141,3734
23,142,4551
23,149,2309
23,151,2661
23,157,6647
23,158,3213
23,160,5315
23,161,3435
23,162,11790
23,164,2500
23,167,6253
23,170,4427
23,171,8097
23,175,7182
23,176,9261
23,177,3041
23,179,2029
23,183,2007
23,185,889
23,187,7676
23,190,5479
23,192,5088
23,193,6023
23,194,4822
23,195,2854
23,196,7401
24,27,4388
24,28,10824
24,29,1538
24,32,5440
24,37,9674
24,39,9846
24,44,5301
24,45,3615
24,46,9248
24,47,989
24,51,1422
24,54,1989
24,57,7439
24,58,4199
24,59,7239
24,62,8649
24,65,12616
24,66,7468
24,68,7432
24,69,6390
24,79,8339
24,80,6878
24,81,3033
24,86,5361
24,89,10543
24,90,2047
