# All lines that begin with # are a comment
# Vertices: Index, SquareX, SquareY
Vertices
204,6,0
205,2,7
206,9,0
207,2,7
208,1,7
209,9,8
210,9,7
211,0,7
212,0,2
213,3,4
214,9,7
215,1,3
216,2,1
217,4,3
218,5,9
219,3,5
220,8,9
221,5,7
222,1,6
223,2,4
224,2,7
225,2,6
226,9,7
227,9,1
228,2,0
229,1,9
230,9,0
231,1,6
232,4,1
233,7,9
234,2,0
235,8,1
236,9,5
237,6,3
238,8,8
239,6,3
240,4,6
241,5,4
242,4,7
243,1,9
244,6,6
245,2,3
246,2,2
247,2,7
248,7,9
249,8,1
250,7,3
251,0,0
252,5,1
253,7,5
254,4,2
255,6,9
256,2,7
257,5,9
258,6,8
259,3,3
260,7,1
261,9,0
262,0,0
263,8,1
264,2,3
265,3,5
266,0,1
267,3,7
268,6,5
269,7,0
270,9,6
271,7,3
272,0,0
273,1,4
274,2,7
275,0,3
276,3,3
277,0,8
278,9,0
279,5,7
280,8,9
281,3,3
282,9,1
283,1,9
284,3,2
285,4,9
286,0,4
287,4,0
288,7,1
289,4,2
290,7,1
291,4,5
292,5,8
293,1,1
294,1,4
295,8,3
296,5,4
297,3,6
298,4,9
299,2,1
300,3,8
301,6,3
302,4,4
303,2,8
304,8,8
305,8,7
306,8,1
307,9,1
308,5,1
309,1,7
310,2,3
311,8,0
312,9,1
313,8,4
314,3,8
315,4,1
316,9,5
317,8,5
318,1,9
319,2,8
320,7,2
321,9,5
322,7,8
323,6,3
324,3,2
325,7,6
326,9,3
327,5,6
328,6,8
329,8,5
330,5,6
331,0,4
332,5,9
333,9,9
334,9,6
335,7,3
336,2,8
337,0,2
338,9,7
339,5,1
340,7,4
341,1,6
342,8,0
343,8,8
344,9,3
345,5,2
346,4,6
347,4,8
348,6,6
349,7,7
350,5,7
351,2,8
352,8,1
353,6,2
354,6,8
355,3,8
356,1,8
357,0,5
358,7,7
359,3,1
360,9,2
361,8,7
362,3,4
363,9,9
364,8,5
365,9,4
366,4,5
367,7,3
368,5,7
369,0,1
370,6,6
371,3,9
372,1,3
373,6,1
374,9,8
375,2,4
376,2,1
377,2,3
378,8,4
379,3,7
380,2,6
381,2,0
382,2,0
383,1,6
384,4,9
385,0,5
386,4,4
387,5,1
388,7,1
389,2,0
390,5,4
391,5,3
392,2,7
393,2,9
394,4,1
395,7,2
396,7,3
397,4,5
398,9,7
399,0,6
400,5,2
401,6,3
402,9,0
403,1,8
404,2,8
405,3,0
406,6,2
407,3,6
408,6,2
409,0,9
410,8,8
411,3,5
412,4,8
413,3,5
414,8,2
415,5,7
416,8,2
417,8,0
418,2,6
419,3,3
420,0,8
421,3,2
422,0,9
423,9,5
424,0,9
425,4,4
426,6,2
427,5,2
428,8,3
429,8,6
430,0,3
431,4,2
432,6,7
433,2,5
434,3,9
435,0,4
436,7,7
437,0,9
438,1,4
439,3,0
440,3,9
441,0,4
442,2,8
443,3,5
444,8,5
445,8,1
446,9,3
447,5,7
448,9,9
449,7,3
450,7,6
451,9,7
452,9,9
453,2,3
454,3,1
455,2,1
456,9,5
457,7,9
458,6,9
459,1,9
460,9,1
461,7,0
462,0,3
463,6,5
464,1,9
465,8,2
466,0,2
467,5,4
468,3,5
469,8,9
470,9,1
471,2,7
472,7,1
473,5,7
474,7,4
475,1,9
476,6,4
477,8,6
478,7,1
479,0,1
480,2,1
481,3,0
482,3,8
483,3,7
484,9,5
485,5,8
486,3,8
487,0,3
488,2,6
489,9,2
490,3,3
491,7,2
492,2,7
493,0,5
494,9,2
495,3,6
496,1,8
497,7,8
498,0,4
499,8,6
# Edges: fromIndex, toIndex, edgeCost
Edges
0,2,2158
0,3,5478
0,5,3352
0,11,4258
0,12,8903
0,13,7500
0,17,1889
0,19,2330
0,21,5436
0,22,5645
0,26,4245
0,28,3033
0,30,2846
0,31,7636
0,37,6595
0,40,4767
0,41,903
0,42,2418
0,50,8157
0,51,3261
0,53,3619
0,56,5050
0,66,5308
0,69,6638
0,70,4987
0,74,4187
0,75,2948
0,76,8545
0,77,3422
0,82,3046
0,89,4623
0,91,5380
0,94,4456
0,98,7317
0,99,4244
0,100,4029
0,104,4402
0,105,1672
0,113,9619
0,114,5272
0,115,5592
0,118,6316
0,120,4372
0,121,6468
0,123,10872
0,124,4743
0,127,8520
0,133,6687
0,136,4637
0,138,7799
0,139,4717
0,140,6874
0,143,7939
0,147,6821
0,148,7271
0,149,1233
0,151,8600
0,157,9701
0,158,3480
0,159,7534
0,168,4935
0,169,6834
0,171,4048
0,172,11468
0,175,8997
0,176,5871
0,177,7324
0,179,4533
0,180,9410
0,181,7380
0,185,5168
0,186,2428
0,187,4345
0,188,8131
0,189,3804
0,193,5410
0,195,4534
0,197,7732
0,198,8281
0,200,5169
0,205,6023
0,206,5969
0,208,7718
0,209,10119
0,210,8634
0,215,4526
0,216,3800
0,227,5331
0,230,5082
0,232,1579
0,236,6441
0,241,2486
0,243,7884
0,245,4336
0,246,3663
0,248,9911
0,253,3633
0,254,1097
0,255,8676
0,259,1881
0,264,3635
0,267,5442
0,269,3184
0,273,4406
0,274,8645
0,277,9945
0,284,1759
0,287,2346
0,288,3112
0,290,2096
0,294,5325
0,296,2469
0,304,7700
0,306,4475
0,307,4922
0,309,7771
0,311,5943
0,313,5643
0,314,7448
0,315,1983
0,316,5678
0,317,4766
0,320,2233
0,321,5943
0,326,5270
0,331,7801
0,332,9538
0,333,8904
0,335,3019
0,336,7708
0,337,6689
0,339,889
0,342,3805
0,351,7299
0,352,3251
0,354,7467
0,356,10725
0,357,7231
0,358,6906
0,361,6973
0,363,8807
0,364,4203
0,368,5991
0,371,8643
0,374,8686
0,376,3704
0,379,6808
0,381,4479
0,382,4495
0,383,7106
0,387,1028
0,388,2163
0,392,7869
0,394,1390
0,399,7443
0,401,1163
0,408,1167
0,410,7938
0,413,3565
0,415,4717
0,416,3050
0,420,8808
0,428,3577
0,429,5298
0,430,5288
0,432,5723
0,435,7366
0,436,6455
0,438,5800
0,441,7175
0,444,5816
0,445,3610
0,446,5223
0,448,8993
0,449,2819
0,450,5657
0,452,9064
0,453,2914
0,454,2704
0,461,2354
0,465,3065
0,466,5579
0,476,2317
0,479,4767
0,481,3202
0,482,7446
0,487,5413
0,489,5789
0,490,3108
0,491,2471
0,492,6896
0,496,11041
0,497,6951
0,498,5695
0,499,6833
1,2,3525
1,4,7253
1,6,6829
1,7,5295
1,11,9092
1,12,3628
1,13,3914
1,16,4720
1,22,5384
1,24,5575
1,26,4729
1,28,7409
1,35,7401
1,37,6741
1,38,9428
1,39,2831
1,41,7504
1,42,2478
1,43,10886
1,44,2525
1,48,281
1,51,6428
1,52,4507
1,53,4861
1,55,7463
1,56,8901
1,57,4135
1,58,3034
1,62,6462
1,69,4787
1,72,4541
1,76,6016
1,77,6350
1,79,10377
1,81,9223
1,82,6506
1,83,5556
1,84,6938
1,85,2441
1,86,9996
1,90,5044
1,91,6458
1,92,5450
1,94,1455
1,99,9579
1,101,5374
1,103,9137
1,104,2853
1,106,1643
1,107,8823
1,109,7220
1,110,7892
1,113,6115
1,117,3463
1,119,1872
1,120,4327
1,125,5549
1,126,4356
1,128,7156
1,130,7418
1,133,1232
1,137,3452
1,138,7367
1,141,7508
1,145,1846
1,151,3761
1,153,6124
1,156,6575
1,157,3479
1,159,1371
1,163,2861
1,166,2559
1,167,5505
1,168,6692
1,169,1452
1,173,7262
1,180,3650
1,184,7424
1,188,5626
1,192,6700
1,194,4876
1,197,5400
1,199,1231
1,201,3889
1,203,7943
1,207,3053
1,209,5385
1,211,4994
1,213,3023
1,217,3799
1,218,3257
1,221,530
1,223,3592
1,225,3300
1,226,4659
1,229,5473
1,231,3932
1,233,3990
1,234,9863
1,237,4930
1,238,4028
1,241,2577
1,242,868
1,244,1320
1,246,5167
1,247,2680
1,249,7501
1,251,9546
1,253,3090
1,256,3570
1,260,6843
1,264,4453
1,265,2156
1,273,4957
1,275,6697
1,280,4491
1,281,4055
1,282,8015
1,283,4586
1,285,3776
1,287,7401
1,291,1497
1,296,2667
1,298,3825
1,300,2024
1,301,6604
1,307,8354
1,309,5203
1,311,10336
1,313,4558
1,318,5121
1,319,4342
1,321,5658
1,322,3561
1,323,4174
1,324,4326
1,326,7228
1,327,1030
1,331,5757
1,336,3775
1,339,6856
1,341,3209
1,346,394
1,348,1848
1,352,9428
1,356,4661
1,361,3498
1,363,7280
1,367,5298
1,369,7334
1,371,3614
1,374,6788
1,379,2158
1,380,2931
1,381,8281
1,382,7400
1,384,2568
1,389,7805
1,390,3777
1,394,5832
1,395,4889
1,400,5293
1,401,4628
1,406,5524
1,407,1773
1,409,7993
1,414,7345
1,416,6248
1,418,4326
1,420,4897
1,422,6402
1,423,6139
1,424,6016
1,425,2733
1,426,6193
1,429,4570
1,430,6051
1,431,5033
1,432,1786
1,435,6745
1,438,4548
1,441,7866
1,447,746
1,449,5212
1,459,4415
1,460,7988
1,462,7246
1,464,4067
1,471,2198
1,473,1490
1,477,3225
1,481,9123
1,482,3329
1,487,6334
1,489,6128
1,490,4310
1,494,9227
1,496,3700
1,497,3380
1,498,7138
2,5,5867
2,10,1052
2,11,3862
2,13,8420
2,14,1767
2,17,4109
2,18,7175
2,19,3496
2,21,6719
2,24,4171
2,27,4261
2,30,1388
2,33,7315
2,34,5639
2,36,5991
2,39,6905
2,41,2686
2,42,812
2,43,6588
2,46,5096
2,49,4963
2,50,6393
2,52,4728
2,53,3064
2,54,4311
2,55,7228
2,58,6952
2,60,6439
2,61,1658
2,64,3781
2,65,4949
2,66,6463
2,67,7561
2,69,6625
2,71,1319
2,72,8476
2,73,4071
2,74,5574
2,75,3067
2,76,4534
2,77,3977
2,80,5187
2,82,3255
2,83,3917
2,88,7679
2,94,3498
2,97,3267
2,100,4675
2,101,2583
2,103,5141
2,105,2442
2,108,6249
2,114,6035
2,116,4561
2,119,7009
2,120,2287
2,122,2094
2,123,7731
2,125,5436
2,126,6733
2,129,5805
2,130,4064
2,131,2984
2,132,4777
2,133,3614
2,134,5341
2,136,5279
2,138,4078
2,139,4636
2,141,6214
2,145,1322
2,147,5410
2,148,9163
2,149,3697
2,152,7057
2,153,5450
2,159,4837
2,160,3655
2,161,7045
2,164,6242
2,166,5581
2,167,4384
2,171,5357
2,173,5534
2,175,8051
2,177,6696
2,178,5601
2,180,6314
2,181,8551
2,185,2816
2,188,6743
2,192,3887
2,196,3134
2,205,4507
2,208,5400
2,209,5498
2,211,8517
2,213,3744
2,216,4271
2,218,6954
2,221,3511
2,222,4719
2,228,6609
2,235,5377
2,236,5864
2,238,4999
2,243,9983
2,244,3506
2,246,4461
2,247,6104
2,248,6421
2,249,4172
2,253,2002
2,254,1623
2,257,8615
2,258,4726
2,259,2818
2,260,3076
2,264,3831
2,274,5310
2,275,7067
2,276,4124
2,277,8912
2,278,5101
2,279,3445
2,280,9089
2,283,7491
2,285,7535
2,289,2639
2,291,2430
2,293,8073
2,297,3611
2,299,5358
2,306,5433
2,308,3021
2,311,5368
2,313,3589
2,315,3705
2,320,3129
2,321,5178
2,323,518
2,324,3473
2,328,6295
2,330,3103
2,332,5294
2,333,6787
2,337,6407
2,339,2991
2,345,1392
2,349,3871
2,354,4716
2,357,6052
2,358,3988
2,360,3816
2,362,2796
2,365,4079
2,367,2853
2,368,5293
2,370,2420
2,374,7982
2,375,4400
2,377,3419
2,378,2772
2,379,4358
2,381,4724
2,382,6464
2,385,8690
2,386,1380
2,389,6896
2,391,1071
2,393,6558
2,405,5117
2,406,2318
2,408,2050
2,409,10920
2,411,2870
2,412,5333
2,420,10603
2,421,3636
2,430,6005
2,432,3870
2,435,7565
2,438,5060
2,439,6221
2,444,4013
2,453,3373
2,455,5230
2,458,7334
2,459,7462
2,467,1122
2,469,6412
2,474,1824
2,475,7403
2,480,4750
2,481,4962
2,483,3731
2,487,5904
2,493,6937
2,495,3567
2,498,6749
3,4,5419
3,6,5079
3,9,10652
3,10,6302
3,11,11310
3,13,8398
3,17,6310
3,18,791
3,20,6632
3,22,4331
3,27,3246
3,30,8924
3,33,12363
3,34,3075
3,40,11590
3,43,2775
3,48,6213
3,49,6427
3,54,1985
3,55,573
3,65,6250
3,67,6460
3,71,6941
3,74,4036
3,77,2534
3,80,4444
3,81,1869
3,82,4075
3,83,11938
3,85,5957
3,86,4788
3,87,4448
3,88,10526
3,90,4233
3,92,14885
3,94,6934
3,96,2598
3,103,12557
3,104,9736
3,107,12082
3,111,8870
3,113,17007
3,115,10566
3,123,9902
3,124,13005
3,128,8440
3,131,5826
3,132,4438
3,135,11556
3,136,11270
3,137,3467
3,142,7253
3,144,4026
3,148,5483
3,151,9334
3,152,9636
3,154,5038
3,155,8721
3,156,9024
3,157,7165
3,160,3652
3,161,6753
3,164,10646
3,165,7387
3,166,10991
3,167,13677
3,168,13448
3,172,6827
3,174,2480
3,176,14906
3,178,4413
3,180,8956
3,182,6551
3,183,7317
3,185,9442
3,189,5938
3,192,2990
3,193,1824
3,196,7416
3,202,6461
3,205,4879
3,206,11591
3,208,4907
3,210,10715
3,212,1407
3,214,14248
3,215,2247
3,217,4161
3,219,4056
3,220,14134
3,224,5369
3,225,4805
3,229,9433
3,234,4763
3,237,8875
3,238,9840
3,241,5528
3,243,6233
3,244,9458
3,247,5323
3,252,6057
3,253,8603
3,254,4808
3,255,12599
3,257,12945
3,260,7522
3,262,3171
3,263,9622
3,264,3284
3,269,9372
3,278,14143
3,281,4790
3,283,7862
3,285,10929
3,287,5828
3,288,8325
3,289,5040
3,290,7572
3,292,7989
3,294,1850
3,295,10160
3,296,6959
3,297,6292
3,300,7322
3,302,6045
3,306,9977
3,312,11945
3,317,9022
3,325,9756
3,326,10842
3,329,8969
3,330,7162
3,333,11617
3,335,8648
3,336,6854
3,340,9130
3,342,10597
3,349,13352
3,350,8364
3,352,12301
3,353,9242
3,356,5578
3,358,11226
3,359,4331
3,364,8645
3,369,3176
3,372,1863
3,373,9776
3,376,3799
3,378,11535
3,379,6777
3,380,5040
3,381,4504
3,382,5508
3,385,2625
3,386,5966
3,387,8193
3,390,8116
3,394,5342
3,395,10093
3,397,7543
3,400,6048
3,401,6836
3,402,13980
3,405,6121
3,408,9602
3,409,7310
3,411,4772
3,412,8972
3,419,4153
3,421,3559
3,424,6789
3,426,6317
3,428,11284
3,430,280
3,433,5314
3,440,10397
3,445,9356
3,447,9874
3,449,9756
3,452,16137
3,456,13450
3,458,9770
3,459,6983
3,460,11987
3,462,1123
3,463,7199
3,465,10988
3,467,6254
3,470,9298
3,474,7819
3,475,7770
3,479,2430
3,487,881
3,488,4538
3,490,4466
3,491,11154
3,493,2692
3,495,6243
3,496,6978
3,497,11514
4,5,356
4,6,9846
4,8,6142
4,10,6134
4,11,6522
4,15,12838
4,16,10945
4,17,3391
4,20,7348
4,22,9151
4,25,2003
4,26,4541
4,30,6278
4,32,5599
4,34,2991
4,36,8904
4,37,6994
4,39,8807
4,42,6635
4,43,2416
4,46,3411
4,48,9469
4,50,6311
4,53,7611
4,54,3216
4,55,5792
4,56,540
4,59,7221
4,61,5681
4,65,1886
4,68,9845
4,71,5033
4,73,9871
4,76,10028
4,79,4063
4,86,585
4,89,938
4,90,6121
4,92,13765
4,95,8725
4,96,6021
4,97,7059
4,98,14716
4,101,3175
4,102,6077
4,105,4443
4,106,8831
4,109,1800
4,111,8075
4,114,8795
4,126,14174
4,127,11817
4,128,7249
4,131,2470
4,135,6644
4,136,11012
4,138,12404
4,141,3647
4,143,9590
4,147,5715
4,151,16103
4,152,12731
4,156,6928
4,157,10774
4,161,8543
4,166,8774
4,168,10253
4,170,2339
4,171,3358
4,172,13169
4,173,3137
4,174,5031
4,176,8327
4,177,9846
4,180,12229
4,182,11762
4,184,2152
4,185,10443
4,186,6033
4,187,5433
4,189,369
4,190,7247
4,195,8591
4,197,12235
4,198,9804
4,199,7438
4,203,1251
4,207,7175
4,215,3634
4,216,1779
4,217,4468
4,219,5818
4,229,9690
4,230,8407
4,234,679
4,235,8912
4,236,11809
4,239,6092
4,242,10988
4,245,4311
4,247,9753
4,248,11458
4,251,2477
4,253,7662
4,256,10464
4,259,5240
4,261,7754
4,262,2495
4,264,4638
4,270,9413
4,272,3256
4,273,4946
4,275,4264
4,276,2953
4,277,9539
4,278,7814
4,282,7705
4,283,11924
4,288,5467
4,291,6739
4,292,10157
4,293,2422
4,294,5865
4,297,6757
4,299,1609
4,302,4589
4,306,6329
4,310,3382
4,311,6767
4,312,8499
4,314,8728
4,316,10731
4,319,9280
4,320,5519
4,321,11951
4,322,13241
4,327,8707
4,328,10044
4,331,4980
4,336,11215
4,337,4009
4,338,12453
4,341,8321
4,343,12053
4,344,10931
4,345,3805
4,347,9011
4,348,9400
4,353,4760
4,354,8814
4,358,9188
4,363,13288
4,366,7505
4,368,9297
4,370,7363
4,375,5160
4,380,7512
4,383,9371
4,385,7192
4,388,6010
4,391,4905
4,393,9655
4,394,2518
4,396,6188
4,398,14096
4,401,6908
4,403,9816
4,404,8989
4,405,1606
4,413,4892
4,415,10372
4,418,6465
4,421,2527
4,422,11637
4,423,12267
4,427,3887
4,428,8228
4,430,4131
4,433,5965
4,434,11298
4,436,9599
4,439,1579
4,440,9243
4,441,4794
4,444,8451
4,451,12377
4,454,1672
4,456,9483
4,457,13045
4,458,11432
4,460,9679
4,461,6486
4,463,6886
4,464,9513
4,465,7365
4,473,11978
4,474,8777
4,477,8773
4,478,8203
4,487,4031
4,490,4659
4,492,8359
4,496,12241
5,6,9406
5,7,9068
5,8,6833
5,9,6801
5,18,5465
5,19,5240
5,20,6477
5,28,5523
5,29,7996
5,34,2175
5,36,8535
5,42,6872
5,43,2723
5,44,13451
5,48,8787
5,49,11182
5,53,8944
5,54,4411
5,56,750
5,64,5240
5,68,6972
5,69,7127
5,70,7722
5,78,6688
5,79,3670
5,80,7909
5,84,3922
5,87,4068
5,89,958
5,90,7761
5,91,8953
5,96,5306
5,97,7117
5,98,11099
5,102,7130
5,103,5276
5,105,4167
5,109,2511
5,113,12611
5,114,8577
5,115,10729
5,117,9426
5,118,11837
5,119,9843
5,122,6455
5,132,1964
5,137,5015
5,138,10444
5,141,4001
5,142,11626
5,148,8124
5,149,3260
5,150,1258
5,156,8818
5,159,9056
5,161,9014
5,165,4580
5,167,9292
5,169,6440
5,171,3700
5,172,11680
5,174,5521
5,176,10544
5,178,6913
5,179,6118
5,180,13316
5,181,9984
5,182,11169
5,183,7952
5,186,7468
5,187,5974
5,190,7253
5,191,11559
5,192,2386
5,195,8928
5,197,9798
5,198,12422
5,201,9609
5,202,7818
5,204,5588
5,206,8219
5,209,10540
5,210,11166
5,211,9599
5,215,4457
5,216,2022
5,220,13113
5,221,7264
5,222,8613
5,223,6134
5,230,6767
5,232,1901
5,236,13203
5,240,7569
5,246,4046
5,248,12197
5,250,6805
5,254,4382
5,256,7943
5,259,5235
5,260,5109
5,262,2922
5,267,10179
5,268,7810
5,269,7252
5,271,6254
5,273,7296
5,276,2988
5,280,15913
5,282,6945
5,283,10092
5,285,12797
5,287,2330
5,295,7266
5,296,5406
5,298,14879
5,299,1716
5,300,8372
5,304,13309
5,309,8953
5,314,10610
5,315,1847
5,320,7149
5,322,10230
5,323,7665
5,326,8833
5,329,9404
5,330,6924
5,333,14153
5,339,3089
5,343,15174
5,345,4781
5,357,6326
5,359,1698
5,362,5216
5,365,8431
5,367,6984
5,369,2308
5,370,9256
5,374,14157
5,375,4219
5,377,5488
5,380,6796
5,382,612
5,383,7606
5,384,9569
5,390,5429
5,392,7437
5,393,12811
5,395,5811
5,397,8186
5,398,14709
5,400,3801
5,403,12392
5,405,1271
5,406,5817
5,408,5921
5,410,13917
5,413,7146
5,415,10965
5,416,5921
5,426,6076
5,431,3345
5,433,6802
5,436,9825
5,437,12164
5,438,6080
5,440,14283
5,441,6059
5,442,9370
5,443,6343
5,445,6702
5,446,7125
5,448,14199
5,449,8401
5,450,9807
5,454,1480
5,455,1363
5,456,13184
5,457,10419
5,459,9556
5,460,9849
5,463,6587
5,464,9399
5,468,5637
5,470,8063
5,471,9278
5,472,6506
5,475,14725
5,476,5686
5,481,272
5,485,10472
5,490,5771
5,491,4962
5,494,8976
5,497,9792
6,9,15894
6,10,8315
6,11,15522
6,14,7744
6,18,4575
6,20,6677
6,24,12593
6,28,13636
6,29,2690
6,32,11483
6,37,2749
6,39,3417
6,40,9219
6,43,7689
6,49,3394
6,51,7975
6,57,6068
6,59,3507
6,69,1655
6,71,8194
6,76,11377
6,80,3927
6,84,5197
6,85,5213
6,90,2094
6,91,13222
6,101,8517
6,102,10707
6,107,10819
6,111,14198
6,114,10967
6,116,8369
6,119,5188
6,121,10973
6,126,8252
6,128,10364
6,129,5727
6,135,12355
6,140,5065
6,144,10539
6,149,8271
6,151,7681
6,152,10607
6,153,14474
6,159,4435
6,161,2699
6,165,9868
6,171,5813
6,172,2350
6,176,13826
6,178,2863
6,180,7623
6,183,6450
6,187,4004
6,188,1423
6,190,3916
6,193,3992
6,195,7926
6,196,12673
6,197,12245
6,204,12474
6,205,3091
6,207,2738
6,208,2028
6,210,11425
6,213,5523
6,219,4317
6,221,6478
6,223,6699
6,227,11915
6,228,9054
6,231,2016
6,232,7850
6,234,9562
6,238,8334
6,242,6171
6,251,10169
6,252,8478
6,256,2575
6,258,7030
6,261,14933
6,262,9843
6,266,9099
6,267,5346
6,273,5062
6,276,7387
6,282,15091
6,283,2690
6,286,3967
6,297,5467
6,306,12336
6,308,9509
6,310,6062
6,315,8806
6,316,14381
6,317,10301
6,318,1861
6,321,10025
6,323,10279
6,324,7682
6,325,7706
6,329,8525
6,330,7406
6,334,13179
6,335,12897
6,338,14119
6,345,9044
6,346,6397
6,349,10436
6,352,14439
6,353,12172
6,357,3399
6,364,9018
6,365,11787
6,366,6064
6,367,9084
6,369,7309
6,378,12350
6,379,5219
6,380,3038
6,381,7813
6,382,11244
6,383,2188
6,387,12126
6,390,7000
6,391,6606
6,397,7295
6,398,12420
6,400,10689
6,404,3785
6,407,5498
6,409,1814
6,412,4690
6,414,10963
6,417,13129
6,419,6200
6,420,1387
6,423,11507
6,424,2093
6,429,9682
6,434,5539
6,439,8719
6,444,9015
6,448,13143
6,449,13000
6,450,10738
6,452,13317
6,453,5601
6,454,9057
6,461,11558
6,466,6776
6,468,4333
6,470,11124
6,471,4305
6,473,5769
6,475,2766
6,477,9914
6,478,15220
6,480,8267
6,481,9574
6,482,5238
6,483,4041
6,484,12844
6,485,6413
6,487,5299
6,489,16292
6,493,3650
6,494,12042
6,495,4726
6,498,3299
7,9,4009
7,10,2332
7,16,4876
7,22,7864
7,25,8476
7,27,8567
7,34,6833
7,37,12371
7,38,2731
7,39,7945
7,42,3214
7,44,7856
7,45,7422
7,46,6256
7,47,3239
7,49,9861
7,53,937
7,56,10936
7,59,8008
7,64,3926
7,67,12703
7,68,3677
7,70,5635
7,75,3004
7,77,6220
7,79,4957
7,85,5169
7,90,9765
7,92,5216
7,96,7696
7,99,6493
7,100,3325
7,101,5194
7,104,3748
7,105,5918
7,107,3053
7,111,3762
7,112,4682
7,115,3161
7,118,1913
7,121,3169
7,125,3940
7,130,5452
7,131,6682
7,133,7274
7,134,7142
7,142,12995
7,144,8001
7,148,9425
7,151,7831
7,153,1982
7,154,11587
7,155,12043
7,157,8107
7,160,5696
7,161,9045
7,165,2963
7,167,1770
7,171,6077
7,172,8878
7,174,9193
7,179,6757
7,182,8197
7,184,6923
7,188,8854
7,193,7525
7,194,6887
7,198,7094
7,200,3631
7,202,7533
7,203,8612
7,204,4274
7,207,6485
7,209,5465
7,215,6769
7,221,4157
7,222,7424
7,224,7737
7,230,3732
7,231,9028
7,232,6143
7,233,6101
7,236,1795
7,237,2384
7,241,4709
7,243,8735
7,245,8600
7,248,5936
7,250,582
7,251,9349
7,252,5277
7,253,1610
7,254,4381
7,258,6310
7,261,5291
7,264,6777
7,265,5441
7,266,8165
7,278,5331
7,279,4331
7,285,7695
7,286,12350
7,287,6292
7,290,3662
7,291,4020
7,296,3557
7,298,7328
7,304,5626
7,305,3224
7,307,3327
7,309,11595
7,310,6928
7,313,870
7,319,10384
7,320,2765
7,322,4642
7,329,1559
7,331,11289
7,332,5588
7,333,6979
7,336,10382
7,340,1290
7,346,6044
7,347,5897
7,348,3691
7,350,4827
7,351,7376
7,352,3173
7,356,8782
7,365,1425
7,367,972
7,370,3649
7,372,10115
7,375,7377
7,376,7022
7,377,8413
7,379,7291
7,380,6337
7,385,9096
7,386,4850
7,389,7690
7,391,3397
7,399,10560
7,400,3469
7,404,7461
7,405,6293
7,410,4980
7,411,4835
7,413,7034
7,419,5745
7,420,10414
7,421,6163
7,425,3853
7,429,2225
7,430,10401
7,431,6080
7,432,3764
7,437,10810
7,441,9521
7,442,9543
7,444,1096
7,445,4986
7,446,1642
7,447,4463
7,448,7865
7,449,1470
7,452,5139
7,462,10286
7,463,3031
7,467,3115
7,471,7159
7,473,6248
7,476,1981
7,477,3127
7,478,4212
7,480,9552
7,483,5254
7,485,5797
7,486,7445
7,487,9024
7,488,6983
7,491,3111
7,496,10818
7,497,4217
7,498,8487
8,14,5921
8,16,10794
8,17,6912
8,20,4879
8,27,3913
8,33,10460
8,34,2732
8,36,8782
8,37,2323
8,39,5748
