# Every line that begins with # is a comment
# File name format: graph_n_m.txt, where n: number of vertices and m: number of edges
# Landscape consists of 10 "squares" by 10 "squares" (like a chessboard), indexed from 0 through 9
# Each "square" is 100x100.
# Vertices: Index, SquareX, SquareY
Vertices
15,29,111
15,38,582
15,45,785
15,50,905
15,52,790
15,60,1526
15,62,914
15,72,843
15,95,1644
16,18,7
16,25,494
16,37,437
16,39,546
16,49,258
16,50,1126
16,61,489
16,68,401
16,69,132
16,70,554
16,72,531
16,74,759
16,76,660
16,77,1151
16,79,532
16,84,765
16,85,680
16,96,796
17,21,1045
17,24,928
17,32,431
17,36,130
17,37,761
17,44,834
17,45,104
17,46,543
17,49,598
17,57,1175
17,59,1271
17,62,232
17,66,986
17,69,938
17,72,1912
17,73,680
17,80,1306
17,84,892
17,90,868
17,91,1071
17,95,802
17,99,436
18,23,259
18,25,326
18,27,667
18,32,388
18,58,69
18,63,575
18,86,255
18,87,243
18,92,395
19,25,357
19,26,608
19,27,1091
19,28,1055
19,31,775
19,40,790
19,47,1192
19,48,232
19,50,1002
19,51,513
19,54,1879
19,57,1379
19,64,1350
19,66,896
19,69,344
19,70,1531
19,75,665
19,78,814
19,80,854
19,85,1107
20,30,835
20,36,1619
20,51,898
20,52,1007
20,58,1049
20,59,1130
20,60,302
20,62,720
20,66,223
20,68,758
20,69,1126
20,74,897
20,77,387
20,79,833
20,86,372
21,28,927
21,30,446
21,32,567
21,36,1535
21,44,415
21,51,846
21,69,160
21,75,569
21,78,1619
21,79,445
21,95,880
22,35,119
22,44,40
22,61,453
22,62,1016
22,70,485
22,76,304
22,81,618
22,87,589
22,90,639
22,96,651
23,26,743
23,37,655
23,38,447
23,41,575
23,42,667
23,45,914
23,46,1166
23,53,536
23,57,671
23,66,870
23,70,711
23,73,809
23,77,1411
23,81,232
23,83,826
23,87,313
23,89,540
23,93,852
24,28,193
24,30,819
24,31,290
24,37,132
24,44,357
24,47,199
24,48,652
24,54,432
24,55,688
24,58,914
24,65,647
24,67,530
24,76,540
24,79,824
24,85,266
24,89,366
24,97,318
25,26,276
25,31,784
25,43,212
25,45,427
25,46,570
25,59,580
25,61,692
25,74,920
25,77,1117
25,80,1447
25,98,402
26,27,564
26,30,394
26,36,401
26,38,558
26,40,217
26,47,698
26,57,1152
26,63,374
26,64,919
26,67,860
26,69,774
26,70,526
26,79,339
26,81,723
26,86,630
27,32,473
27,42,589
27,43,969
27,52,1142
27,54,235
27,56,529
27,60,328
27,62,593
27,64,290
27,67,637
27,68,258
27,71,501
27,75,457
27,76,1149
27,77,308
27,94,806
27,95,115
27,97,301
28,29,1017
28,30,741
28,32,668
28,33,429
28,53,1107
28,58,997
28,60,349
28,62,480
28,63,461
28,64,280
28,65,435
28,71,745
28,78,590
28,80,1343
28,82,1114
28,88,704
28,91,1198
28,93,932
28,97,182
29,63,1407
29,78,821
29,87,233
29,88,548
29,94,335
29,95,1520
29,96,112
30,36,575
30,38,204
30,40,444
30,49,195
30,55,256
30,60,768
30,64,1288
30,76,646
30,85,765
30,90,413
30,94,244
30,98,565
31,33,148
31,39,299
31,40,562
31,42,812
31,50,1026
31,51,556
31,54,492
31,60,833
31,66,475
31,76,491
31,95,394
31,97,463
32,34,720
32,48,537
32,51,139
32,59,553
32,62,395
32,77,719
32,91,618
33,39,199
33,50,476
33,51,480
33,53,708
33,74,831
33,79,500
34,35,647
34,41,548
34,42,614
34,45,562
34,46,356
34,48,917
34,57,596
34,61,301
34,63,383
34,69,1005
34,76,799
34,80,1271
34,87,820
35,37,260
35,38,442
35,46,527
35,51,725
35,52,837
35,63,729
35,70,678
35,74,1414
35,76,222
35,93,708
36,47,800
36,54,459
36,61,431
36,62,164
36,65,952
36,71,1261
36,80,1237
36,81,978
36,89,910
36,90,605
36,95,671
37,40,629
37,46,556
37,51,700
37,61,249
37,67,514
37,77,353
37,79,794
37,90,1211
37,93,438
37,94,533
37,95,258
37,96,866
37,97,299
38,41,817
38,43,212
38,49,110
38,66,608
38,75,119
38,77,574
38,83,403
38,85,456
39,52,561
39,53,674
39,66,634
39,73,372
39,76,1119
39,77,773
39,82,753
39,84,713
40,41,876
40,50,176
40,54,321
40,56,511
40,59,1263
40,64,808
40,67,1248
40,73,282
40,75,521
40,77,692
40,78,52
40,80,1084
40,88,288
40,92,254
40,96,818
41,42,67
41,48,800
41,60,456
41,63,1170
41,77,457
41,78,871
41,89,32
41,95,494
42,49,654
42,56,518
42,67,131
42,72,45
42,85,764
42,86,357
42,93,1423
43,55,218
43,60,863
43,63,443
43,64,1398
43,67,664
43,71,594
43,77,784
43,80,711
43,81,494
43,94,264
44,45,811
44,50,1355
44,53,713
44,57,591
44,58,264
44,61,435
44,69,511
44,70,537
44,79,526
44,80,381
44,83,545
44,90,1045
44,92,376
44,95,641
45,48,1100
45,68,402
45,79,729
45,83,752
45,87,1129
45,88,294
46,52,332
46,56,659
46,61,124
46,70,245
46,71,703
46,76,1154
46,77,891
46,80,827
46,82,1350
46,83,366
46,84,597
46,87,623
46,88,242
46,90,533
46,94,625
47,48,724
47,51,762
47,56,338
47,63,621
47,68,366
47,69,697
47,74,1040
47,75,436
47,93,668
48,50,1421
48,58,104
48,59,230
48,61,725
48,82,430
48,87,37
48,93,680
48,96,393
48,98,525
49,52,588
49,55,602
49,62,498
49,64,825
49,75,28
50,51,496
50,55,550
50,60,1253
50,61,441
50,62,300
50,64,904
50,69,910
50,70,408
50,76,1182
50,82,2025
50,99,349
51,52,455
51,55,115
51,66,765
51,67,674
51,81,527
51,88,72
51,95,1071
51,99,154
52,73,512
52,74,70
52,75,943
52,77,1005
52,84,901
52,85,1204
53,57,1952
53,62,896
53,67,787
53,72,1508
53,76,779
53,84,1740
53,98,165
54,77,412
54,80,888
54,81,1004
54,82,1011
54,83,566
54,90,790
54,95,138
55,60,967
55,66,828
55,74,469
55,75,429
55,84,761
55,93,453
55,94,403
55,96,737
56,59,446
56,60,533
56,66,421
56,69,524
56,73,456
56,75,80
56,82,551
56,86,84
56,94,420
57,63,686
57,65,207
57,73,568
57,77,370
57,78,795
57,92,634
57,95,551
57,96,1620
58,61,507
58,69,84
58,78,653
58,83,723
58,84,590
59,67,426
59,68,871
60,62,1132
60,64,112
60,73,668
60,77,120
60,81,1094
60,85,171
60,87,1006
60,88,1577
60,98,1570
60,99,1104
61,63,350
61,64,554
61,65,625
61,67,538
61,72,854
61,73,150
61,74,425
61,80,1174
61,82,1133
61,89,575
61,92,93
61,95,321
62,64,687
62,68,322
62,69,869
62,72,960
62,77,627
62,79,715
62,86,736
62,91,862
62,92,287
62,99,326
63,77,1031
63,91,817
63,92,339
63,97,624
64,69,931
64,79,1759
64,83,287
64,93,716
64,96,1197
64,97,59
65,69,1286
65,81,906
65,86,422
65,89,167
66,72,81
66,74,921
66,77,527
66,80,208
66,86,444
66,95,583
66,99,839
67,81,611
67,89,196
67,94,468
68,74,420
68,80,679
68,99,369
69,70,1244
69,72,597
69,74,910
69,76,543
69,77,976
69,81,384
69,92,555
69,97,1579
70,71,688
70,75,342
70,81,865
70,90,714
70,96,1125
71,76,289
71,78,813
71,79,817
71,80,244
71,88,1138
71,91,929
72,73,703
72,77,535
72,78,839
72,91,1525
72,93,754
72,96,933
72,97,474
72,99,1024
73,76,1093
73,78,289
73,83,257
73,84,514
73,90,859
73,93,246
73,96,928
74,75,678
74,76,1162
74,81,1011
74,83,808
74,89,950
74,91,770
75,78,597
75,79,482
75,80,893
75,83,304
75,86,107
75,90,579
75,93,424
75,95,432
75,98,1325
76,80,84
76,83,545
76,87,1007
76,94,615
77,79,1107
77,80,729
77,86,565
77,93,621
77,94,876
77,95,379
78,82,1300
78,84,1268
78,85,642
78,93,157
79,80,883
79,82,664
79,87,318
79,90,171
79,93,789
79,96,317
79,99,317
80,81,721
80,83,781
80,91,1432
80,93,1109
81,87,228
81,97,1082
81,99,857
82,84,696
82,86,493
82,87,584
82,90,1128
82,93,1301
82,97,1033
83,84,430
83,93,427
83,96,963
83,97,309
83,99,642
84,85,360
84,86,338
84,92,481
84,97,317
84,99,1229
85,87,806
85,92,434
85,95,243
85,99,1156
86,91,674
86,96,700
87,93,641
87,99,681
88,95,577
88,97,1079
88,98,574
88,99,100
89,91,1358
89,92,539
89,93,1344
90,91,461
90,96,594
91,96,55
92,97,922
93,97,620
93,98,970
94,96,564
94,98,464
96,97,2094
96,98,161
96,99,655
