# All lines that begin with # are a comment
# Vertices: Index, SquareX, SquareY
Vertices
0,210,11009
0,222,6877
0,237,3576
0,244,9284
0,257,12919
0,264,1826
0,274,4743
0,284,12097
0,302,10833
0,308,5254
0,315,5245
0,316,2075
0,331,6279
0,338,11903
0,339,8629
0,340,9791
0,344,11891
0,352,2660
0,357,4630
0,362,9881
0,369,9609
0,398,5383
0,404,10519
0,426,1692
0,434,3673
0,438,12284
0,451,6671
0,466,3228
0,469,12106
0,482,10465
0,496,12562
1,6,13935
1,11,2074
1,24,4861
1,25,9658
1,26,6693
1,27,7044
1,35,13769
1,37,8191
1,39,10120
1,60,10662
1,98,7878
1,101,9760
1,120,5281
1,125,11765
1,127,5987
1,143,9643
1,146,13182
1,147,8756
1,152,1109
1,159,1903
1,173,13712
1,192,10455
1,198,8301
1,203,12411
1,231,5255
1,260,5451
1,261,9232
1,276,9894
1,296,10624
1,299,10076
1,303,16174
1,304,15630
1,328,15943
1,343,9948
1,347,8931
1,348,8737
1,352,11242
1,356,10658
1,359,5012
1,367,4112
1,386,13256
1,398,9812
1,405,11575
1,408,3276
1,415,8105
1,423,3638
1,424,6052
1,430,14530
1,440,10600
1,462,8339
1,473,3996
1,481,6182
1,482,8337
1,489,6819
1,492,6520
2,13,1317
2,40,4029
2,46,8374
2,51,2591
2,52,9922
2,85,6278
2,98,4013
2,104,4417
2,106,6306
2,107,5813
2,110,1636
2,122,1642
2,151,5922
2,157,5860
2,159,6878
2,160,2845
2,167,2663
2,171,4673
2,181,2951
2,183,4856
2,186,6572
2,187,7183
2,195,3646
2,196,9080
2,205,2813
2,214,6583
2,228,6274
2,233,5423
2,245,3114
2,274,4824
2,278,6281
2,279,8872
2,309,4009
2,315,7708
2,323,2714
2,331,3336
2,338,4642
2,361,6288
2,369,5981
2,400,9521
2,420,4707
2,422,3257
2,430,5757
2,446,2538
2,449,3405
2,462,9184
2,468,4749
2,475,2198
2,485,2866
2,489,2108
3,9,5845
3,15,9649
3,29,4522
3,31,4597
3,44,7593
3,55,9750
3,68,6375
3,73,3206
3,99,9004
3,103,3544
3,108,1907
3,126,5071
3,140,10174
3,152,11397
3,158,7224
3,160,2383
3,161,4141
3,162,6176
3,163,5359
3,166,2579
3,218,5236
3,225,3402
3,240,9696
3,245,3082
3,265,7728
3,282,4954
3,287,9558
3,294,7458
3,308,3082
3,317,2679
3,320,8820
3,343,7446
3,370,4346
3,372,7368
3,375,4828
3,378,4025
3,390,3977
3,400,6414
3,402,9225
3,413,7755
3,421,6124
3,429,1766
3,443,4616
3,447,4272
3,471,7724
3,480,3207
3,483,1173
3,490,5668
4,5,5066
4,22,4668
4,24,3546
4,28,5738
4,39,4755
4,53,1807
4,68,5379
4,92,5650
4,99,3110
4,105,1869
4,112,7049
4,125,4900
4,128,5264
4,131,2783
4,158,6402
4,174,2776
4,198,5838
4,208,2440
4,238,2606
4,257,5683
4,259,9671
4,260,1680
4,272,2889
4,278,7416
4,288,7171
4,291,5422
4,295,8859
4,360,4323
4,362,2947
4,370,971
4,379,836
4,389,925
4,393,4703
4,396,2955
4,400,8356
4,410,3771
4,411,6752
4,415,5236
4,421,3606
4,464,3361
4,471,3891
4,478,3391
4,482,4070
4,486,2882
4,497,5087
5,6,4185
5,19,6528
5,25,3920
5,49,13206
5,52,10289
5,56,4730
5,67,2889
5,73,4381
5,89,4328
5,129,6403
5,149,8872
5,161,10877
5,171,8203
5,182,6367
5,191,2666
5,197,1250
5,202,3752
5,222,4856
5,230,4395
5,237,13345
5,259,12580
5,268,9848
5,283,6509
5,299,8895
5,309,6009
5,310,9540
5,326,5350
5,345,4579
5,354,10041
5,355,13653
5,364,7500
5,389,6024
5,391,7936
5,395,11385
5,401,2978
5,410,7990
5,420,7537
5,421,2696
5,429,4746
5,434,7635
5,438,859
5,439,3201
5,443,5433
5,455,7173
5,460,4668
5,470,9039
5,494,2847
6,20,321
6,32,17612
6,34,3735
6,43,12105
6,59,11264
6,63,4574
6,72,5822
6,86,10959
6,95,12039
6,107,14046
6,111,4325
6,132,5284
6,133,6274
6,135,11629
6,136,9833
6,143,9100
6,148,3246
6,157,2401
6,161,5076
6,178,7490
6,182,5818
6,183,4402
6,186,4595
6,190,11992
6,273,7956
6,283,5794
6,327,9316
6,343,7124
6,352,4910
6,354,8840
6,366,3567
6,368,15769
6,380,798
6,408,8521
6,417,9735
6,418,13244
6,427,6590
6,433,4337
6,440,620
6,441,2227
6,452,4371
6,476,10397
6,478,4334
6,498,2692
7,32,8420
7,33,4552
7,36,4400
7,42,2899
7,52,5236
7,68,4916
7,78,4891
7,115,4494
7,119,924
7,131,3987
7,132,2687
7,138,7192
7,153,2623
7,158,2530
7,162,3993
7,167,8173
7,176,4409
7,180,5976
7,195,7601
7,210,6389
7,233,3028
7,234,5511
7,236,8558
7,240,10566
7,244,4574
7,245,3844
7,263,7549
7,278,8301
7,316,2944
7,323,4100
7,327,8074
7,384,5651
7,388,7088
7,391,9706
7,394,9428
7,404,7179
7,408,4302
7,418,4921
7,430,6781
7,435,1518
7,439,2996
7,443,4297
7,468,681
7,477,6221
7,480,3406
7,485,9112
7,492,4153
7,497,5785
7,499,8586
8,11,2359
8,27,5052
8,41,11313
8,42,4704
8,44,3141
8,68,592
8,73,6964
8,78,8627
8,87,5317
8,91,8882
8,102,9747
8,103,3590
8,109,3782
8,123,7453
8,139,3180
8,147,3980
8,179,10387
8,200,6022
8,208,7051
8,219,9888
8,223,7786
8,233,8570
8,248,3564
8,269,7781
8,273,3321
8,279,2394
8,284,8215
8,304,9733
8,308,4767
8,314,6562
8,343,4767
8,355,776
8,356,8530
8,359,1098
8,365,11255
8,367,1374
8,404,10013
8,434,1383
8,435,2526
8,447,3562
8,454,2971
8,474,5090
8,475,7278
8,493,8161
9,11,5555
9,16,3670
9,27,5388
9,28,1194
9,39,9610
9,41,9030
9,53,3191
9,75,2722
9,95,4971
9,102,9945
9,114,10665
9,127,2921
9,133,6598
9,155,1182
9,161,1497
9,168,2205
9,170,3274
9,185,8372
9,202,8992
9,228,4877
9,243,4981
9,262,2532
9,269,6370
9,275,4955
9,285,11668
9,287,9087
9,288,2515
9,300,5573
9,320,5736
9,329,2877
9,330,5002
9,331,3157
9,343,2263
9,353,11923
9,355,3130
9,357,3783
9,375,1669
9,391,11090
9,398,4605
9,402,7754
9,422,4061
9,424,8998
9,493,4992
9,495,7644
10,16,4962
10,28,2740
10,42,4633
10,43,9269
10,52,5899
10,56,6633
10,59,10561
10,75,5265
10,84,5071
10,103,3273
10,113,12679
10,139,4565
10,161,3311
10,166,3898
10,167,6102
10,173,5139
10,175,1995
10,186,2969
10,190,6997
10,208,7130
10,223,2253
10,256,11094
10,262,5433
10,271,6294
10,274,755
10,286,8956
10,294,6682
10,296,3527
10,304,5422
10,315,8084
10,319,6164
10,322,5853
10,375,4166
10,386,3370
10,392,7286
10,419,5924
10,426,5218
10,430,4048
10,440,2272
10,458,4622
10,468,3952
10,476,10557
10,491,5666
10,496,9798
11,22,6450
11,33,6046
11,52,5783
11,62,5127
11,63,6979
11,67,11250
11,68,1627
11,70,5513
11,85,2135
11,86,5753
11,96,7716
11,97,10134
11,99,10093
11,121,3519
11,126,3672
11,139,4640
11,154,4994
11,158,4906
11,168,6642
11,172,2717
11,174,4007
11,182,6228
11,205,7130
11,207,9073
11,224,12928
11,245,10809
11,249,6922
11,267,6108
11,276,6683
11,279,1416
11,284,10040
11,286,1896
11,300,10654
11,302,10766
11,311,4731
11,316,6204
11,321,4784
11,333,11871
11,341,5696
11,373,5179
11,386,10952
11,389,6599
11,401,9973
11,408,1555
11,422,5463
11,424,7604
11,427,6902
11,443,5095
11,462,7741
11,494,9208
12,21,2457
12,22,7259
12,51,5603
12,52,14086
12,61,9686
12,75,9357
12,82,10027
12,93,12603
12,105,6617
12,117,8184
12,126,7628
12,147,8723
12,149,12040
12,151,8087
12,154,7914
12,163,4684
12,167,3486
12,168,7913
12,174,8586
12,183,12164
12,185,8935
12,187,10588
12,193,671
12,195,3463
12,197,8707
12,199,5785
12,210,4569
12,211,3840
12,254,4412
12,268,8140
12,273,15421
12,290,4640
12,299,9954
12,320,10596
12,321,9035
12,322,11765
12,325,1416
12,334,5597
12,335,11622
12,338,5083
12,339,8164
12,340,4378
12,346,14985
12,355,14211
12,359,10208
12,364,1554
12,369,6860
12,402,5484
12,411,11346
12,413,3649
12,433,9322
12,444,4851
12,447,8846
12,448,1805
12,454,7137
12,463,10160
12,486,4500
12,492,3910
13,40,4548
13,73,3808
13,94,10171
13,135,3658
13,151,6704
13,152,8019
13,154,4117
13,165,9866
13,166,8128
13,183,6515
13,188,3398
13,198,8148
13,243,2998
13,250,3769
13,256,3656
13,261,1967
13,262,7006
13,264,8926
13,268,7078
13,290,2791
13,291,2942
13,295,8476
13,296,8560
13,312,9067
13,314,717
13,321,6096
13,324,5171
13,332,2934
13,340,1009
13,352,9184
13,366,3522
13,371,4912
13,378,3869
13,380,6764
13,381,7718
13,384,3689
13,403,4413
13,439,5123
13,445,8749
13,466,8304
13,480,10103
13,484,4998
13,487,2149
13,491,9929
13,495,4804
14,23,12168
14,30,9492
14,31,10689
14,51,4539
14,66,4126
14,84,7248
14,87,4322
14,104,2507
14,112,8807
14,115,7013
14,120,6294
14,129,5393
14,137,8452
14,140,7721
14,144,10295
14,153,5993
14,162,2297
14,167,6336
14,180,2431
14,190,3665
14,197,7137
14,216,12220
14,235,7622
14,243,4432
14,245,5277
14,247,628
14,250,7010
14,288,10934
14,306,9103
14,321,7359
14,323,2013
14,331,4625
14,342,1450
14,344,5267
14,355,7176
14,363,10572
14,364,1736
14,367,5581
14,370,3871
14,384,6087
14,395,7975
14,456,9839
14,458,7938
14,462,10453
14,467,6215
14,474,4957
14,490,4198
15,20,14148
15,23,11385
15,35,11185
15,47,3782
15,52,10629
15,58,9903
15,64,8102
15,70,4387
15,109,7227
15,120,3557
15,131,10612
15,144,6843
15,168,6865
15,169,4666
15,178,5440
15,189,9666
15,191,12114
15,208,11008
15,212,6836
15,233,11798
15,243,7433
15,245,10976
15,248,9608
15,258,1579
15,270,8186
15,273,6608
15,279,1587
15,287,6132
15,289,15113
15,313,4102
15,317,11790
15,324,2046
15,329,9616
15,333,11816
15,350,3330
15,364,8493
15,379,7683
15,387,6782
15,393,12692
15,395,1637
15,396,11438
15,402,5094
15,403,8354
15,417,4141
15,442,9497
15,450,13466
15,456,14527
15,461,8648
15,469,14898
15,478,9324
15,493,11407
15,496,8318
16,51,3290
16,55,7933
16,65,1268
16,67,4945
16,69,5632
16,77,5394
16,83,4534
16,116,2773
16,117,1955
16,135,5909
16,152,5329
16,178,1472
16,196,5108
16,212,5009
16,222,8086
16,226,2231
16,236,7756
16,251,5550
16,257,10442
16,267,2034
16,305,4282
16,316,5572
16,317,5809
16,325,9016
16,344,6134
16,365,7870
16,393,7877
16,394,8113
16,433,4293
16,459,7257
16,494,6498
17,19,2715
17,23,6172
17,31,3251
17,37,4527
17,40,2370
17,44,4440
17,48,5496
17,49,3622
17,61,7835
17,69,4082
17,70,5222
17,76,3350
17,88,1242
17,89,6921
17,91,5899
17,120,1814
17,127,859
17,138,4854
17,146,7111
17,151,5752
17,171,7259
17,192,5336
17,230,5498
17,245,5271
17,254,8943
17,267,1706
17,270,4263
17,273,4639
17,276,5408
17,283,976
17,284,7638
17,297,8091
17,299,4108
17,300,5755
17,302,6615
17,311,6492
17,313,6936
17,319,9321
17,323,3926
17,330,5095
17,339,3771
17,350,3880
17,363,4865
17,377,6390
17,385,11819
17,387,6585
17,395,6608
17,406,3787
17,408,3291
17,412,4052
17,428,3756
17,469,9639
17,477,6578
17,488,1495
17,497,6148
18,22,12724
18,27,8318
18,31,1883
18,55,9113
18,87,12811
18,99,8697
18,119,2528
18,120,7397
18,125,10834
18,149,2363
18,150,6326
18,167,8159
18,174,4585
18,175,3179
18,180,8717
18,181,7623
18,182,3506
18,197,6854
18,203,6778
18,220,8429
18,230,3646
18,242,8698
18,273,4742
18,292,6041
18,312,12203
18,343,3932
18,352,927
18,371,7953
18,396,4728
18,398,2285
18,405,1740
18,423,9374
18,430,6790
18,441,4441
18,456,5304
18,462,3515
18,466,2207
18,470,2846
18,477,7411
18,479,5257
18,491,4503
19,28,1231
19,37,3407
19,65,5426
19,75,6189
19,103,1957
19,111,6940
19,182,2956
19,196,11430
19,199,7401
19,204,2156
19,211,7685
19,212,3473
19,230,3916
19,240,10760
19,247,8007
19,252,4591
19,272,7681
19,274,2668
19,286,7567
19,296,993
19,309,2387
19,310,10172
19,311,11039
19,319,8103
19,342,10328
19,343,3357
19,385,10333
19,386,6577
19,388,9536
19,415,638
19,417,5072
19,438,7522
19,473,6065
19,489,7512
19,491,5029
20,21,7292
20,22,9824
20,23,5319
20,26,7615
20,37,9643
20,42,7576
20,44,9636
20,45,3986
20,46,1427
20,48,7423
20,52,9507
20,54,10239
20,65,10265
20,66,8545
20,67,2830
20,113,13546
20,156,8501
20,162,6784
20,168,5609
20,170,8124
20,189,8418
20,211,7851
20,225,3704
20,238,3706
20,239,11634
20,252,6168
20,257,12866
20,263,9787
20,270,2932
20,286,12129
20,288,6163
20,292,5669
20,313,10760
20,318,4738
20,337,8624
20,342,8334
20,356,3015
20,361,3640
20,365,5498
20,387,12165
20,391,12613
20,395,11573
20,423,12112
20,425,2017
20,429,258
20,434,8332
20,449,9833
20,458,6202
20,460,8448
20,469,5421
20,474,5849
20,486,6528
21,61,14652
21,63,4274
21,67,7585
21,71,7745
21,80,10381
21,81,6685
21,85,8317
21,95,11009
21,112,10254
21,113,12144
21,142,9875
21,146,2604
21,157,8676
21,162,4770
21,167,1742
21,170,13826
21,171,6276
21,180,6790
21,206,2425
21,226,7213
21,228,11080
21,232,7789
21,233,11756
21,243,6537
21,250,8983
21,258,9229
21,273,11296
21,286,10191
21,313,6256
21,314,5506
21,329,7612
21,349,11596
21,386,8699
21,394,664
21,408,10481
21,410,5808
21,413,3028
21,434,10146
21,439,6814
21,446,6752
21,451,5789
21,455,9088
21,460,3399
21,474,4587
21,476,1926
21,481,11157
21,483,7735
21,499,2992
22,23,9333
22,25,4649
22,34,6554
22,62,2092
22,68,5098
22,71,5297
22,100,2808
22,125,7123
22,135,808
22,136,7836
22,142,8477
22,158,8458
22,160,9685
22,166,10027
22,168,8864
22,222,12304
22,230,9421
22,233,8634
22,242,7997
22,251,5266
22,269,12148
22,280,5225
22,282,7788
22,286,4809
22,287,2306
22,309,7957
22,354,5665
22,364,4810
22,365,8177
22,370,6429
22,396,8435
22,399,3434
22,408,5712
22,415,11311
22,416,7646
22,419,11331
22,431,8085
22,434,7822
22,446,7715
22,453,5852
22,457,6641
22,461,2862
22,473,3725
22,483,11066
22,485,6870
22,490,6278
23,32,13843
23,38,7793
23,42,6770
23,46,5872
23,47,9151
23,49,7841
23,51,6686
23,86,9020
23,87,10688
23,97,7294
23,108,2320
23,109,1836
23,116,5544
23,121,9006
23,122,8679
23,137,6493
23,143,12563
23,144,3505
23,147,4374
23,149,2037
23,155,2530
23,164,2405
23,172,7383
23,210,9036
23,212,4198
23,243,8270
23,262,4448
23,282,2086
23,286,9429
23,287,13672
23,292,5324
23,299,1559
23,300,4259
23,310,8962
23,319,7768
23,324,7584
23,339,8058
23,341,8606
23,354,5739
23,368,9000
23,410,12965
23,413,8900
23,418,7352
23,423,8629
23,427,6851
23,440,6854
23,474,7340
23,492,10404
23,498,5041
24,36,2354
24,41,8591
24,43,2844
24,44,5195
24,45,3591
24,65,1961
24,91,7368
24,111,5391
24,115,3410
24,122,5978
24,124,3925
24,129,1578
24,148,3662
24,169,4577
24,180,7050
24,198,2023
24,211,5876
24,217,7912
24,234,3459
24,251,9002
24,259,4476
24,265,5420
24,269,6932
24,272,6200
24,278,10056
24,279,4154
24,312,7249
24,328,9246
24,335,6808
24,341,2999
24,358,4400
24,366,6406
24,376,4275
24,386,10548
24,412,4051
24,424,6447
24,444,8270
24,447,1645
24,483,5619
24,494,5456
24,499,7482
25,40,6380
25,41,871
25,49,8576
25,52,10127
25,76,9234
25,84,7717
25,90,4116
25,105,4093
25,116,5287
25,131,4908
25,133,1483
25,135,6329
25,142,6789
25,144,10419
25,163,2565
25,176,3320
25,179,1866
25,190,4232
25,207,10439
25,212,14339
25,219,8998
25,228,9093
25,239,6587
25,243,4697
25,246,4855
25,254,4263
25,264,11546
25,292,5529
25,293,7600
25,313,4942
25,314,2219
25,320,7200
25,321,8163
25,323,3519
25,330,8152
25,333,7430
25,362,2675
25,363,13036
25,365,5072
25,380,7230
25,386,10015
25,395,11108
25,402,4902
25,405,7184
25,447,7635
25,471,4368
25,474,4363
25,484,6478
25,492,2802
25,496,2094
26,27,6532
26,66,11111
26,68,4348
26,79,11033
26,82,4002
26,85,8107
26,98,11245
26,121,7199
26,147,4914
26,148,3886
26,150,8519
26,155,1562
26,158,2373
26,162,6586
26,165,899
26,180,10100
26,197,10690
26,198,1005
26,204,4423
26,208,10963
26,219,7313
26,223,4354
26,229,4698
26,234,5137
26,237,2523
26,248,607
26,254,11867
26,262,4409
26,276,2092
26,285,11965
26,289,7357
26,293,4807
26,319,8297
26,334,6676
26,354,3665
26,368,8646
26,369,8910
26,378,6322
26,394,12216
26,410,8613
26,424,11588
26,453,10950
26,488,2293
27,29,5977
27,35,4600
27,43,7301
27,48,2354
27,63,2252
27,73,2866
27,83,1749
27,91,8714
27,107,5338
27,110,1194
27,114,5026
27,119,4581
27,124,6893
27,161,9527
27,163,3927
27,166,8343
27,174,2845
27,184,6272
27,190,3675
27,203,6531
27,206,3208
27,223,7334
27,228,3664
27,240,6126
27,241,6512
27,253,9123
27,256,6350
27,275,1060
27,289,7514
27,300,7055
27,304,7129
27,310,4509
27,311,6703
27,313,3514
27,331,1956
27,333,6373
27,334,1129
27,339,5877
27,356,6976
27,366,3807
27,376,5837
27,381,7766
27,387,2643
27,394,4121
27,396,4374
27,417,4508
27,419,8696
27,444,3869
27,468,3703
27,473,2163
27,476,4850
27,477,4493
27,482,3552
27,485,4073
27,488,5298
27,497,4907
28,45,4348
28,50,3839
28,56,8980
28,60,1735
28,69,4444
28,87,8390
28,100,5085
28,101,5988
28,116,2470
28,135,8319
28,139,3054
28,142,589
28,159,6921
28,169,8116
28,243,3343
28,247,7212
28,252,3762
28,254,7423
28,271,3088
28,274,2006
28,276,4576
28,293,6536
28,304,6454
28,312,10146
28,317,6388
28,322,4236
28,323,5933
28,333,4694
28,347,2497
28,354,4735
28,360,848
28,372,3129
28,376,2960
28,392,4688
28,412,3826
28,415,2191
28,420,8184
28,435,2213
28,440,5250
28,453,7167
28,455,462
28,457,3812
28,466,637
28,471,7209
28,475,4361
28,480,2775
29,31,500
29,33,2134
29,42,6366
29,49,6929
29,58,10042
29,59,8814
29,67,6608
29,72,11048
29,74,7434
29,78,9709
29,82,2187
29,83,6357
29,89,6489
29,97,7232
29,109,1252
29,112,1404
29,127,3020
29,132,714
29,137,4920
29,140,8415
29,145,7289
29,175,4639
29,181,6755
29,190,6612
29,191,6769
29,193,9143
29,204,2369
29,205,5380
29,228,4814
29,241,3650
29,256,14997
29,259,3520
29,285,14485
29,294,2749
29,304,8789
29,315,5282
29,337,6242
29,341,6639
29,348,10612
29,356,7999
29,365,7503
29,370,5945
29,388,5893
29,390,5793
29,400,2654
29,401,7484
29,403,2909
29,412,6389
29,416,704
29,418,5458
29,422,4258
29,423,8560
29,463,1251
29,486,10090
29,490,7900
29,499,10866
30,38,8196
30,55,10461
30,92,9901
30,97,5549
30,102,8533
30,112,3408
30,119,1756
30,141,4545
30,155,904
30,188,3649
30,224,7299
30,230,4487
30,248,1653
30,256,10759
30,271,4912
30,283,2833
30,289,5863
30,290,6026
30,322,3682
30,324,6087
30,326,4402
30,334,4647
30,354,4846
30,363,4341
30,365,6830
30,366,5151
30,371,9197
30,372,5011
30,373,1223
30,393,6294
30,404,5491
30,406,751
30,433,3287
30,439,4129
30,461,7193
30,467,8375
30,474,6085
30,477,7174
30,488,4138
30,496,12735
31,36,7432
31,46,6625
31,52,1708
31,65,3325
31,74,8974
31,77,10072
31,78,9471
31,80,1639
31,83,6475
31,84,3079
31,85,5780
31,93,1441
31,105,5883
31,128,10083
31,148,3242
31,176,6512
31,181,7933
31,190,7786
31,196,10175
31,233,4429
31,236,11861
31,248,1144
31,249,2256
31,257,12596
31,258,6789
31,275,7674
31,301,3787
31,314,6319
31,318,6736
31,320,6247
31,330,4576
31,339,7783
31,346,2044
31,352,1030
31,353,11813
31,371,7255
31,386,7910
31,399,7240
31,403,3623
31,410,12524
31,413,8744
31,421,11084
31,426,2179
31,427,7994
31,428,3863
31,434,2338
31,467,9063
31,468,2339
31,479,4112
32,49,4787
32,60,9128
32,69,13421
32,75,5398
32,77,6021
32,78,8776
32,94,6902
32,112,7928
32,124,3304
32,142,10162
32,146,12490
32,151,16216
32,154,5830
32,171,4452
32,180,4955
32,191,14904
32,206,10977
32,212,8850
32,214,10986
32,220,6623
32,221,11064
32,228,3620
32,230,13106
32,232,11591
32,235,4420
32,242,9144
32,248,8153
32,249,13424
32,261,10348
32,303,18184
32,304,13254
32,312,1478
32,315,5056
32,319,15419
32,333,13285
32,336,3782
32,343,12200
32,350,4380
32,353,12500
32,364,9602
32,376,9590
32,381,13076
32,397,1785
32,407,4163
32,423,3318
32,449,9010
32,454,8034
32,468,7991
