# All lines that begin with # are a comment
# Vertices: Index, SquareX, SquareY
Vertices
26,80,5505
26,82,6137
26,94,3648
27,31,3668
27,37,4131
27,42,7890
27,51,7166
27,56,6728
27,80,6934
27,87,1609
27,96,5508
27,99,5266
28,29,7829
28,34,4540
28,37,5374
28,38,2146
28,54,7391
28,55,7678
28,59,8239
28,63,9525
28,68,2050
28,82,9982
28,85,6837
28,90,7860
28,96,10208
29,31,2879
29,35,2239
29,43,5376
29,70,4142
29,71,3837
29,75,6776
29,79,7262
29,82,6047
29,84,3660
29,98,7495
29,99,3528
30,33,1921
30,39,3512
30,45,1690
30,48,10052
30,57,8245
30,60,3206
30,62,2899
30,68,3341
30,81,8437
30,93,5773
31,32,6992
31,34,5874
31,39,7090
31,43,1570
31,49,7461
31,50,3674
31,53,2254
31,54,4514
31,56,5917
31,57,5413
31,60,5176
31,61,4666
31,62,1347
31,69,4011
31,71,2547
31,78,4613
31,80,7248
31,81,9722
31,85,6721
31,92,7552
31,98,2874
32,35,9142
32,36,12944
32,41,12115
32,43,7062
32,47,4091
32,53,4531
32,55,5124
32,58,2066
32,59,5258
32,63,2569
32,64,1274
32,69,11946
32,77,6723
32,83,2780
33,36,12970
33,51,7667
33,56,5426
33,57,10703
33,61,2573
33,66,9319
33,67,9723
33,68,3709
33,71,3044
33,84,4007
33,90,8179
33,96,5689
34,36,11091
34,48,11790
34,52,5922
34,66,12157
34,68,3521
34,74,3289
34,76,12265
34,77,9549
34,79,6581
34,91,7612
34,95,7524
34,97,5023
34,98,2618
35,41,6021
35,47,9138
35,55,3231
35,58,5646
35,59,2418
35,61,6343
35,64,8243
35,71,4774
35,73,2027
35,81,10211
35,96,8316
36,39,11239
36,41,6392
36,56,10489
36,64,12584
36,69,6974
36,73,1514
36,75,4020
36,82,9596
36,87,4991
36,93,4006
37,38,6933
37,40,4102
37,43,2548
37,46,5187
37,57,3893
37,62,4526
37,63,13635
37,67,1761
37,71,4610
37,79,4455
37,93,2687
37,94,6359
37,99,6882
38,40,9479
38,51,2177
38,54,3030
38,62,4489
38,64,6783
38,75,3848
38,76,9056
38,93,3745
38,98,1039
38,99,8030
39,43,7716
39,46,5157
39,53,5343
39,56,6212
39,76,15930
39,80,6861
39,81,11783
39,82,8662
39,95,10830
40,48,3681
40,49,5115
40,56,5104
40,58,3724
40,68,6296
40,74,3247
40,78,835
40,79,7407
40,92,3497
41,46,1942
41,50,5112
41,56,10422
41,62,5389
41,69,1155
41,86,5981
41,95,5254
41,96,8895
41,99,7305
42,47,4092
42,51,3538
42,63,5510
42,68,1603
42,71,2774
42,79,4483
42,86,8290
42,87,9884
43,45,8245
43,54,5570
43,62,2188
43,64,10392
43,67,3449
43,69,2036
43,71,3565
43,72,2979
43,75,1068
43,92,8627
44,48,7074
44,52,7586
44,59,4503
44,72,6140
44,82,4854
44,87,7127
44,94,2628
45,53,4077
45,56,7220
45,67,11073
45,69,8036
45,77,9627
45,84,4260
45,89,4384
45,90,9801
45,93,8335
46,52,4010
46,56,7166
46,59,5748
46,63,6680
46,71,3349
46,75,3842
46,76,9020
46,78,8169
46,85,3211
46,89,5523
46,96,10065
47,50,2929
47,55,7405
47,57,14165
47,69,8180
47,70,4344
47,71,4013
47,74,5234
47,88,14316
47,89,5105
47,98,4239
47,99,5246
48,49,6168
48,51,12322
48,52,6646
48,57,4719
48,59,4260
48,61,10376
48,69,9655
48,72,14433
48,78,2370
48,82,4194
48,93,8112
49,57,9105
49,60,4249
49,63,5583
49,72,9926
49,73,9899
49,80,859
49,81,4009
49,82,474
49,90,5883
50,51,4450
50,52,3234
50,53,1498
50,54,2855
50,55,4355
50,80,5409
50,81,9599
50,84,1687
50,87,4383
50,94,246
50,99,2114
51,54,5255
51,57,7599
51,64,7753
51,70,2780
51,78,6912
51,79,825
51,84,6819
51,85,4464
51,91,8157
51,92,7782
51,95,4463
51,97,2439
52,55,4079
52,63,7143
52,66,8229
52,67,4284
52,76,8312
52,77,8762
52,82,9026
52,84,5242
52,86,3929
52,87,6047
52,89,4809
52,90,4044
52,91,6095
52,93,1205
53,59,2080
53,62,593
53,64,5362
53,65,4090
53,69,4065
53,80,7463
53,85,3748
53,86,6335
53,88,9522
53,89,2593
53,94,1533
53,95,3413
53,97,2695
54,56,5296
54,61,2521
54,62,5238
54,63,2741
54,64,3479
54,70,2839
54,71,2228
54,77,7534
54,83,1675
54,92,6601
55,58,4342
55,60,2140
55,65,8749
55,68,8753
55,70,7032
55,75,6737
55,85,9000
55,94,4338
56,59,3629
56,61,9657
56,69,11028
56,72,8618
56,79,10816
56,81,5511
56,84,2300
56,89,2348
56,92,1848
56,97,9047
57,62,6665
57,73,4873
57,78,3444
57,90,4321
57,91,5839
57,95,6553
58,59,2609
58,60,1544
58,62,3131
58,64,3282
58,65,5609
58,68,7175
58,70,4146
58,76,11419
58,80,4692
58,81,8535
58,82,3242
58,85,4163
58,86,9087
59,61,7708
59,67,6476
59,68,7560
59,69,5890
59,72,8859
59,75,4803
59,76,7679
59,77,4171
59,82,5814
59,84,3130
59,88,8082
59,92,2860
59,97,3648
59,98,5618
59,99,3028
60,62,2800
60,63,6680
60,73,6311
60,75,8326
60,80,3972
60,82,4027
60,88,8001
60,98,5629
61,69,3978
61,84,5685
61,89,7777
61,93,4559
61,94,3970
61,97,5170
61,98,1834
62,90,4873
62,97,2740
63,65,4927
63,67,10597
63,68,7921
63,72,9629
63,81,10808
63,91,7552
63,96,5032
64,68,6716
64,77,6268
64,81,8721
64,88,11916
64,89,3472
64,95,10999
64,97,9277
64,98,7091
65,71,2984
65,72,2927
65,80,9670
65,82,9106
65,88,9995
65,98,2028
66,68,11947
66,72,12093
66,78,3034
66,87,3062
66,91,2720
66,94,6516
66,98,9635
66,99,5917
67,70,4959
67,71,5651
67,73,1620
67,79,5826
67,85,9089
67,87,6309
67,89,8785
67,93,3579
68,69,2112
68,71,2514
68,75,4482
68,79,3259
68,81,15553
68,89,5019
68,92,8770
68,93,2489
68,95,4117
68,96,10389
68,99,6259
69,72,1140
69,83,7422
69,99,6973
70,73,3983
70,74,2582
70,81,9080
70,89,4997
71,73,4879
71,74,1704
72,76,12048
72,92,8975
72,97,3458
72,99,7080
73,74,5149
73,83,9293
73,88,5124
74,81,9272
74,84,3106
74,85,4599
74,87,4854
74,90,3186
74,94,956
74,96,4642
75,77,8396
75,80,13343
75,84,7089
75,87,7573
75,92,10694
75,95,2456
76,79,8213
76,83,9403
76,99,9116
77,81,2535
77,83,5603
77,84,3731
77,88,10931
77,89,3514
77,92,1289
77,94,6445
77,98,8164
78,79,9460
78,83,7765
78,91,2159
78,94,4912
78,99,4140
79,85,6101
79,88,8761
80,81,3944
80,82,590
80,84,3662
81,86,9983
81,87,6430
81,91,3974
81,94,10667
81,97,9472
82,97,10498
83,86,12456
83,91,6594
84,89,775
84,90,4584
84,95,6463
85,89,4314
85,92,6997
85,94,3535
86,87,5723
86,92,9622
87,88,5072
87,89,3515
87,90,645
87,96,4259
87,97,5850
88,95,6557
88,98,8571
89,92,2810
89,94,1716
89,96,2231
89,98,6011
90,93,5517
90,96,4448
91,94,5260
92,96,2049
92,97,7049
92,98,6890
93,99,5800
95,98,3651
95,99,7286
96,97,9731
97,99,5222
98,99,6816
