# All lines that begin with # are a comment
# Vertices: Index, SquareX, SquareY
Vertices
1,139,13039
1,142,6553
1,166,5253
1,167,10865
1,169,4089
1,187,11738
1,188,938
1,195,1682
1,204,11774
1,206,3056
1,218,8879
1,220,8757
1,222,4006
1,225,2020
1,228,3623
1,231,4422
1,233,8486
1,234,1641
1,236,5912
1,248,2390
1,262,6478
1,267,5680
1,280,2806
1,284,2847
1,287,1406
1,290,10049
1,296,3349
1,298,5048
1,300,5449
1,301,11708
1,305,10131
1,309,5201
1,310,8743
1,313,951
1,316,7165
1,324,7436
1,327,6890
1,328,3576
1,329,6114
1,331,6956
1,334,6626
1,338,7162
1,340,1709
1,347,4010
1,349,5731
1,365,5822
1,368,4205
1,372,9154
1,374,6092
1,375,2833
1,388,10672
1,401,4285
1,402,9636
1,405,4353
1,410,10251
1,415,2256
1,424,8595
1,425,8634
1,428,9309
1,431,558
1,439,906
1,444,3340
1,453,9029
1,471,8546
1,478,5985
1,484,2628
1,485,6886
1,488,4986
1,489,2751
1,491,13473
1,493,8542
2,4,4177
2,10,11022
2,24,8550
2,35,7890
2,41,4623
2,60,7497
2,70,7470
2,86,5246
2,89,6093
2,100,5824
2,106,11548
2,109,7308
2,112,2214
2,115,7073
2,120,12886
2,122,10212
2,125,8537
2,129,5589
2,133,12350
2,140,10751
2,143,10471
2,144,3562
2,145,3108
2,148,4883
2,149,2908
2,151,6881
2,153,6193
2,162,8162
2,163,8615
2,172,6859
2,181,8074
2,186,8604
2,189,5629
2,190,12546
2,200,3944
2,202,7904
2,213,5469
2,218,10737
2,226,9536
2,228,3254
2,233,1240
2,235,7480
2,244,8112
2,251,6092
2,276,4014
2,278,12029
2,305,8198
2,307,8913
2,314,371
2,317,1297
2,319,7622
2,320,10582
2,326,12421
2,327,1520
2,328,4070
2,331,10732
2,336,6520
2,338,5089
2,340,7710
2,343,8454
2,344,8726
2,346,13571
2,347,5267
2,348,11478
2,361,7086
2,371,12297
2,372,9990
2,373,8485
2,391,8320
2,394,5193
2,397,6829
2,399,8916
2,404,6526
2,420,1665
2,421,8243
2,422,7825
2,424,6291
2,425,9356
2,441,6176
2,450,4351
2,458,5892
2,467,5343
2,474,11015
2,476,6348
2,485,4881
2,486,2071
2,489,7021
2,493,6581
2,498,4365
2,499,13286
3,9,11201
3,10,9789
3,11,10873
3,15,7823
3,20,11133
3,27,5351
3,28,5609
3,29,4775
3,31,7874
3,34,13822
3,45,4820
3,46,9821
3,47,5878
3,53,7209
3,54,7753
3,55,10595
3,60,4363
3,69,12634
3,72,2774
3,77,12998
3,86,2130
3,95,11541
3,101,11533
3,111,7497
3,124,5847
3,126,9922
3,128,5895
3,131,7916
3,132,9757
3,134,4572
3,147,2491
3,157,3917
3,181,6708
3,194,2096
3,197,7566
3,206,606
3,218,10587
3,225,4511
3,226,6524
3,230,5818
3,232,5626
3,235,7411
3,239,6233
3,242,10521
3,250,4852
3,253,3586
3,262,4445
3,279,3885
3,281,10722
3,282,10411
3,284,2965
3,290,9986
3,291,1442
3,300,6961
3,303,7950
3,307,8056
3,308,6699
3,312,2454
3,316,5448
3,317,7059
3,325,8477
3,331,7790
3,332,11555
3,336,9890
3,344,10229
3,348,13367
3,371,10081
3,374,7331
3,380,11142
3,381,7231
3,388,9169
3,389,7551
3,396,13176
3,397,9420
3,398,6705
3,404,3014
3,405,5367
3,407,3871
3,409,3631
3,418,9362
3,433,9406
3,435,1853
3,437,8818
3,440,8106
3,442,4682
3,445,7931
3,454,8250
3,456,4336
3,458,9488
3,463,5860
3,465,9122
3,475,10005
3,479,9965
3,484,5982
3,494,2117
3,495,4479
4,6,6082
4,8,3351
4,12,2139
4,18,5382
4,23,8317
4,24,4923
4,30,8048
4,45,5528
4,47,4672
4,52,5338
4,62,5096
4,66,9702
4,71,3799
4,73,6779
4,85,2751
4,89,6176
4,92,5464
4,94,8469
4,95,6626
4,96,9430
4,100,2564
4,103,6424
4,107,6070
4,108,4453
4,125,7862
4,126,10176
4,133,8019
4,137,3246
4,145,1236
4,158,4078
4,159,7583
4,161,7274
4,164,9272
4,168,5551
4,172,2477
4,183,2863
4,185,9730
4,189,1191
4,190,7144
4,197,6488
4,200,3246
4,201,3361
4,206,2681
4,211,2341
4,214,7556
4,221,3820
4,224,2042
4,229,8541
4,240,1627
4,243,7583
4,247,1689
4,248,2815
4,253,2328
4,265,5295
4,271,8143
4,275,525
4,276,4863
4,278,6267
4,293,4931
4,297,5115
4,302,1536
4,304,5714
4,305,6075
4,309,4335
4,318,4578
4,322,5905
4,323,5736
4,330,3589
4,333,4933
4,334,6286
4,347,1496
4,348,8444
4,352,2151
4,365,2662
4,366,3023
4,375,6485
4,387,10939
4,391,4842
4,400,7176
4,405,2153
4,409,1516
4,410,10087
4,412,7498
4,414,5552
4,415,2433
4,432,5103
4,438,3424
4,442,4019
4,454,6166
4,463,3362
4,474,6455
4,492,1066
4,493,4754
4,494,1514
4,497,7562
5,6,10774
5,8,7975
5,11,6034
5,15,6836
5,16,1557
5,21,3645
5,23,4571
5,24,1345
5,35,2186
5,39,3207
5,58,5494
5,69,6791
5,71,8993
5,82,8352
5,86,3884
5,87,5549
5,88,8783
5,89,9952
5,91,6945
5,93,3968
5,94,8592
5,95,11418
5,97,9188
5,104,6836
5,118,2272
5,123,4679
5,124,6690
5,128,1243
5,131,3023
5,132,4623
5,133,9901
5,140,2977
5,145,7360
5,146,4290
5,148,5340
5,149,6067
5,151,1321
5,156,6047
5,161,9319
5,162,11003
5,163,6764
5,166,4767
5,168,7421
5,170,3767
5,171,5509
5,174,7933
5,179,252
5,193,6211
5,195,1471
5,202,9226
5,206,4891
5,208,7690
5,215,10424
5,216,631
5,225,950
5,227,5529
5,245,1017
5,247,3359
5,250,7702
5,264,2310
5,272,6426
5,273,3754
5,275,4179
5,276,6768
5,280,1983
5,281,11643
5,296,2534
5,307,1741
5,310,3300
5,312,3190
5,313,2217
5,328,4753
5,329,2380
5,332,8297
5,335,7577
5,349,2389
5,352,6115
5,364,8322
5,366,6283
5,393,6144
5,394,7483
5,399,9709
5,408,9454
5,409,3356
5,411,4775
5,413,9789
5,414,3827
5,416,3926
5,418,6544
5,421,1968
5,423,8814
5,424,9260
5,425,5103
5,432,8073
5,445,3410
5,449,2447
5,453,9711
5,455,3017
5,458,8373
5,459,2355
5,462,7435
5,475,8887
5,476,2823
5,482,2305
5,495,1354
5,499,5821
6,7,7427
6,12,8786
6,25,6549
6,26,6970
6,27,6142
6,28,3352
6,29,3256
6,30,6003
6,34,11182
6,37,6336
6,54,11336
6,57,7686
6,58,3259
6,59,12733
6,61,5912
6,68,9855
6,75,7971
6,76,5423
6,81,7802
6,86,6021
6,87,4066
6,89,2752
6,92,7211
6,93,7260
6,94,6640
6,97,2975
6,100,5344
6,103,13323
6,105,4489
6,106,14731
6,108,8933
6,112,4139
6,113,5518
6,131,6618
6,132,11426
6,136,12431
6,140,13547
6,148,6103
6,155,9457
6,160,7077
6,161,5064
6,162,6334
6,167,11437
6,174,2276
6,178,7626
6,191,12147
6,202,5707
6,204,10027
6,216,9001
6,218,9745
6,231,9325
6,243,10466
6,254,13349
6,257,11691
6,262,5224
6,268,7614
6,274,4955
6,278,11253
6,282,1759
6,286,7792
6,309,7514
6,317,1088
6,337,10353
6,341,7032
6,343,8097
6,346,12377
6,353,4492
6,362,6022
6,363,10046
6,370,12119
6,373,7410
6,379,8694
6,384,6077
6,392,6051
6,396,15233
6,397,3828
6,406,12087
6,408,4171
6,410,5684
6,413,4408
6,417,8282
6,421,9308
6,427,7681
6,434,12652
6,437,11074
6,440,3120
6,444,5611
6,448,8511
6,449,8704
6,454,11315
6,460,8895
6,473,12630
6,485,2707
6,488,7370
6,499,11923
7,11,9409
7,19,9136
7,23,16123
7,26,5072
7,34,7356
7,36,7664
7,37,1185
7,44,11005
7,45,10058
7,50,10884
7,56,6409
7,58,5591
7,59,9929
7,64,4933
7,66,4960
7,85,13249
7,96,7643
7,105,2107
7,107,10096
7,110,6930
7,111,6030
7,113,1056
7,118,12888
7,120,7096
7,123,4249
7,129,6453
7,131,6441
7,133,4844
7,145,8944
7,151,8835
7,155,4022
7,160,9892
7,161,714
7,164,4207
7,168,3453
7,173,5934
7,174,3749
7,179,10355
7,181,9005
7,182,9197
7,185,1903
7,189,7643
7,191,9785
7,195,12036
7,203,3763
7,213,13019
7,214,9059
7,216,10397
7,225,11448
7,230,7221
7,233,9460
7,238,8903
7,245,8405
7,246,4933
7,256,6627
7,259,4536
7,260,3136
7,264,6283
7,269,8356
7,273,10828
7,278,13154
7,285,10165
7,290,7490
7,294,14856
7,298,6141
7,299,9206
7,303,12231
7,304,9658
7,314,8209
7,317,7022
7,323,12458
7,337,4997
7,341,12087
7,342,15049
7,344,3670
7,345,2887
7,352,6069
7,354,12052
7,365,5447
7,374,10725
7,380,3407
7,383,11779
7,407,7024
7,410,928
7,412,11590
7,425,3197
7,428,2543
7,434,12566
7,446,2917
7,452,11368
7,455,8094
7,458,2494
7,460,3123
7,461,4546
7,485,3676
7,488,9483
7,489,7966
7,490,10788
7,497,1651
8,13,6870
8,15,4057
8,16,5508
8,20,3729
8,27,3408
8,30,2185
8,34,7625
8,37,2946
8,38,10354
8,43,818
8,55,8026
8,56,1987
8,58,1821
8,62,8363
8,78,4014
8,82,6280
8,88,2672
8,96,8972
8,98,5153
8,106,12238
8,114,8579
8,120,6828
8,125,5514
8,130,8061
8,131,3263
8,133,7345
8,142,2446
8,146,2991
8,148,2550
8,149,5418
8,152,796
8,157,2673
8,167,6823
8,190,5028
8,200,1111
8,209,9906
8,210,6365
8,212,2165
8,215,3545
8,223,6933
8,235,4125
8,242,3501
8,243,10118
8,257,9419
8,260,3871
8,266,6076
8,267,5419
8,278,8949
8,279,6841
8,281,5757
8,284,3968
8,290,7280
8,292,1244
8,298,2418
8,301,4514
8,305,2074
8,315,8195
8,319,3563
8,325,6626
8,327,5629
8,344,5321
8,345,3472
8,347,5399
8,351,10567
8,354,9613
8,356,6888
8,359,7708
8,375,10072
8,382,2619
8,388,3620
8,389,7842
8,390,6913
8,395,2971
8,401,3161
8,403,4335
8,417,5362
8,423,2176
8,424,2621
8,430,5734
8,434,11229
8,435,5547
8,436,7041
8,443,10288
8,452,5093
8,456,4665
8,458,2013
8,460,4182
8,467,1580
8,470,423
8,471,6539
8,472,8961
8,481,8005
8,489,5862
8,493,3367
8,496,3929
8,497,4186
9,11,914
9,12,7110
9,15,5593
9,25,7438
9,38,2011
9,59,7503
9,62,6958
9,64,8324
9,67,1495
9,87,8329
9,92,5199
9,94,6403
9,95,8719
9,101,6794
9,104,4829
9,120,1463
9,121,6706
9,122,2935
9,126,2712
9,132,1206
9,134,8411
9,138,1421
9,150,7365
9,155,5066
9,157,8164
9,169,6072
9,172,7913
9,184,7944
9,190,2405
9,210,3234
9,224,10342
9,232,4037
9,235,3552
9,243,7006
9,245,4370
9,253,8327
9,254,5556
9,262,10865
9,265,6447
9,267,2495
9,271,1227
9,272,4873
9,278,6943
9,282,9083
9,293,6317
9,297,8493
9,300,2863
9,314,14585
9,320,2119
9,323,9956
9,325,3366
9,326,7501
9,327,12496
9,329,3025
9,331,1800
9,338,7171
9,340,8485
9,341,11373
9,349,2997
9,350,15802
9,351,9790
9,359,6016
9,360,6638
9,361,5400
9,367,8170
9,374,4180
9,383,4416
9,388,6423
9,401,8170
9,404,8253
9,411,3914
9,415,8834
9,429,7830
9,437,5664
9,439,9026
9,444,12363
9,458,7007
9,463,7701
9,464,7875
9,472,7910
9,473,7631
9,474,3102
9,476,7716
9,486,8888
9,498,7204
10,18,3254
10,20,2091
10,26,4222
10,29,6349
10,33,8094
10,37,3964
10,41,5202
10,42,5085
10,48,7987
10,49,4606
10,52,3844
10,58,5709
10,62,9327
10,63,4960
10,67,5428
10,71,7703
10,73,3265
10,83,5117
10,84,10182
10,94,4338
10,95,3711
10,98,8822
10,99,4499
10,102,2584
10,105,3382
10,108,10119
10,110,7809
10,113,2985
10,114,6539
10,115,8728
10,119,3180
10,122,5379
10,124,8235
10,126,1465
10,127,10670
10,130,5197
10,134,7887
10,135,9372
10,142,2584
10,145,9438
10,148,4318
10,152,6727
10,155,1786
10,159,11057
10,160,9077
10,167,2942
10,175,4746
10,188,8387
10,191,8380
10,195,6866
10,198,6162
10,203,1039
10,204,3945
10,206,10795
10,211,9779
10,212,6532
10,214,8691
10,215,3820
10,217,6725
10,230,5663
10,233,7386
10,237,2977
10,239,5666
10,246,1108
10,261,9696
10,269,8018
10,278,12607
10,279,8645
10,293,4051
10,301,4320
10,304,10421
10,310,3642
10,325,1025
10,326,10186
10,327,9535
10,330,10118
10,337,2849
10,342,8259
10,344,585
10,346,5707
10,350,8992
10,359,7162
10,367,5250
10,382,5864
10,385,8640
10,391,9302
10,392,1126
10,402,5457
10,406,6094
10,409,5410
10,410,4235
10,411,1910
10,414,3020
10,420,8068
10,440,4810
10,444,8763
10,446,3229
10,448,5855
10,450,9492
10,454,6774
10,458,2831
10,459,8570
10,460,627
10,464,9624
10,466,5006
10,468,6639
10,472,10011
10,475,2562
10,486,6481
11,21,3511
11,23,9724
11,28,7424
11,31,6188
11,35,8865
11,36,1711
11,47,3735
11,60,6782
11,62,6722
11,63,5237
11,69,1667
11,74,12273
11,77,2046
11,85,11914
11,86,8143
11,106,9853
11,112,9614
11,113,6053
11,115,7584
11,117,5188
11,118,6459
11,121,7583
11,129,5855
11,142,5197
11,155,3889
11,168,10079
11,177,10638
11,189,7509
11,197,3250
11,200,10077
11,202,12005
11,203,3788
11,204,488
11,205,9475
11,215,8840
11,230,10251
11,232,5831
11,270,10425
11,275,8069
11,276,9976
11,278,9214
11,279,7634
11,281,11696
11,284,8925
11,290,801
11,291,13423
11,295,3028
11,296,7655
11,306,6246
11,316,13539
11,324,3616
11,329,3865
11,334,3861
11,339,6741
11,340,8508
11,347,8943
11,348,1649
11,349,5163
11,352,10970
11,357,4441
11,359,8743
11,362,5327
11,363,1433
11,366,13538
11,367,7712
11,375,7494
11,389,5513
11,392,5534
11,401,10222
11,410,7206
11,411,4132
11,415,7776
11,435,13052
11,437,8238
11,440,9168
11,442,6595
11,444,12797
11,448,5982
11,450,11256
11,461,6820
11,462,322
11,467,8748
11,472,9296
11,481,10515
11,488,12274
11,489,6495
11,491,9093
11,492,8978
11,495,9165
11,496,12011
11,497,5431
12,17,5344
12,19,6922
12,30,9443
12,31,5604
12,32,3182
12,33,3138
12,38,6691
12,43,6653
12,46,7291
12,52,4736
12,53,6544
12,56,5361
12,66,9575
12,81,10540
12,83,5300
12,85,2667
12,87,3361
12,98,1958
12,107,3097
12,108,1589
12,111,4430
12,117,8616
12,118,3616
12,123,4112
12,130,6186
12,156,6901
12,158,7361
12,171,3048
12,183,5631
12,185,9256
12,187,8719
12,190,7604
12,196,4590
12,201,5106
12,218,12199
12,223,4383
12,225,2098
12,227,5440
12,229,11656
12,230,5743
12,237,5458
12,238,4859
12,250,5999
12,251,3490
12,255,2936
12,258,3822
12,259,8128
12,260,8962
12,269,6380
12,272,7625
12,275,3422
12,285,1834
12,289,7527
12,301,11534
12,306,5905
12,310,7718
12,314,7510
12,317,6133
12,318,3362
12,319,10801
12,321,5225
12,323,2149
12,324,8125
12,326,4923
12,328,3247
12,329,4833
12,355,10782
12,360,7368
12,368,4711
12,374,5651
12,376,8780
12,385,6402
12,388,10015
12,390,9392
12,398,4590
12,412,3799
12,415,1014
12,426,4622
12,433,10155
12,435,3775
12,437,4881
12,450,2812
12,456,8118
12,461,6175
12,462,8535
12,463,5963
12,470,5767
12,475,10169
12,481,2370
12,488,4571
12,492,3662
12,494,938
12,497,7379
13,14,3822
13,16,1411
13,24,3353
13,33,6861
13,35,5641
13,36,4532
13,41,9391
13,42,950
13,49,7293
13,50,7147
13,52,1213
13,54,1398
13,59,6028
13,68,5476
13,70,6683
13,74,13121
13,76,9904
13,77,6476
13,78,9293
13,83,7218
13,84,3316
13,94,8509
13,97,11470
13,103,2120
13,107,5436
13,111,5235
13,112,8471
13,113,6656
13,114,1340
13,116,2137
13,117,6697
13,118,4287
13,124,10861
13,129,4651
13,130,786
13,136,1018
13,137,11214
13,144,10151
13,151,4721
13,158,10754
13,163,5165
13,167,4113
13,169,4051
13,174,8679
13,178,3908
13,180,3083
13,186,3877
13,193,5179
13,195,4108
13,199,9556
13,204,4476
13,207,3515
13,210,1968
13,216,4110
13,222,2277
13,230,8864
13,232,2256
13,249,5636
13,260,6426
13,261,10239
13,266,2320
13,268,4319
13,271,3877
13,272,5839
13,273,7296
13,274,11276
13,277,4671
13,283,2594
13,284,5686
13,299,5201
13,300,1234
13,301,9337
13,304,3300
13,306,8160
13,308,6868
13,309,3449
13,316,10622
13,346,1058
13,357,4832
13,359,3510
13,362,4007
13,374,2155
13,378,4197
13,381,843
13,386,7914
13,387,13184
13,401,6461
13,402,9376
13,405,5060
13,416,4032
13,423,10388
13,435,8705
13,451,8392
13,460,5021
13,465,8843
13,468,11745
13,471,2553
13,473,4639
13,478,7134
13,488,11832
13,491,10392
13,493,5579
14,17,6819
14,20,11221
14,23,1603
14,27,6660
14,28,8427
14,32,3159
14,39,303
14,45,2395
14,46,9554
14,52,5113
14,55,5854
14,57,9733
14,59,1807
14,61,9683
14,62,1109
14,70,4469
14,72,4824
14,73,6459
14,74,9976
14,75,3836
14,81,11290
14,94,12272
14,97,11280
14,99,5817
14,110,12138
14,111,6003
14,116,3502
14,118,593
14,119,8052
14,128,3211
14,132,6296
14,136,3533
14,141,4558
14,142,6733
14,148,8980
14,151,3414
14,154,12120
14,155,9005
14,156,7353
14,165,4534
14,166,6979
14,169,142
14,172,5389
14,178,5623
14,193,7393
14,194,5540
14,203,12073
14,218,8756
14,225,3350
14,228,8420
14,229,12176
14,235,4685
14,244,6540
14,256,7362
14,264,5919
14,266,8329
14,268,4608
14,270,10256
14,273,4818
14,275,6252
14,277,10920
14,279,4384
14,286,5630
14,290,6786
14,300,3961
14,302,7158
14,304,1086
14,305,11036
14,310,4781
14,312,7051
14,316,9737
14,320,8650
14,324,7525
14,329,6389
14,334,7685
14,338,12489
14,341,5388
14,356,9242
14,377,16144
14,378,8075
14,381,4183
14,386,10702
14,394,10458
14,400,8030
14,405,5541
14,414,6930
14,420,8329
14,427,7158
14,432,10762
14,435,8539
14,437,1563
14,441,11422
14,445,4887
14,447,8692
14,450,9262
14,452,8059
14,455,6066
14,457,5522
14,459,4635
14,461,5798
14,470,9594
14,475,10725
14,484,4472
14,487,4099
14,489,3275
14,492,7232
14,494,6423
14,497,13001
15,16,5828
15,18,2161
15,23,9791
15,24,6565
15,27,4842
15,36,7931
15,39,7064
15,49,3078
15,54,2996
15,55,4643
15,60,4809
15,62,8248
15,63,4226
15,72,6319
15,82,9297
15,84,6752
15,86,5787
15,91,5610
15,108,8334
15,112,7940
15,123,3164
15,127,9629
15,128,4314
15,129,2485
15,130,4894
15,143,9708
15,144,8177
15,147,9612
15,154,4822
15,155,2856
15,158,6907
15,159,9502
15,165,8864
15,183,2772
15,205,3738
15,206,10817
15,210,3290
15,215,3001
15,216,6508
15,219,4345
15,220,5612
15,222,7271
15,224,5776
15,225,5128
15,227,2269
15,230,4617
15,235,2974
15,239,4966
15,244,1314
15,250,7713
15,256,3952
15,258,2458
15,262,12445
15,266,2014
15,268,6300
15,278,11794
15,282,5388
15,291,7129
15,303,6121
15,305,1322
15,318,11574
15,323,8589
15,325,1940
15,334,1367
15,336,1531
15,342,7724
15,343,1521
15,363,4306
15,366,8391
15,371,3205
15,372,3006
15,376,185
15,383,6401
15,388,3237
15,399,3692
15,404,5634
15,410,4691
15,423,4130
15,433,4274
15,442,6229
15,450,7583
15,458,2211
15,460,477
15,470,4338
15,474,7150
15,476,6115
15,477,5009
15,480,2491
15,482,6612
