# All lines that begin with # are a comment
# Vertices: Index, SquareX, SquareY
Vertices
23,88,1083
23,95,8398
23,106,11481
23,108,12800
23,112,6716
23,119,5409
23,125,5586
23,151,12324
23,170,7629
24,45,2622
24,82,4323
24,129,5478
24,149,4481
24,150,5595
24,175,6494
24,182,5663
24,184,1659
24,185,5123
25,31,1341
25,35,8518
25,37,5157
25,49,3567
25,50,8509
25,74,1786
25,122,2035
25,123,9275
25,129,8553
25,151,7007
25,160,10836
25,163,9867
25,174,11273
25,177,15166
25,194,7631
26,29,9137
26,33,4269
26,49,4635
26,53,7727
26,73,1766
26,85,7378
26,91,8685
26,108,7322
26,114,1955
26,135,6893
26,138,3640
26,140,5973
26,174,7430
26,177,9500
26,183,4416
26,199,3447
27,30,9892
27,31,4052
27,38,5607
27,52,2868
27,54,8589
27,68,12871
27,81,10044
27,82,5782
27,86,12583
27,102,6362
27,104,8588
27,111,8978
27,116,8993
27,126,5950
27,130,7676
27,144,13563
27,146,14562
27,155,3508
27,160,10684
27,166,2451
28,35,3338
28,46,6766
28,58,11953
28,60,1570
28,88,2276
28,106,12126
28,107,7760
28,109,10346
28,110,7867
28,113,1019
28,123,10559
28,132,1391
28,133,8461
28,139,2661
28,141,10168
28,151,11798
28,153,13781
28,164,2775
28,166,10501
28,168,8203
28,172,3009
28,183,8870
28,185,9084
29,34,1640
29,35,7351
29,36,10363
29,44,8236
29,46,8708
29,48,7313
29,59,10130
29,63,2855
29,65,5292
29,76,5018
29,83,9891
29,97,10395
29,106,9615
29,111,15332
29,124,10026
29,135,8072
29,161,12929
29,168,4549
29,169,8672
29,185,14047
29,186,2578
29,198,12878
30,31,6071
30,37,10077
30,38,6967
30,41,5716
30,82,11236
30,93,8180
30,97,10063
30,102,8568
30,112,6573
30,120,14890
30,128,7188
30,130,8280
30,136,12162
30,149,578
30,154,6027
30,167,9707
30,179,8691
30,194,6437
31,41,2258
31,50,6740
31,53,10599
31,55,3491
31,60,8983
31,63,4746
31,75,11446
31,97,11550
31,98,1213
31,103,1569
31,133,9264
31,145,4157
31,157,4606
31,173,9063
32,44,1366
32,46,1880
32,54,2289
32,63,7797
32,66,4860
32,71,3525
32,76,4853
32,82,2991
32,91,9216
32,97,2234
32,101,3485
32,104,8275
32,114,6993
32,127,5594
32,128,1686
32,136,7405
32,140,7226
32,144,2478
32,152,6975
32,176,729
32,183,8653
32,184,3340
32,186,4795
32,187,1855
33,37,5591
33,42,8783
33,54,3989
33,74,6774
33,81,9854
33,85,10151
33,124,5314
33,131,7793
33,137,6384
33,143,4543
33,150,5338
33,157,3012
33,163,5280
33,164,745
33,176,2580
33,190,6903
33,195,5897
34,39,9656
34,42,4108
34,62,2767
34,63,1889
34,77,8367
34,92,13993
34,104,3351
34,122,9628
34,137,5357
34,146,8139
34,169,7688
34,171,9293
34,172,10778
34,176,11467
34,179,7594
34,186,4218
34,193,6773
34,194,7893
35,39,7546
35,40,3623
35,84,2010
35,85,8094
35,88,3704
35,89,5943
35,100,7328
35,101,4217
35,116,3209
35,122,7773
35,123,8114
35,130,606
35,157,1404
36,47,4038
36,68,8741
36,76,12655
36,80,8811
36,104,9292
36,134,13912
36,146,11777
36,150,3021
36,164,4653
36,167,2412
36,183,4776
36,192,7790
37,38,5837
37,44,6904
37,47,4269
37,57,9513
37,63,9284
37,78,3959
37,97,8321
37,103,4996
37,105,8725
37,116,6347
37,122,4675
37,126,4096
37,129,7313
37,130,6044
37,134,9728
37,138,4348
37,150,1694
37,157,4674
37,161,3578
37,165,3353
37,183,7216
37,191,8026
38,40,8055
38,42,4903
38,55,4938
38,58,1564
38,62,4154
38,63,5435
38,87,8270
38,125,3610
38,143,5421
38,148,7192
38,150,7898
38,152,2114
38,158,2031
38,163,7046
39,44,8397
39,51,8613
39,54,7958
39,60,12348
39,61,10427
39,75,9412
39,106,1635
39,113,10734
39,115,12989
39,119,4267
39,131,12178
39,143,6229
39,162,5728
39,164,8404
39,173,10864
39,177,16535
39,196,10553
40,44,5985
40,46,5911
40,47,9106
40,53,5754
40,55,8426
40,57,8425
40,59,4975
40,66,4703
40,80,8912
40,83,4597
40,86,12253
40,90,6969
40,110,5697
40,115,7474
40,140,10984
40,149,10005
40,156,13836
40,162,5750
40,182,10012
40,185,9649
40,187,2023
40,191,11570
41,58,1964
41,69,8003
41,73,2757
41,74,3609
41,104,2815
41,109,6569
41,112,2495
41,122,7006
41,124,5528
41,125,4888
41,132,10790
41,143,5109
41,150,7431
41,159,3309
41,170,6016
41,186,3612
41,198,5785
42,91,3393
42,92,6444
42,104,5691
42,110,5222
42,120,12262
42,124,11935
42,155,11682
42,157,4413
42,158,5314
42,170,2157
42,181,3471
42,188,1992
43,49,10434
43,51,6127
43,53,5685
43,66,12552
43,78,5961
43,87,8212
43,92,7425
43,98,9990
43,100,7611
43,106,10734
43,109,1027
43,112,9470
43,114,11614
43,117,6899
43,132,9639
43,134,1509
43,158,10080
43,160,7683
43,176,6460
43,188,1124
43,192,1779
43,198,9248
44,45,7950
44,60,6619
44,63,7027
44,66,8777
44,72,5251
44,82,4778
44,84,1980
44,86,5385
44,89,5374
44,91,7119
44,102,6713
44,123,4602
44,137,3647
44,138,4137
44,158,4895
44,179,7572
45,73,4075
45,83,8613
45,110,8569
45,117,606
45,123,4666
45,138,7169
45,147,3547
45,161,7169
45,164,7834
45,170,7011
45,180,10140
45,181,4077
45,190,1231
45,195,3078
46,60,4920
46,74,7975
46,78,3694
46,79,3972
46,88,6317
46,92,4476
46,97,4108
46,109,2782
46,118,9954
46,125,8850
46,135,1251
46,138,5778
46,149,5410
46,161,4908
46,163,2070
46,179,7707
46,184,3770
46,199,7104
47,49,2863
47,69,11738
47,83,12317
47,100,3567
47,120,9031
47,127,10562
47,146,9411
47,149,7343
47,153,3679
47,157,5784
47,165,7325
47,183,3340
47,184,5346
47,186,9452
48,50,1357
48,76,5103
48,149,6009
48,153,5828
48,163,4582
48,165,5661
48,167,3241
48,168,2689
48,170,3404
48,176,1582
49,50,5938
49,58,6316
49,63,9234
49,65,8450
49,72,6687
49,78,5460
49,84,11518
49,99,8544
49,103,4483
49,106,4278
49,128,7960
49,137,13617
49,149,12801
49,150,6413
49,163,11198
49,165,8299
49,188,11919
49,190,5754
49,199,5048
50,75,3015
50,129,4249
50,140,7562
50,160,4440
50,168,3421
50,170,5232
50,174,9736
50,191,7426
50,192,4809
51,57,5620
51,73,3689
51,90,994
51,99,6925
51,105,2480
51,107,6007
51,110,7622
51,112,2832
51,116,1518
51,128,3316
51,129,4264
51,132,8253
51,157,1058
51,164,4275
51,176,3118
51,199,3838
52,59,13907
52,67,7148
52,116,5570
52,117,4909
52,132,7219
52,142,7583
52,154,3379
52,157,4164
52,189,4986
52,197,6251
53,85,8533
53,104,10486
53,105,3317
53,122,12845
53,128,4674
53,137,5127
53,147,7970
53,158,9322
53,175,10314
53,176,2412
53,195,7712
53,196,4558
54,106,7450
54,134,2949
54,146,2378
54,148,2998
54,151,7693
54,156,5759
54,159,1743
54,160,5651
55,56,3590
55,61,9664
55,64,12208
55,65,6773
55,93,6796
55,97,10549
55,99,7686
55,106,2599
55,121,8956
55,132,9385
55,144,10296
55,161,5766
55,167,3916
55,169,3313
55,171,11642
55,179,1664
55,183,3716
55,190,3739
55,195,4145
56,65,3501
56,74,4003
56,88,6574
56,89,1937
56,95,7333
56,102,3480
56,103,3094
56,130,4351
56,157,1762
56,160,8124
56,175,10642
56,186,5882
56,199,2003
57,71,8560
57,74,10604
57,84,6013
57,90,4828
57,92,7233
57,99,7314
57,101,2089
57,105,3473
57,115,2327
57,120,9662
57,125,8260
57,152,7150
57,158,9403
57,164,6707
57,168,3213
57,173,4185
57,176,6266
57,177,3001
57,196,3042
58,67,3366
58,68,6709
58,87,6642
58,92,8204
58,94,5658
58,96,1884
58,98,4805
58,102,5791
58,107,8301
58,124,6956
58,130,8504
58,144,7434
58,184,1888
58,193,5687
58,197,10266
58,199,2414
59,73,10593
59,92,3542
59,103,9739
59,106,11933
59,120,6305
59,122,16603
59,157,8008
59,164,7501
59,168,4597
59,169,9002
59,178,2786
59,182,4070
59,186,8072
59,197,9249
60,62,10337
60,66,3403
60,84,3441
60,85,12726
60,89,7396
60,105,6708
60,131,12245
60,144,7416
60,186,10953
60,194,6011
61,78,7337
61,82,11142
61,84,7600
61,89,6608
61,93,6629
61,99,1087
61,114,7370
61,128,8303
61,129,11123
61,132,11987
61,133,7568
61,138,8831
61,140,1650
61,146,6875
61,152,3602
61,168,4592
61,188,4772
61,195,5344
61,196,5247
61,197,11675
62,85,891
62,86,2177
62,89,4642
62,93,6601
62,94,6934
62,106,5862
62,114,7737
62,118,5995
62,122,6687
62,128,7301
62,137,5295
62,143,10934
62,145,8012
62,168,4232
62,178,9044
62,188,6838
62,190,3001
63,67,5168
63,88,11863
63,89,5336
63,96,4094
63,101,9608
63,110,9261
63,115,10613
63,116,5766
63,132,15020
63,138,12316
63,142,5496
63,143,10142
63,151,821
63,175,1471
63,180,12161
63,183,4427
63,187,10903
63,192,8168
64,69,2921
64,83,2646
64,93,4432
64,94,4583
64,108,6289
64,127,4211
64,148,3750
64,153,6683
64,170,876
64,173,5538
64,185,12535
64,189,5621
64,193,763
64,199,7103
65,68,4417
65,100,6982
65,110,4824
65,123,3248
65,130,5029
65,140,5530
65,141,3699
65,160,6625
65,175,8098
65,194,1793
65,195,4590
65,198,4921
66,68,8338
66,86,10641
66,102,2437
66,108,12479
66,123,10406
66,128,3803
66,139,1836
66,146,10510
66,149,11129
66,158,5236
66,159,9290
66,162,3655
66,189,8117
67,78,6753
67,79,3206
67,87,5986
67,92,6003
67,95,11182
67,118,8598
67,120,9691
67,122,8666
67,124,11013
67,129,4005
67,134,2191
67,135,3524
67,142,928
67,143,7302
67,145,6643
67,148,1515
67,150,7794
67,162,6708
67,166,11326
67,172,5418
67,178,4915
67,180,5710
67,187,6788
68,75,4539
68,80,6473
68,89,6789
68,93,3656
68,107,12905
68,122,10866
68,134,7753
68,138,5144
68,149,9182
68,171,3665
68,180,840
68,186,5787
68,195,6496
69,78,8063
69,91,12528
69,94,7062
69,95,17475
69,99,10885
69,100,11022
69,116,6155
69,118,14372
69,128,5273
69,143,9450
69,146,2639
69,149,8160
69,152,8815
69,158,10108
69,167,7226
69,174,8127
69,177,2408
69,182,5315
69,196,5530
70,76,8662
70,85,8133
70,98,2558
70,103,2039
70,107,1839
70,112,2630
70,116,5427
70,148,9457
70,165,5651
70,174,11743
70,176,7642
70,185,3804
70,187,9097
71,72,5503
71,83,2672
71,96,10961
71,98,10018
71,100,12656
71,106,10769
71,139,4026
71,140,11705
71,143,8710
71,147,7994
71,152,10591
71,162,5680
71,186,10547
72,79,3964
72,84,3916
72,110,6731
72,112,2965
72,118,6832
72,122,6287
72,126,2938
72,127,10055
72,145,3470
72,167,2985
72,183,8157
72,185,4745
73,79,3481
73,88,7559
73,110,9988
73,122,4125
73,126,3089
73,135,8855
73,136,2668
73,152,3882
73,161,4928
73,171,8553
73,177,12003
73,178,12480
73,180,10584
73,188,10574
73,197,5983
74,80,11542
74,90,7066
74,111,8971
74,118,773
74,130,6623
74,156,6088
74,160,8547
74,172,7542
74,178,13684
74,179,1233
75,84,4045
75,90,5259
75,97,3839
75,105,6597
75,106,9798
75,110,6450
75,121,14485
75,127,8731
75,132,1975
75,137,8924
75,159,10266
75,181,10626
75,197,617
75,199,7406
76,94,6112
76,98,10265
76,109,701
76,113,9888
76,120,8647
76,133,2924
76,138,7443
76,143,8646
76,164,7616
76,186,4110
76,193,1477
77,106,10289
77,111,7099
77,113,6332
77,115,2813
77,116,2711
77,135,1487
77,147,5670
77,165,6894
77,178,5038
77,192,2845
77,199,5781
78,84,3001
78,88,3519
78,89,4216
78,96,4731
78,99,9978
78,101,5440
78,106,6655
78,111,4126
78,116,4205
78,127,6542
78,146,4346
78,167,2508
78,174,7462
78,181,8370
79,84,3543
79,87,4265
79,92,5702
79,102,5326
79,108,3689
79,125,4593
79,127,2888
79,136,5446
79,138,5885
79,141,4318
79,151,7141
79,152,2966
79,159,2448
79,160,6474
79,161,4584
79,179,4325
79,180,5633
79,182,4028
79,199,2684
80,100,7215
80,101,2933
80,103,5627
80,104,6468
80,112,8822
80,125,7282
80,130,5894
80,132,10327
80,133,4216
80,143,8930
80,154,8498
80,158,7662
80,159,2092
80,161,10705
80,166,9349
80,167,6969
80,199,5953
81,93,7598
81,99,1604
81,104,3894
81,107,12010
81,125,12420
81,126,8451
81,141,2753
81,143,13222
81,165,16135
81,168,7147
81,173,3002
81,175,744
81,176,8368
81,178,11590
81,183,7523
81,186,4398
81,187,11946
81,190,5767
82,92,3994
82,100,9423
82,101,7732
82,115,7982
82,117,6991
82,134,8171
82,144,6199
82,145,3313
82,146,8164
82,154,6838
82,166,8979
82,184,4777
83,86,8902
83,87,5189
83,103,7856
83,105,2724
83,116,4063
83,117,10355
83,144,1385
83,150,9458
83,173,10450
83,184,6814
83,192,4539
84,87,2028
84,106,9017
84,108,5907
84,131,8378
84,155,5989
84,157,3032
84,172,1833
84,181,11291
84,191,6251
84,196,3326
85,104,2353
85,120,11004
85,121,702
85,133,7129
85,145,10062
85,149,1616
85,166,8536
85,173,2575
85,175,2994
85,186,2462
85,192,5372
86,96,3715
86,109,4696
86,121,2135
86,128,8429
86,143,10073
86,146,7500
86,147,1261
86,151,3059
86,169,5324
86,173,1903
86,174,2651
86,180,8126
86,182,3705
86,186,1268
87,97,1834
87,123,9040
87,124,4312
87,129,3022
87,130,984
87,132,3238
87,137,7347
87,141,8485
87,148,9485
87,155,4258
87,167,3433
87,176,2419
88,97,4499
88,107,7159
88,113,2646
88,117,7681
88,131,13926
88,134,9628
88,150,1896
88,168,7152
88,185,5879
88,192,6957
88,194,6325
88,198,1803
89,103,834
89,106,2717
89,112,2336
89,160,6933
89,161,5951
89,164,7563
89,165,7004
89,177,8936
89,180,8135
89,184,2397
89,197,6353
90,125,5847
90,133,4582
90,141,3435
90,143,6384
90,154,5826
90,164,5359
90,171,4586
90,190,4960
90,192,2934
91,96,3292
91,104,2496
91,111,9379
91,122,9855
91,129,9592
91,131,2875
91,150,11061
91,154,5364
91,159,4583
91,162,6498
91,166,9308
91,195,4256
92,99,9823
92,105,3498
92,115,6124
92,129,1904
92,133,5062
92,134,8786
92,139,3685
92,150,6179
92,159,6491
92,180,3216
92,184,7336
93,99,6601
93,133,4941
93,147,3850
93,150,6021
93,171,6768
94,112,2360
94,116,3490
94,117,5652
94,120,4101
94,133,5209
94,142,5855
94,148,7681
94,153,7179
94,164,1554
94,168,4408
94,171,7824
94,181,10134
94,199,5651
95,106,3101
95,110,13022
95,111,9632
95,117,8258
95,133,11854
95,136,4328
95,138,10941
95,142,10032
95,149,10360
95,185,4321
95,190,4908
95,192,9549
96,119,5610
96,132,10046
96,143,5606
96,146,6579
96,147,2839
96,149,4800
96,155,7863
96,162,4334
96,164,6930
96,167,3399
96,170,6258
97,110,5509
97,121,12978
97,125,6220
97,138,3666
97,148,6711
97,153,10523
97,154,11923
97,162,4950
97,166,10626
97,168,5056
97,191,10483
98,99,6105
98,100,1956
98,105,11068
98,107,3391
98,122,2401
98,124,6423
98,128,7234
98,129,12940
98,130,6901
98,131,7648
98,133,10186
98,135,10839
98,145,4880
98,149,5947
98,153,2816
98,161,6674
98,189,3014
98,197,10602
98,198,7462
98,199,2538
99,104,2249
99,106,6194
99,120,13291
99,124,12405
99,125,8057
99,128,10162
99,149,2728
99,154,6102
99,164,9422
99,171,8517
99,179,7828
100,137,7137
100,142,6390
100,149,5098
100,169,4984
101,115,3369
101,120,7441
101,131,4170
101,143,8780
101,146,1507
101,158,7917
101,162,6191
101,163,969
101,165,8071
101,177,4135
101,198,7815
102,107,6073
102,116,4740
102,126,2777
102,133,6621
102,136,2923
102,140,7298
102,145,2768
102,146,7437
102,157,3476
102,176,3892
102,178,9302
102,191,6622
102,193,6411
102,198,1109
103,107,4430
103,114,3130
103,132,12685
103,138,6255
103,149,6674
103,153,1993
103,183,993
103,191,2151
103,192,5757
103,197,7072
104,115,9576
104,124,10045
104,129,11204
104,132,11352
104,137,4824
104,139,9024
104,154,3082
104,169,5013
104,174,8212
104,184,3998
104,194,7566
104,198,11576
105,127,4948
105,134,4335
105,135,1250
105,158,5175
105,160,4887
105,170,950
105,174,5327
105,175,9419
105,176,1804
105,190,5701
105,192,1400
105,199,7280
106,111,8553
106,128,7785
106,143,8144
106,165,7045
106,166,1508
106,169,3357
106,185,4630
106,186,8570
106,196,8126
107,127,11581
107,130,8558
107,146,12916
107,147,6621
107,151,8953
107,165,6729
107,169,3169
107,183,4170
108,109,5621
108,112,4942
108,118,8687
108,121,1927
108,123,1408
108,129,6761
108,171,8232
108,179,5543
108,189,4094
108,191,2426
108,192,4622
108,196,3336
109,112,6544
109,130,5823
109,133,2307
109,136,10286
109,142,2486
109,160,6378
109,177,3168
109,191,5654
109,196,2586
110,134,5577
110,139,8381
110,150,11918
110,155,8942
110,178,1879
110,197,9361
111,122,11542
111,130,2579
111,163,7505
111,164,2373
112,120,6660
112,134,8557
112,138,3630
112,144,8119
112,179,2248
112,180,5897
112,181,10618
112,183,3112
112,187,7058
112,192,5942
113,117,9587
113,130,2564
113,144,7047
113,154,11303
113,179,7450
113,186,7813
113,189,9122
113,197,1420
113,199,9104
114,122,3441
114,134,10271
114,147,6890
114,148,9659
114,151,7583
114,153,4447
114,156,5133
114,168,6558
114,180,8551
114,188,7910
114,192,9121
114,196,7037
114,199,3511
115,119,11104
115,127,7229
115,129,3167
115,145,11623
115,159,5000
115,167,10500
115,171,382
116,117,4740
116,122,7314
116,123,3310
116,127,2966
116,129,3687
116,140,4772
116,157,3330
116,159,1185
116,179,7293
116,180,5211
116,183,5425
117,120,9232
117,131,3209
117,165,7535
117,170,4973
117,175,4846
117,182,6516
117,184,3205
117,186,3128
117,195,3773
118,126,5954
118,140,6551
118,146,13165
118,151,10451
118,157,5527
118,165,6273
118,175,10208
118,177,13187
118,182,13039
119,130,4416
119,135,10843
119,138,3630
119,142,8203
119,148,10282
119,150,3108
119,166,4877
119,174,13774
119,189,5233
119,196,8337
120,126,5475
120,170,8662
120,177,10494
120,178,11660
120,192,9691
120,193,8638
121,124,12595
121,142,3893
121,148,5851
121,155,8293
121,162,6429
121,170,7534
121,181,2088
121,184,4358
121,192,5725
121,195,6306
122,127,10162
122,130,8665
122,137,11261
122,151,8712
122,153,4767
122,155,4689
122,162,6077
122,194,11083
122,198,6865
123,135,6097
123,159,2453
123,166,11643
123,174,1834
123,176,5151
124,144,8480
124,163,9268
124,183,6450
124,185,3974
125,171,11704
125,175,8797
125,180,8243
126,141,5296
126,152,4071
126,165,4761
126,184,2110
126,188,7593
127,139,8472
127,167,5827
127,168,2108
127,178,8561
127,179,6118
127,186,160
127,190,4448
128,142,4361
128,150,4152
128,165,3394
128,166,7180
128,171,4784
129,140,7254
129,141,7461
129,149,9754
129,155,8764
129,162,5041
129,184,6935
130,139,1843
130,142,5905
130,143,3808
130,154,7207
130,157,2603
130,168,4177
130,172,307
130,180,4811
130,182,7473
130,186,8455
130,195,6124
131,152,3444
131,173,904
131,174,2821
131,178,8394
131,183,6836
131,191,3343
