# Every line that begins with # is a comment
# File name format: graph_n_m.txt, where n: number of vertices and m: number of edges
# Landscape consists of 10 "squares" by 10 "squares" (like a chessboard), indexed from 0 through 9
# Each "square" is 100x100.
# Vertices: Index, SquareX, SquareY
Vertices
19,143,728
19,145,798
19,147,204
19,154,1027
19,155,881
19,163,1787
19,171,952
19,175,367
19,184,1917
19,188,1041
19,192,161
19,193,732
19,197,816
19,199,234
20,21,520
20,26,690
20,32,655
20,39,687
20,40,844
20,42,845
20,46,337
20,50,827
20,53,713
20,56,294
20,66,354
20,86,242
20,93,1086
20,94,335
20,99,571
20,102,284
20,104,554
20,112,742
20,113,322
20,114,138
20,122,581
20,130,436
20,138,643
20,139,479
20,140,355
20,142,968
20,144,332
20,150,452
20,158,622
20,164,478
20,165,311
20,169,584
20,173,613
20,183,390
20,184,660
20,186,382
20,188,594
20,194,1159
21,27,591
21,31,1039
21,34,377
21,38,545
21,42,221
21,46,502
21,51,330
21,52,254
21,53,137
21,54,1349
21,55,956
21,56,469
21,61,995
21,72,878
21,73,615
21,76,1102
21,78,508
21,88,836
21,92,131
21,97,1091
21,99,1517
21,108,688
21,118,1149
21,120,823
21,125,231
21,126,917
21,129,761
21,130,282
21,132,1181
21,136,496
21,145,733
21,146,495
21,149,565
21,151,841
21,156,736
21,159,337
21,163,69
21,169,974
21,179,842
21,180,1210
21,191,866
21,195,1010
22,25,785
22,30,422
22,32,361
22,34,399
22,35,267
22,43,713
22,55,90
22,64,793
22,72,1026
22,75,352
22,77,1400
22,79,250
22,82,360
22,85,237
22,86,645
22,92,648
22,94,707
22,95,902
22,98,188
22,101,573
22,107,488
22,108,792
22,114,968
22,120,256
22,122,377
22,125,949
22,127,560
22,130,731
22,132,38
22,138,723
22,139,10
22,145,432
22,151,386
22,154,575
22,157,534
22,159,792
22,160,570
22,164,228
22,169,654
22,182,1187
22,184,905
22,188,645
22,194,464
22,195,638
23,29,469
23,35,744
23,42,867
23,43,821
23,47,1016
23,48,1271
23,61,507
23,78,697
23,95,1424
23,99,261
23,102,872
23,104,1240
23,115,833
23,116,993
23,122,765
23,123,628
23,125,1662
23,129,810
23,133,1062
23,140,956
23,142,1343
23,149,596
23,150,205
23,151,773
23,160,548
23,161,803
23,163,977
23,173,346
23,178,1078
23,180,402
23,185,399
23,187,1059
23,194,485
23,197,694
23,198,844
23,199,784
24,28,332
24,32,747
24,35,751
24,36,1174
24,37,686
24,43,1138
24,59,473
24,60,985
24,61,335
24,69,1164
24,78,695
24,79,473
24,96,1377
24,99,203
24,104,1002
24,108,625
24,113,540
24,115,641
24,124,1513
24,127,939
24,131,1099
24,136,603
24,141,1115
24,143,756
24,148,1117
24,160,954
24,161,947
24,162,380
24,179,648
24,181,950
24,183,844
24,194,195
24,196,335
24,198,1468
25,26,1254
25,31,1568
25,33,838
25,34,697
25,37,259
25,43,831
25,56,623
25,63,859
25,70,692
25,76,941
25,79,554
25,80,557
25,81,158
25,90,2152
25,91,489
25,97,1095
25,103,889
25,104,642
25,108,27
25,115,665
25,117,24
25,118,1158
25,122,809
25,123,880
25,124,350
25,125,1140
25,126,451
25,128,1125
25,130,485
25,152,200
25,155,355
25,156,175
25,158,1120
25,159,337
25,166,758
25,168,782
25,170,817
25,172,549
25,174,631
25,183,1277
25,190,1274
25,193,1034
25,194,1149
26,32,287
26,34,484
26,39,64
26,46,822
26,50,843
26,53,692
26,58,218
26,69,397
26,70,440
26,93,707
26,99,478
26,100,447
26,106,333
26,108,1443
26,111,227
26,112,741
26,114,752
26,116,400
26,117,947
26,119,685
26,121,448
26,129,194
26,130,1042
26,141,1072
26,144,649
26,154,712
26,156,1013
26,158,1397
26,160,656
26,161,1459
26,165,894
26,167,644
26,181,1382
26,188,825
26,193,600
26,194,839
26,196,570
27,32,852
27,34,499
27,38,391
27,40,771
27,47,769
27,50,593
27,54,251
27,63,494
27,64,548
27,66,254
27,68,257
27,75,452
27,78,582
27,81,100
27,83,896
27,84,1020
27,85,761
27,93,1016
27,99,878
27,104,639
27,105,809
27,107,423
27,111,924
27,112,984
27,119,619
27,120,584
27,121,326
27,125,1558
27,127,968
27,133,598
27,136,271
27,138,779
27,145,256
27,148,706
27,151,682
27,152,87
27,153,496
27,175,766
27,185,440
27,189,315
27,194,1251
27,198,649
28,32,414
28,33,146
28,34,461
28,35,607
28,37,476
28,39,274
28,48,767
28,49,502
28,57,407
28,58,479
28,62,390
28,73,583
28,74,514
28,82,759
28,88,741
28,89,991
28,105,769
28,107,520
28,108,677
28,113,370
28,121,279
28,123,313
28,130,625
28,136,389
28,138,435
28,139,169
28,146,714
28,165,561
28,166,1016
28,167,437
28,175,314
28,181,1345
28,183,472
28,185,86
28,190,1311
28,199,549
29,36,178
29,49,539
29,60,479
29,64,741
29,65,235
29,66,551
29,67,402
29,73,494
29,82,891
29,85,779
29,86,234
29,87,269
29,94,453
29,98,347
29,117,901
29,124,440
29,127,467
29,128,621
29,134,619
29,136,220
29,137,456
29,138,331
29,148,595
29,149,110
29,150,327
29,158,444
29,159,642
29,165,335
29,171,478
29,186,342
29,187,648
29,199,447
30,33,544
30,35,647
30,46,314
30,47,863
30,51,500
30,52,640
30,54,384
30,66,664
30,87,385
30,92,355
30,109,659
30,123,254
30,124,629
30,136,75
30,146,464
30,147,731
30,150,643
30,156,565
30,162,606
30,169,641
30,179,697
30,183,413
30,184,481
30,188,411
30,193,464
31,33,299
31,34,894
31,36,749
31,55,523
31,58,556
31,60,863
31,66,918
31,68,609
31,79,481
31,81,819
31,90,788
31,103,1618
31,105,1227
31,110,528
31,114,599
31,117,902
31,118,627
31,119,770
31,122,727
31,126,472
31,130,1294
31,131,1114
31,144,544
31,145,478
31,152,1479
31,153,1673
31,154,696
31,157,518
31,172,510
31,189,444
31,192,802
31,193,755
31,194,383
32,36,486
32,38,326
32,42,685
32,43,499
32,44,1375
32,48,829
32,52,870
32,56,221
32,69,134
32,70,984
32,75,799
32,80,895
32,93,459
32,95,350
32,100,180
32,104,835
32,110,318
32,125,657
32,136,448
32,143,312
32,154,1065
32,157,327
32,158,766
32,161,719
32,162,522
32,167,865
32,168,793
32,171,670
32,189,1320
32,192,280
33,49,409
33,51,1213
33,52,1469
33,64,946
33,69,523
33,70,498
33,79,315
33,89,728
33,90,518
33,100,392
33,104,835
33,107,475
33,108,1076
33,121,387
33,122,381
33,123,521
33,125,1064
33,129,360
33,141,876
33,142,930
33,144,577
33,152,1295
33,157,291
33,169,477
33,180,283
34,36,367
34,38,398
34,40,333
34,47,281
34,50,556
34,51,562
34,54,611
34,56,105
34,60,1098
34,64,433
34,65,363
34,66,524
34,75,534
34,85,829
34,87,477
34,89,650
34,91,272
34,96,87
34,97,1161
34,100,128
34,102,264
34,103,589
34,107,791
34,109,389
34,111,450
34,116,319
34,118,428
34,122,96
34,126,455
34,145,793
34,151,395
34,155,609
34,156,739
34,157,247
34,158,336
34,163,432
34,167,530
34,169,669
34,176,357
34,178,381
34,181,487
34,188,850
34,194,1106
34,195,454
35,37,814
35,39,156
35,43,569
35,51,676
35,53,552
35,57,942
35,58,188
35,59,231
35,64,752
35,66,814
35,67,760
35,73,164
35,78,427
35,89,690
35,90,323
35,93,599
35,106,204
35,116,420
35,117,1017
35,123,300
35,131,736
35,133,280
35,146,529
35,147,106
35,150,898
35,153,855
35,160,850
35,165,727
35,185,598
35,193,237
35,196,607
36,50,432
36,55,490
36,61,408
36,83,999
36,84,783
36,85,995
36,87,583
36,96,245
36,97,913
36,102,127
36,119,486
36,120,924
36,132,557
36,144,846
36,159,225
36,165,296
36,170,409
36,171,304
36,175,638
36,185,467
36,189,450
36,191,437
36,197,101
36,198,477
36,199,528
37,42,566
37,46,173
37,58,997
37,67,177
37,81,220
37,85,823
37,96,421
37,100,503
37,103,981
37,107,489
37,108,296
37,110,843
37,121,241
37,124,248
37,130,360
37,132,572
37,147,1176
37,149,427
37,156,397
37,163,496
37,164,667
37,166,745
37,167,75
37,170,868
37,171,275
37,175,776
37,184,443
37,186,834
37,189,373
37,191,323
37,192,720
37,193,1010
38,42,755
38,43,609
38,48,771
38,49,463
38,54,399
38,61,205
38,62,534
38,71,609
38,73,558
38,76,460
38,89,557
38,95,394
38,112,721
38,115,158
38,133,295
38,134,850
38,135,505
38,142,692
38,145,359
38,149,32
38,152,439
38,156,1096
38,166,730
38,168,530
38,171,609
38,182,731
38,185,93
38,186,279
38,190,513
38,198,491
39,40,211
39,43,920
39,48,1009
39,51,944
39,56,337
39,57,702
39,58,190
39,66,1055
39,80,771
39,82,215
39,85,399
39,86,541
39,97,563
39,110,322
39,113,862
39,116,453
39,117,883
39,123,493
39,133,127
39,135,820
39,144,619
39,146,533
39,150,550
39,152,909
39,153,1480
39,165,1258
39,166,884
39,169,847
39,172,408
39,174,423
39,177,303
39,180,478
39,182,884
39,187,861
39,191,923
39,192,76
39,197,527
40,43,795
40,47,210
40,51,655
40,54,774
40,62,230
40,67,895
40,69,172
40,70,624
40,83,187
40,87,538
40,93,758
40,96,632
40,112,547
40,113,708
40,115,273
40,119,606
40,124,811
40,125,652
40,126,666
40,130,1265
40,140,1023
40,143,412
40,164,162
40,165,638
40,172,421
40,176,1152
40,178,316
40,183,358
40,186,223
40,195,220
40,198,326
41,46,533
41,53,55
41,58,910
41,68,530
41,71,876
41,75,870
41,77,420
41,81,719
41,82,807
41,84,1112
41,88,896
41,89,124
41,91,547
41,100,385
41,107,888
41,108,1055
41,109,484
41,111,621
41,113,764
41,114,720
41,121,781
41,122,296
41,123,332
41,126,1032
41,134,701
41,138,252
41,142,196
41,149,940
41,157,789
41,158,268
41,160,700
41,162,782
41,171,666
41,172,481
41,173,1040
41,175,779
41,178,383
41,179,871
41,183,178
41,185,861
41,189,1221
41,194,1630
42,43,355
42,44,1304
42,54,693
42,57,1044
42,58,1672
42,65,531
42,85,970
42,92,218
42,98,1146
42,100,1059
42,102,365
42,105,575
42,118,1470
42,119,691
42,123,499
42,125,452
42,128,152
42,131,290
42,146,592
42,147,1031
42,151,1251
42,152,396
42,155,1046
42,161,227
42,168,1047
42,170,469
42,179,1710
42,190,428
42,192,900
42,195,1141
42,197,342
43,44,774
43,48,268
43,49,624
43,50,253
43,56,361
43,70,568
43,74,250
43,82,681
43,84,876
43,85,734
43,87,518
43,89,684
43,93,725
43,94,260
43,98,637
43,103,330
43,111,1326
43,117,447
43,130,130
43,132,828
43,135,363
43,139,584
43,142,511
43,146,468
43,153,260
43,154,436
43,164,953
43,170,449
43,171,626
43,172,539
43,173,900
43,175,710
43,178,467
43,187,388
43,192,1183
44,50,976
44,51,1623
44,53,992
44,57,328
44,58,1034
44,67,869
44,68,512
44,69,909
44,75,313
44,82,819
44,89,1418
44,94,756
44,97,205
44,103,1784
44,116,978
44,128,967
44,129,1245
44,131,1433
44,133,973
44,140,834
44,145,279
44,147,1024
44,150,300
44,155,323
44,163,1028
44,170,961
44,171,612
44,176,857
44,181,1520
44,187,1106
44,194,338
45,54,1534
45,59,664
45,70,979
45,74,878
45,75,944
45,77,825
45,78,347
45,85,724
45,95,328
45,108,1300
45,118,457
45,119,302
45,123,593
45,133,455
45,135,1188
45,143,490
45,150,1459
45,152,1641
45,155,1128
45,157,599
45,172,607
45,177,659
45,190,445
45,195,144
45,197,818
46,47,918
46,59,1152
46,63,349
46,66,129
46,67,61
46,75,671
46,79,451
46,81,379
46,89,543
46,90,1032
46,91,446
46,102,195
46,106,570
46,112,606
46,119,900
46,122,732
46,126,437
46,130,130
46,138,406
46,142,663
46,145,789
46,148,544
46,150,739
46,153,153
46,160,160
46,172,512
46,183,641
46,184,758
46,186,565
46,188,509
46,196,868
46,197,438
46,199,1370
47,51,271
47,52,972
47,53,433
47,58,315
47,75,767
47,80,1082
47,85,1041
47,86,684
47,99,1021
47,110,432
47,116,94
47,123,285
47,135,1328
47,144,976
47,148,577
47,156,1265
47,159,674
47,165,1018
47,168,1369
47,181,828
47,185,529
47,189,795
47,195,242
47,198,178
48,56,725
48,62,966
48,69,641
48,71,926
48,73,804
48,76,1040
48,82,1028
48,84,1167
48,88,513
48,89,553
48,94,389
48,96,367
48,99,1771
48,101,836
48,102,391
48,106,660
48,115,537
48,118,1497
48,123,495
48,128,65
48,129,1337
48,130,192
48,133,722
48,139,842
48,158,188
48,162,892
48,167,450
48,182,278
49,59,390
49,64,711
49,66,924
49,67,834
49,71,1568
49,77,840
49,89,512
49,95,354
49,101,797
49,102,1191
49,106,473
49,115,331
49,117,1604
49,122,280
49,123,371
49,127,183
49,128,691
49,129,134
49,138,398
49,142,611
49,143,465
49,150,1397
49,151,172
49,156,1092
49,160,1003
49,162,742
49,175,680
49,177,767
49,180,636
49,185,477
50,57,1936
50,66,430
50,69,1062
50,70,813
50,71,1167
50,74,402
50,83,819
50,87,765
50,88,626
50,95,391
50,104,27
50,106,675
50,107,892
50,111,954
50,112,463
50,123,655
50,127,854
50,128,44
50,130,193
50,133,1203
50,150,928
50,152,691
50,155,782
50,156,951
50,158,107
50,160,422
50,165,201
50,168,1934
50,171,891
50,173,1132
50,174,420
50,180,1030
50,183,356
50,191,588
50,192,856
50,196,799
51,65,645
51,67,606
51,69,549
51,71,1281
51,73,546
51,79,623
51,84,1110
51,86,713
51,89,121
51,95,289
51,99,963
51,104,424
51,112,166
51,121,473
51,123,647
51,125,204
51,126,1054
51,127,376
51,128,421
51,129,928
51,135,908
51,140,463
51,153,539
51,154,716
51,155,848
51,169,1295
51,170,60
51,172,487
51,182,281
51,184,889
51,191,807
51,193,317
51,195,628
51,199,773
52,55,864
52,64,286
52,69,684
52,70,1844
52,72,1391
52,73,691
52,84,1327
52,85,1109
52,87,924
52,90,1629
52,91,872
52,92,493
52,97,1371
52,118,1060
52,120,1375
52,122,550
52,126,777
52,128,470
52,131,101
52,140,352
52,146,440
52,152,1052
52,170,522
52,175,1444
52,177,1042
52,193,554
52,195,760
53,54,785
53,55,642
53,59,985
53,60,728
53,63,316
53,70,762
53,73,640
53,75,759
53,86,691
53,88,1245
53,94,568
53,97,1492
53,101,806
53,103,169
53,105,265
53,112,436
53,113,1094
53,119,236
53,135,1170
53,136,395
53,145,726
53,155,803
53,158,249
53,160,601
53,161,481
53,167,590
53,168,1029
53,169,945
53,188,909
53,189,801
53,195,670
53,196,717
54,60,372
54,61,305
54,66,475
54,68,491
54,72,93
54,74,613
54,77,882
54,81,182
54,88,478
54,89,884
54,90,1050
54,91,424
54,97,469
54,105,1655
54,109,923
54,115,556
54,118,747
54,126,349
54,128,1292
54,129,834
54,143,660
54,151,945
54,152,379
54,153,1116
54,156,413
54,159,570
54,165,778
54,185,382
54,189,96
54,194,638
55,64,1217
55,73,290
55,78,413
55,80,1001
55,86,398
55,95,411
55,99,644
55,101,594
55,103,754
55,106,124
55,131,842
55,132,181
55,137,442
55,142,1371
55,146,757
55,147,374
55,151,437
55,153,784
55,155,596
55,157,268
55,162,270
55,164,150
55,168,974
55,170,542
55,177,251
55,178,468
55,184,672
55,187,828
56,57,954
56,61,582
56,64,483
56,67,486
56,68,411
56,69,431
56,71,708
56,74,415
56,78,128
56,79,144
56,81,523
56,82,507
56,87,531
56,88,1283
56,90,594
56,95,187
56,100,256
56,101,493
56,110,686
56,122,220
56,123,51
56,124,537
56,144,533
56,151,388
56,157,94
56,158,465
56,160,641
56,163,933
56,167,487
56,168,658
56,172,127
56,178,374
57,66,1056
57,70,282
57,74,744
57,89,1028
57,90,799
57,93,1059
57,95,802
57,97,96
57,107,343
57,109,849
57,127,755
57,132,411
57,133,454
57,144,599
57,148,1486
57,156,1354
57,158,1177
57,159,974
57,160,1066
57,163,1529
57,168,156
57,188,1099
57,190,1372
58,59,351
58,60,1118
58,67,1082
58,73,194
58,77,1466
58,82,92
58,83,308
58,84,894
58,86,835
58,88,1456
58,90,271
58,91,598
58,94,832
58,95,434
58,96,774
58,106,328
